"","iso_code","location","region","sub_region","date","new_cases","total_cases","MA_new_cases","MA_total_cases","date_import","MSM_pop","pop2022","cum_icni_prop"
"6952","CMR","Cameroon","Africa","Sub-Saharan Africa",2022-06-22,0,6,0.214285714285714,4.07142857142857,2022-02-09,7000,27914.536,0.000581632653061224
"6953","COD","Democratic Republic of the Congo","Africa","Sub-Saharan Africa",2022-06-22,0,78,0.428571428571429,75.6428571428571,2021-12-27,194900,99010.212,0.000388111119255296
"6954","COG","Republic of Congo","Africa","Sub-Saharan Africa",2022-06-22,0,2,0,2,2022-04-04,1300,5970.424,0.00153846153846154
"6955","COL","Colombia","Americas","Latin America and the Caribbean",2022-06-22,0,3,0.0714285714285714,2.42857142857143,2022-05-30,356700,51874.024,6.80844246866114e-06
"6956","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-06-22,0,0,0,0,2022-07-13,10100,5180.829,0
"6957","CUB","Cuba","Americas","Latin America and the Caribbean",2022-06-22,0,0,0,0,2022-08-17,279200,11212.191,0
"6958","CUW","Curaçao","Americas","Latin America and the Caribbean",2022-06-22,0,0,0,0,2022-08-09,3029.62765740541,191.163,0
"6959","CYP","Cyprus","Asia","Western Asia",2022-06-22,0,0,0,0,2022-07-26,12765.1776,1251.488,0
"6960","CZE","Czechia","Europe","Eastern Europe",2022-06-22,0,9,0.214285714285714,7.28571428571429,2022-05-09,111094.883774052,10493.986,6.55810064172907e-05
"6961","DEU","Germany","Europe","Western Europe",2022-06-22,52,1106,49.0714285714286,770.642857142857,2022-05-02,750000,83369.843,0.00102752380952381
"6962","DNK","Denmark","Europe","Northern Europe",2022-06-22,2,18,0.928571428571429,13,2022-05-16,50000,5882.261,0.00026
"6963","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-06-22,0,0,0,0,2022-06-27,142000,11228.821,0
"6964","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-06-22,0,3,0.142857142857143,1.64285714285714,2022-06-04,89400,18001,1.83764781080217e-05
"6965","EGY","Egypt","Africa","Northern Africa",2022-06-22,0,0,0,0,2022-08-30,64300,110990.103,0
"6966","ESP","Spain","Europe","Southern Europe",2022-06-22,86,1650,70.3571428571429,1138.21428571429,2022-04-26,890200,47558.63,0.0012786051288635
"6967","EST","Estonia","Europe","Northern Europe",2022-06-22,0,1,0.0714285714285714,0.5,2022-06-16,9000,1326.062,5.55555555555556e-05
"6968","FIN","Finland","Europe","Northern Europe",2022-06-22,0,6,0.214285714285714,4.57142857142857,2022-05-15,58159.5605503088,5540.745,7.86014978134888e-05
"6969","FRA","France","Europe","Western Europe",2022-06-22,49,846,42.0714285714286,532,2022-05-07,330000,64626.628,0.00161212121212121
"6970","GBR","The United Kingdom","Europe","Northern Europe",2022-06-22,40,1313,46.3571428571429,992.5,2022-04-17,708621.322760554,67508.936,0.00140060702115701
"6971","GEO","Georgia","Asia","Western Asia",2022-06-22,0,1,0,1,2022-05-29,18500,3744.385,5.40540540540541e-05
"6972","GHA","Ghana","Africa","Sub-Saharan Africa",2022-06-22,0,18,0,18,2022-05-31,54800,33475.87,0.000328467153284672
"6973","GLP","Guadeloupe","Americas","Latin America and the Caribbean",2022-06-22,0,0,0,0,2022-07-17,13336.8424,395.752,0
"6974","GRC","Greece","Europe","Southern Europe",2022-06-22,1,7,0.285714285714286,4.14285714285714,2022-06-02,94000,10384.971,4.40729483282675e-05
"6975","GTM","Guatemala","Americas","Latin America and the Caribbean",2022-06-22,0,0,0,0,2022-07-16,116500,17843.908,0
"6976","GUM","Guam","Oceania","Micronesia",2022-06-22,0,0,0,0,2022-09-03,2799.9162,171.774,0
"6977","GUY","Guyana","Americas","Latin America and the Caribbean",2022-06-22,0,0,0,0,2022-08-15,3300,808.726,0
"6978","HKG","Hong Kong","Asia","Eastern Asia",2022-06-22,0,0,0,0,2022-08-30,122068.4995,7488.865,0
"6979","HND","Honduras","Americas","Latin America and the Caribbean",2022-06-22,0,0,0,0,2022-07-26,40900,10432.86,0
"6980","HRV","Croatia","Europe","Southern Europe",2022-06-22,0,1,0.0714285714285714,0.285714285714286,2022-06-19,29500,4030.358,9.68523002421307e-06
"6981","HUN","Hungary","Europe","Eastern Europe",2022-06-22,1,18,0.714285714285714,11.5,2022-05-26,210310.1988,9967.308,5.46811332289987e-05
"6982","IDN","Indonesia","Asia","South-eastern Asia",2022-06-22,0,0,0,0,2022-08-11,754300,275501.339,0
"6983","IRL","Ireland","Europe","Northern Europe",2022-06-22,1,41,1.5,32.6428571428571,2022-05-16,86500,5023.109,0.00037737407101569
"6984","IRN","Iran","Asia","Southern Asia",2022-06-22,0,0,0,0,2022-08-08,313924.554014187,88550.57,0
"6985","ISL","Iceland","Europe","Northern Europe",2022-06-22,0,4,0.0714285714285714,3.21428571428571,2022-06-05,3914.21044817071,372.899,0.000821183673399037
"6986","ISR","Israel","Asia","Western Asia",2022-06-22,0,18,1,11.9285714285714,2022-05-16,92190.7518,9038.309,0.000129390109047483
"6987","ITA","Italy","Europe","Southern Europe",2022-06-22,10,225,10.6428571428571,150.357142857143,2022-05-09,426434.30034556,59037.474,0.000352591577964768
"6988","JAM","Jamaica","Americas","Latin America and the Caribbean",2022-06-22,0,0,0,0,2022-07-03,42400,2827.377,0
"6989","JOR","Jordan","Asia","Western Asia",2022-06-22,0,0,0,0,2022-08-31,115115.8638,11285.869,0
"6990","JPN","Japan","Asia","Eastern Asia",2022-06-22,0,0,0,0,2022-07-15,7e+05,123951.692,0
"6991","KOR","Republic of Korea","Asia","Eastern Asia",2022-06-22,0,1,0.0714285714285714,0.285714285714286,2022-06-19,520231.319373243,51815.81,5.49206237829941e-07
"6992","LBN","Lebanon","Asia","Western Asia",2022-06-22,0,1,0,1,2022-06-06,16500,5489.739,6.06060606060606e-05
"6993","LBR","Liberia","Africa","Sub-Saharan Africa",2022-06-22,0,0,0,0,2022-07-15,74600,5302.681,0
"6994","LTU","Lithuania","Europe","Northern Europe",2022-06-22,0,0,0,0,2022-07-26,28866.5134903663,2750.055,0
"6995","LUX","Luxembourg","Europe","Western Europe",2022-06-22,0,3,0.142857142857143,1.5,2022-06-05,5885.0710259828,647.599,0.000254882225444255
"6996","LVA","Latvia","Europe","Northern Europe",2022-06-22,0,2,0,2,2022-05-24,19425.7358698135,1850.651,0.000102956202709823
"6997","MAF","Saint Martin","Americas","Latin America and the Caribbean",2022-06-22,0,0,0,0,2022-07-22,503.836479112461,31.791,0
"6998","MAR","Morocco","Africa","Northern Africa",2022-06-22,0,2,0.0714285714285714,1.85714285714286,2022-05-26,42000,37457.971,4.42176870748299e-05
"6999","MDA","Republic of Moldova","Europe","Eastern Europe",2022-06-22,0,0,0,0,2022-08-06,14600,3272.996,0
"7000","MEX","Mexico","Americas","Latin America and the Caribbean",2022-06-22,4,26,1.07142857142857,16.6428571428571,2022-05-20,1200000,127504.125,1.38690476190476e-05
"7001","MLT","Malta","Europe","Southern Europe",2022-06-22,2,10,0.5,5.35714285714286,2022-05-15,3851.9846274941,533.286,0.00139074876335318
"7002","MNE","Montenegro","Europe","Southern Europe",2022-06-22,0,0,0,0,2022-07-24,4529.48366200923,627.082,0
"7003","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-06-22,0,0,0,0,2022-07-07,12384.9859,367.507,0
"7004","NCL","New Caledonia","Oceania","Melanesia",2022-06-22,0,0,0,0,2022-07-04,4726.185,289.95,0
"7005","NGA","Nigeria","Africa","Sub-Saharan Africa",2022-06-22,2,60,1.78571428571429,45.9285714285714,2022-01-06,240000,218541.212,0.000191369047619048
"7006","NLD","Netherlands","Europe","Western Europe",2022-06-22,22,334,14.5714285714286,224.071428571429,2022-04-27,230000,17564.014,0.000974223602484472
"7007","NOR","Norway","Europe","Northern Europe",2022-06-22,2,21,1.14285714285714,11.6428571428571,2022-05-23,57042.4383237622,5434.319,0.000204108686181584
"7008","NZL","New Zealand","Oceania","Australia and New Zealand",2022-06-22,0,0,0,0,2022-07-04,37500,5185.288,0
"7009","PAN","Panama","Americas","Latin America and the Caribbean",2022-06-22,0,0,0,0,2022-06-28,29600,4408.581,0
"7010","PER","Peru","Americas","Latin America and the Caribbean",2022-06-22,0,9,0.642857142857143,2.71428571428571,2022-06-15,260000,34049.588,1.04395604395604e-05
"7011","PHL","Philippines","Asia","South-eastern Asia",2022-06-22,0,0,0,0,2022-07-12,678100,115559.009,0
"7012","POL","Poland","Europe","Eastern Europe",2022-06-22,0,12,0.285714285714286,10.7142857142857,2022-05-16,840985.7595,39857.145,1.27401511776558e-05
"7013","PRI","Puerto Rico","Americas","Latin America and the Caribbean",2022-06-22,0,1,0.0714285714285714,0.142857142857143,2022-06-21,109606.1159,3252.407,1.30336835389258e-06
"7014","PRT","Portugal","Europe","Southern Europe",2022-06-22,9,402,8.5,344.714285714286,2022-04-22,74187.6105711891,10270.865,0.00464652093604638
"7015","PRY","Paraguay","Americas","Latin America and the Caribbean",2022-06-22,0,0,0,0,2022-08-17,27700,6780.744,0
"7016","QAT","Qatar","Asia","Western Asia",2022-06-22,0,0,0,0,2022-07-09,27490.2444,2695.122,0
"7017","ROU","Romania","Europe","Eastern Europe",2022-06-22,1,10,0.642857142857143,5.35714285714286,2022-06-02,10500,19659.267,0.000510204081632653
"7018","SAU","Saudi Arabia","Asia","Western Asia",2022-06-22,0,0,0,0,2022-07-03,371369.964,36408.82,0
"7019","SDN","Sudan","Africa","Northern Africa",2022-06-22,0,0,0,0,2022-07-09,132000,46874.204,0
"7020","SGP","Singapore","Asia","South-eastern Asia",2022-06-22,0,1,0.0714285714285714,0.642857142857143,2022-06-14,97403.7307,5975.689,6.59992320866148e-06
"7021","SLV","El Salvador","Americas","Latin America and the Caribbean",2022-06-22,0,0,0,0,2022-08-22,54100,6336.392,0
"7022","SMR","San Marino","Europe","Southern Europe",2022-06-22,0,0,0,0,2022-09-15,243.129957586457,33.66,0
"7023","SRB","Serbia","Europe","Southern Europe",2022-06-22,0,2,0.0714285714285714,1.14285714285714,2022-06-03,40000,7221.365,2.85714285714286e-05
"7024","SVK","Slovakia","Europe","Eastern Europe",2022-06-22,0,0,0,0,2022-06-23,119076.8583,5643.453,0
"7025","SVN","Slovenia","Europe","Southern Europe",2022-06-22,0,10,0.214285714285714,7.92857142857143,2022-05-18,15311.8711173472,2119.844,0.000517805522774351
"7026","SWE","Sweden","Europe","Northern Europe",2022-06-22,0,27,1.07142857142857,18.9285714285714,2022-05-05,1e+05,10549.347,0.000189285714285714
"7027","THA","Thailand","Asia","South-eastern Asia",2022-06-22,0,0,0,0,2022-07-09,527900,71697.03,0
"7028","TUR","Türkiye","Asia","Western Asia",2022-06-22,0,0,0,0,2022-06-25,870480.6582,85341.241,0
"7029","TWN","Taiwan, Province of China","Asia","Eastern Asia",2022-06-22,0,1,0.0714285714285714,0.214285714285714,2022-06-20,239889.946426095,23893.394,8.93266756186178e-07
"7030","UKR","Ukraine","Europe","Eastern Europe",2022-06-22,0,0,0,0,2022-08-26,179400,39701.739,0
"7031","URY","Uruguay","Americas","Latin America and the Caribbean",2022-06-22,0,0,0,0,2022-07-20,28600,3422.794,0
"7032","USA","United States of America","Americas","Northern America",2022-06-22,65,540,28.5,310.5,2022-04-29,4500000,338289.857,6.9e-05
"7033","VEN","Venezuela (Bolivarian Republic of)","Americas","Latin America and the Caribbean",2022-06-22,0,1,0,1,2022-05-28,210800,28301.696,4.7438330170778e-06
"7034","VNM","Viet Nam","Asia","South-eastern Asia",2022-06-22,0,0,0,0,2022-09-18,256000,98186.856,0
"7035","ZAF","South Africa","Africa","Sub-Saharan Africa",2022-06-22,0,2,0.142857142857143,0.857142857142857,2022-06-14,309700,59893.885,2.76765533465566e-06
"7036","ABW","Aruba","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-08-09,3587.1965,106.445,0
"7037","AND","Andorra","Europe","Southern Europe",2022-06-23,0,2,0.142857142857143,0.428571428571429,2022-06-20,576.577710468845,79.824,0.000743302109654802
"7038","ARE","United Arab Emirates","Asia","Western Asia",2022-06-23,0,13,0,13,2022-05-12,96299.5158,9441.129,0.000134995486654358
"7039","ARG","Argentina","Americas","Latin America and the Caribbean",2022-06-23,1,9,0.357142857142857,5.5,2022-05-03,205600,45510.318,2.67509727626459e-05
"7040","AUS","Australia","Oceania","Australia and New Zealand",2022-06-23,2,17,0.428571428571429,12.5714285714286,2022-05-08,263500,26177.413,4.77094063431824e-05
"7041","AUT","Austria","Europe","Western Europe",2022-06-23,3,41,2.42857142857143,22.6428571428571,2022-05-14,81238.97811776,8939.617,0.000278719128027868
"7042","BEL","Belgium","Europe","Western Europe",2022-06-23,7,179,7.57142857142857,126.357142857143,2022-05-10,105923.535897807,11655.93,0.00119290903373024
"7043","BEN","Benin","Africa","Sub-Saharan Africa",2022-06-23,0,3,0,3,2022-06-06,5800,13352.864,0.000517241379310345
"7044","BGR","Bulgaria","Europe","Eastern Europe",2022-06-23,0,3,0.214285714285714,1.64285714285714,2022-06-10,57800,6781.953,2.84231339594661e-05
"7045","BHR","Bahrain","Asia","Western Asia",2022-06-23,0,0,0,0,2022-09-08,15016.7766,1472.233,0
"7046","BHS","Bahamas","Americas","Latin America and the Caribbean",2022-06-23,0,1,0.0714285714285714,0.571428571428571,2022-06-16,2800,409.984,0.000204081632653061
"7047","BIH","Bosnia and Herzegovina","Europe","Southern Europe",2022-06-23,0,0,0,0,2022-07-02,6900,3233.526,0
"7048","BMU","Bermuda","Americas","Northern America",2022-06-23,0,0,0,0,2022-07-16,718.819322375309,64.184,0
"7049","BOL","Bolivia","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-07-24,35500,12224.11,0
"7050","BRA","Brazil","Americas","Latin America and the Caribbean",2022-06-23,10,101,6,46.5714285714286,2022-05-13,2e+06,215313.498,2.32857142857143e-05
"7051","BRB","Barbados","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-07-04,2600,281.635,0
"7052","CAF","Central African Republic","Africa","Sub-Saharan Africa",2022-06-23,0,2,0,2,2022-02-08,3000,5579.144,0.000666666666666667
"7053","CAN","Canada","Americas","Northern America",2022-06-23,16,381,11.3571428571429,299,2022-04-28,349800,38454.327,0.000854774156660949
"7054","CHE","Switzerland","Europe","Western Europe",2022-06-23,11,113,4.92857142857143,72.3571428571429,2022-05-11,80000,8740.472,0.000904464285714286
"7055","CHL","Chile","Americas","Latin America and the Caribbean",2022-06-23,0,12,0.714285714285714,6.5,2022-06-02,122600,19603.733,5.30179445350734e-05
"7056","CHN","China","Asia","Eastern Asia",2022-06-23,0,0,0,0,2022-09-09,23241963.5931,1425887.337,0
"7057","CMR","Cameroon","Africa","Sub-Saharan Africa",2022-06-23,0,6,0.214285714285714,4.28571428571429,2022-02-09,7000,27914.536,0.000612244897959184
"7058","COD","Democratic Republic of the Congo","Africa","Sub-Saharan Africa",2022-06-23,0,78,0.428571428571429,76.0714285714286,2021-12-27,194900,99010.212,0.000390310049109433
"7059","COG","Republic of Congo","Africa","Sub-Saharan Africa",2022-06-23,0,2,0,2,2022-04-04,1300,5970.424,0.00153846153846154
"7060","COL","Colombia","Americas","Latin America and the Caribbean",2022-06-23,1,4,0.142857142857143,2.57142857142857,2022-05-30,356700,51874.024,7.20893908446474e-06
"7061","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-07-13,10100,5180.829,0
"7062","CUB","Cuba","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-08-17,279200,11212.191,0
"7063","CUW","Curaçao","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-08-09,3029.62765740541,191.163,0
"7064","CYP","Cyprus","Asia","Western Asia",2022-06-23,0,0,0,0,2022-07-26,12765.1776,1251.488,0
"7065","CZE","Czechia","Europe","Eastern Europe",2022-06-23,1,10,0.285714285714286,7.57142857142857,2022-05-09,111094.883774052,10493.986,6.81528105905178e-05
"7066","DEU","Germany","Europe","Western Europe",2022-06-23,49,1155,49.7857142857143,820.428571428571,2022-05-02,750000,83369.843,0.00109390476190476
"7067","DNK","Denmark","Europe","Northern Europe",2022-06-23,0,18,0.857142857142857,13.8571428571429,2022-05-16,50000,5882.261,0.000277142857142857
"7068","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-06-27,142000,11228.821,0
"7069","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-06-23,0,3,0.142857142857143,1.78571428571429,2022-06-04,89400,18001,1.99744327261106e-05
"7070","EGY","Egypt","Africa","Northern Africa",2022-06-23,0,0,0,0,2022-08-30,64300,110990.103,0
"7071","ESP","Spain","Europe","Southern Europe",2022-06-23,89,1739,73.5,1211.71428571429,2022-04-26,890200,47558.63,0.00136117084443303
"7072","EST","Estonia","Europe","Northern Europe",2022-06-23,0,1,0.0714285714285714,0.571428571428571,2022-06-16,9000,1326.062,6.34920634920635e-05
"7073","FIN","Finland","Europe","Northern Europe",2022-06-23,0,6,0.214285714285714,4.78571428571429,2022-05-15,58159.5605503088,5540.745,8.22859430234961e-05
"7074","FRA","France","Europe","Western Europe",2022-06-23,54,900,43.8571428571429,575.857142857143,2022-05-07,330000,64626.628,0.00174502164502165
"7075","GBR","The United Kingdom","Europe","Northern Europe",2022-06-23,51,1364,47.3571428571429,1039.85714285714,2022-04-17,708621.322760554,67508.936,0.00146743699273147
"7076","GEO","Georgia","Asia","Western Asia",2022-06-23,0,1,0,1,2022-05-29,18500,3744.385,5.40540540540541e-05
"7077","GHA","Ghana","Africa","Sub-Saharan Africa",2022-06-23,0,18,0,18,2022-05-31,54800,33475.87,0.000328467153284672
"7078","GLP","Guadeloupe","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-07-17,13336.8424,395.752,0
"7079","GRC","Greece","Europe","Southern Europe",2022-06-23,1,8,0.357142857142857,4.5,2022-06-02,94000,10384.971,4.78723404255319e-05
"7080","GTM","Guatemala","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-07-16,116500,17843.908,0
"7081","GUM","Guam","Oceania","Micronesia",2022-06-23,0,0,0,0,2022-09-03,2799.9162,171.774,0
"7082","GUY","Guyana","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-08-15,3300,808.726,0
"7083","HKG","Hong Kong","Asia","Eastern Asia",2022-06-23,0,0,0,0,2022-08-30,122068.4995,7488.865,0
"7084","HND","Honduras","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-07-26,40900,10432.86,0
"7085","HRV","Croatia","Europe","Southern Europe",2022-06-23,0,1,0.0714285714285714,0.357142857142857,2022-06-19,29500,4030.358,1.21065375302663e-05
"7086","HUN","Hungary","Europe","Eastern Europe",2022-06-23,2,20,0.857142857142857,12.3571428571429,2022-05-26,210310.1988,9967.308,5.87567456435824e-05
"7087","IDN","Indonesia","Asia","South-eastern Asia",2022-06-23,0,0,0,0,2022-08-11,754300,275501.339,0
"7088","IRL","Ireland","Europe","Northern Europe",2022-06-23,1,42,1.35714285714286,34,2022-05-16,86500,5023.109,0.000393063583815029
"7089","IRN","Iran","Asia","Southern Asia",2022-06-23,0,0,0,0,2022-08-08,313924.554014187,88550.57,0
"7090","ISL","Iceland","Europe","Northern Europe",2022-06-23,1,5,0.142857142857143,3.35714285714286,2022-06-05,3914.21044817071,372.899,0.000857680725550105
"7091","ISR","Israel","Asia","Western Asia",2022-06-23,0,18,0.928571428571429,12.8571428571429,2022-05-16,92190.7518,9038.309,0.000139462392985311
"7092","ITA","Italy","Europe","Southern Europe",2022-06-23,6,231,10.9285714285714,161.285714285714,2022-05-09,426434.30034556,59037.474,0.000378219374367908
"7093","JAM","Jamaica","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-07-03,42400,2827.377,0
"7094","JOR","Jordan","Asia","Western Asia",2022-06-23,0,0,0,0,2022-08-31,115115.8638,11285.869,0
"7095","JPN","Japan","Asia","Eastern Asia",2022-06-23,0,0,0,0,2022-07-15,7e+05,123951.692,0
"7096","KOR","Republic of Korea","Asia","Eastern Asia",2022-06-23,0,1,0.0714285714285714,0.357142857142857,2022-06-19,520231.319373243,51815.81,6.86507797287427e-07
"7097","LBN","Lebanon","Asia","Western Asia",2022-06-23,0,1,0,1,2022-06-06,16500,5489.739,6.06060606060606e-05
"7098","LBR","Liberia","Africa","Sub-Saharan Africa",2022-06-23,0,0,0,0,2022-07-15,74600,5302.681,0
"7099","LTU","Lithuania","Europe","Northern Europe",2022-06-23,0,0,0,0,2022-07-26,28866.5134903663,2750.055,0
"7100","LUX","Luxembourg","Europe","Western Europe",2022-06-23,0,3,0.142857142857143,1.64285714285714,2022-06-05,5885.0710259828,647.599,0.000279156723105613
"7101","LVA","Latvia","Europe","Northern Europe",2022-06-23,0,2,0,2,2022-05-24,19425.7358698135,1850.651,0.000102956202709823
"7102","MAF","Saint Martin","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-07-22,503.836479112461,31.791,0
"7103","MAR","Morocco","Africa","Northern Africa",2022-06-23,0,2,0.0714285714285714,1.92857142857143,2022-05-26,42000,37457.971,4.59183673469388e-05
"7104","MDA","Republic of Moldova","Europe","Eastern Europe",2022-06-23,0,0,0,0,2022-08-06,14600,3272.996,0
"7105","MEX","Mexico","Americas","Latin America and the Caribbean",2022-06-23,2,28,1.14285714285714,17.7857142857143,2022-05-20,1200000,127504.125,1.48214285714286e-05
"7106","MLT","Malta","Europe","Southern Europe",2022-06-23,1,11,0.571428571428571,5.92857142857143,2022-05-15,3851.9846274941,533.286,0.00153909529811085
"7107","MNE","Montenegro","Europe","Southern Europe",2022-06-23,0,0,0,0,2022-07-24,4529.48366200923,627.082,0
"7108","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-07-07,12384.9859,367.507,0
"7109","NCL","New Caledonia","Oceania","Melanesia",2022-06-23,0,0,0,0,2022-07-04,4726.185,289.95,0
"7110","NGA","Nigeria","Africa","Sub-Saharan Africa",2022-06-23,4,64,2,47.9285714285714,2022-01-06,240000,218541.212,0.000199702380952381
"7111","NLD","Netherlands","Europe","Western Europe",2022-06-23,15,349,14.6428571428571,238.714285714286,2022-04-27,230000,17564.014,0.00103788819875776
"7112","NOR","Norway","Europe","Northern Europe",2022-06-23,0,21,1.14285714285714,12.7857142857143,2022-05-23,57042.4383237622,5434.319,0.000224143894641126
"7113","NZL","New Zealand","Oceania","Australia and New Zealand",2022-06-23,0,0,0,0,2022-07-04,37500,5185.288,0
"7114","PAN","Panama","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-06-28,29600,4408.581,0
"7115","PER","Peru","Americas","Latin America and the Caribbean",2022-06-23,1,10,0.714285714285714,3.42857142857143,2022-06-15,260000,34049.588,1.31868131868132e-05
"7116","PHL","Philippines","Asia","South-eastern Asia",2022-06-23,0,0,0,0,2022-07-12,678100,115559.009,0
"7117","POL","Poland","Europe","Eastern Europe",2022-06-23,1,13,0.285714285714286,11,2022-05-16,840985.7595,39857.145,1.30798885423933e-05
"7118","PRI","Puerto Rico","Americas","Latin America and the Caribbean",2022-06-23,0,1,0.0714285714285714,0.214285714285714,2022-06-21,109606.1159,3252.407,1.95505253083888e-06
"7119","PRT","Portugal","Europe","Southern Europe",2022-06-23,9,411,8.64285714285714,353.357142857143,2022-04-22,74187.6105711891,10270.865,0.00476302094293855
"7120","PRY","Paraguay","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-08-17,27700,6780.744,0
"7121","QAT","Qatar","Asia","Western Asia",2022-06-23,0,0,0,0,2022-07-09,27490.2444,2695.122,0
"7122","ROU","Romania","Europe","Eastern Europe",2022-06-23,1,11,0.571428571428571,5.92857142857143,2022-06-02,10500,19659.267,0.000564625850340136
"7123","SAU","Saudi Arabia","Asia","Western Asia",2022-06-23,0,0,0,0,2022-07-03,371369.964,36408.82,0
"7124","SDN","Sudan","Africa","Northern Africa",2022-06-23,0,0,0,0,2022-07-09,132000,46874.204,0
"7125","SGP","Singapore","Asia","South-eastern Asia",2022-06-23,0,1,0.0714285714285714,0.714285714285714,2022-06-14,97403.7307,5975.689,7.33324800962387e-06
"7126","SLV","El Salvador","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-08-22,54100,6336.392,0
"7127","SMR","San Marino","Europe","Southern Europe",2022-06-23,0,0,0,0,2022-09-15,243.129957586457,33.66,0
"7128","SRB","Serbia","Europe","Southern Europe",2022-06-23,0,2,0.0714285714285714,1.21428571428571,2022-06-03,40000,7221.365,3.03571428571429e-05
"7129","SVK","Slovakia","Europe","Eastern Europe",2022-06-23,1,1,0.0714285714285714,0.0714285714285714,2022-06-23,119076.8583,5643.453,5.99852670353593e-07
"7130","SVN","Slovenia","Europe","Southern Europe",2022-06-23,0,10,0.214285714285714,8.14285714285714,2022-05-18,15311.8711173472,2119.844,0.000531800266633117
"7131","SWE","Sweden","Europe","Northern Europe",2022-06-23,4,31,1.35714285714286,20.2857142857143,2022-05-05,1e+05,10549.347,0.000202857142857143
"7132","THA","Thailand","Asia","South-eastern Asia",2022-06-23,0,0,0,0,2022-07-09,527900,71697.03,0
"7133","TUR","Türkiye","Asia","Western Asia",2022-06-23,0,0,0,0,2022-06-25,870480.6582,85341.241,0
"7134","TWN","Taiwan, Province of China","Asia","Eastern Asia",2022-06-23,0,1,0.0714285714285714,0.285714285714286,2022-06-20,239889.946426095,23893.394,1.19102234158157e-06
"7135","UKR","Ukraine","Europe","Eastern Europe",2022-06-23,0,0,0,0,2022-08-26,179400,39701.739,0
"7136","URY","Uruguay","Americas","Latin America and the Caribbean",2022-06-23,0,0,0,0,2022-07-20,28600,3422.794,0
"7137","USA","United States of America","Americas","Northern America",2022-06-23,57,597,32.1428571428571,342.642857142857,2022-04-29,4500000,338289.857,7.61428571428571e-05
"7138","VEN","Venezuela (Bolivarian Republic of)","Americas","Latin America and the Caribbean",2022-06-23,0,1,0,1,2022-05-28,210800,28301.696,4.7438330170778e-06
"7139","VNM","Viet Nam","Asia","South-eastern Asia",2022-06-23,0,0,0,0,2022-09-18,256000,98186.856,0
"7140","ZAF","South Africa","Africa","Sub-Saharan Africa",2022-06-23,0,2,0.142857142857143,1,2022-06-14,309700,59893.885,3.22893122376493e-06
"7141","ABW","Aruba","Americas","Latin America and the Caribbean",2022-06-24,0,0,0,0,2022-08-09,3587.1965,106.445,0
"7142","AND","Andorra","Europe","Southern Europe",2022-06-24,0,2,0.142857142857143,0.571428571428571,2022-06-20,576.577710468845,79.824,0.000991069479539736
"7143","ARE","United Arab Emirates","Asia","Western Asia",2022-06-24,0,13,0,13,2022-05-12,96299.5158,9441.129,0.000134995486654358
"7144","ARG","Argentina","Americas","Latin America and the Caribbean",2022-06-24,0,9,0.357142857142857,5.85714285714286,2022-05-03,205600,45510.318,2.84880489160645e-05
"7145","AUS","Australia","Oceania","Australia and New Zealand",2022-06-24,0,17,0.428571428571429,13,2022-05-08,263500,26177.413,4.93358633776091e-05
"7146","AUT","Austria","Europe","Western Europe",2022-06-24,1,42,2.21428571428571,24.8571428571429,2022-05-14,81238.97811776,8939.617,0.0003059755727246
"7147","BEL","Belgium","Europe","Western Europe",2022-06-24,4,183,7.42857142857143,133.785714285714,2022-05-10,105923.535897807,11655.93,0.00126304048625028
"7148","BEN","Benin","Africa","Sub-Saharan Africa",2022-06-24,0,3,0,3,2022-06-06,5800,13352.864,0.000517241379310345
"7149","BGR","Bulgaria","Europe","Eastern Europe",2022-06-24,0,3,0.142857142857143,1.78571428571429,2022-06-10,57800,6781.953,3.08947108255067e-05
"7150","BHR","Bahrain","Asia","Western Asia",2022-06-24,0,0,0,0,2022-09-08,15016.7766,1472.233,0
