"","iso_code","location","region","sub_region","date","new_cases","total_cases","MA_new_cases","MA_total_cases","date_import","import_low","import_upp","MSM_pop","pop2022","cum_icni_prop"
"3388","SRB","Serbia","Europe","Southern Europe",2022-05-20,0,0,0,0,2022-06-03,NA,NA,40000,7221.365,0
"3389","SVK","Slovakia","Europe","Eastern Europe",2022-05-20,0,0,0,0,2022-06-23,NA,NA,119076.8583,5643.453,0
"3390","SVN","Slovenia","Europe","Southern Europe",2022-05-20,0,2,0.142857142857143,0.357142857142857,2022-05-18,NA,NA,15311.8711173472,2119.844,2.33245730979437e-05
"3391","SWE","Sweden","Europe","Northern Europe",2022-05-20,0,4,0.214285714285714,2.42857142857143,2022-05-05,NA,NA,1e+05,10549.347,2.42857142857143e-05
"3392","THA","Thailand","Asia","South-eastern Asia",2022-05-20,0,0,0,0,2022-07-09,NA,NA,527900,71697.03,0
"3393","TUR","Türkiye","Asia","Western Asia",2022-05-20,0,0,0,0,2022-06-25,NA,NA,870480.6582,85341.241,0
"3394","TWN","Taiwan, Province of China","Asia","Eastern Asia",2022-05-20,0,0,0,0,2022-06-20,NA,NA,239889.946426095,23893.394,0
"3395","UKR","Ukraine","Europe","Eastern Europe",2022-05-20,0,0,0,0,2022-08-26,NA,NA,179400,39701.739,0
"3396","URY","Uruguay","Americas","Latin America and the Caribbean",2022-05-20,0,0,0,0,2022-07-20,NA,NA,28600,3422.794,0
"3397","USA","United States of America","Americas","Northern America",2022-05-20,1,20,1.14285714285714,10.7857142857143,2022-04-29,NA,NA,4500000,338289.857,2.3968253968254e-06
"3398","VEN","Venezuela (Bolivarian Republic of)","Americas","Latin America and the Caribbean",2022-05-20,0,0,0,0,2022-05-28,NA,NA,210800,28301.696,0
"3399","VNM","Viet Nam","Asia","South-eastern Asia",2022-05-20,0,0,0,0,2022-09-18,NA,NA,256000,98186.856,0
"3400","ZAF","South Africa","Africa","Sub-Saharan Africa",2022-05-20,0,0,0,0,2022-06-16,2022-06-14,2022-06-19,309700,59893.885,0
"3401","ABW","Aruba","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-08-09,NA,NA,3587.1965,106.445,0
"3402","AND","Andorra","Europe","Southern Europe",2022-05-21,0,0,0,0,2022-06-20,NA,NA,576.577710468845,79.824,0
"3403","ARE","United Arab Emirates","Asia","Western Asia",2022-05-21,2,13,0.928571428571429,4.42857142857143,2022-05-12,NA,NA,96299.5158,9441.129,4.59874734756603e-05
"3404","ARG","Argentina","Americas","Latin America and the Caribbean",2022-05-21,0,2,0.0714285714285714,1.5,2022-05-03,NA,NA,205600,45510.318,7.29571984435798e-06
"3405","AUS","Australia","Oceania","Australia and New Zealand",2022-05-21,0,3,0.214285714285714,2.28571428571429,2022-05-08,NA,NA,263500,26177.413,8.67443751694226e-06
"3406","AUT","Austria","Europe","Western Europe",2022-05-21,0,3,0.214285714285714,1.14285714285714,2022-05-14,NA,NA,81238.97811776,8939.617,1.40678424241195e-05
"3407","BEL","Belgium","Europe","Western Europe",2022-05-21,2.25798993904548,13.3815455460609,0.955824681861493,4.46657415820388,2022-05-10,NA,NA,105923.535897807,11655.93,4.21679102792901e-05
"3408","BEN","Benin","Africa","Sub-Saharan Africa",2022-05-21,0,0,0,0,2022-06-08,2022-06-06,2022-06-11,5800,13352.864,0
"3409","BGR","Bulgaria","Europe","Eastern Europe",2022-05-21,0,0,0,0,2022-06-10,NA,NA,57800,6781.953,0
"3410","BHR","Bahrain","Asia","Western Asia",2022-05-21,0,0,0,0,2022-09-10,2022-09-08,2022-09-13,15016.7766,1472.233,0
"3411","BHS","Bahamas","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-06-18,2022-06-16,2022-06-21,2800,409.984,0
"3412","BIH","Bosnia and Herzegovina","Europe","Southern Europe",2022-05-21,0,0,0,0,2022-07-02,NA,NA,6900,3233.526,0
"3413","BMU","Bermuda","Americas","Northern America",2022-05-21,0,0,0,0,2022-07-16,NA,NA,718.819322375309,64.184,0
"3414","BOL","Bolivia","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-07-26,2022-07-24,2022-07-29,35500,12224.11,0
"3415","BRA","Brazil","Americas","Latin America and the Caribbean",2022-05-21,1,2,0.142857142857143,0.714285714285714,2022-05-13,NA,NA,2e+06,215313.498,3.57142857142857e-07
"3416","BRB","Barbados","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-07-04,NA,NA,2600,281.635,0
"3417","CAN","Canada","Americas","Northern America",2022-05-21,2.13277441519852,59.6541852421846,3.26101323158462,35.0759810859674,2022-04-28,NA,NA,349800,38454.327,0.000100274388467603
"3418","CHE","Switzerland","Europe","Western Europe",2022-05-21,1.05048734339215,5.80065026571399,0.414332161836714,1.63889833331733,2022-05-13,2022-05-11,2022-05-16,80000,8740.472,2.04862291664666e-05
"3419","CHL","Chile","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-06-02,NA,NA,122600,19603.733,0
"3420","CHN","China","Asia","Eastern Asia",2022-05-21,0,0,0,0,2022-09-09,NA,NA,23241963.5931,1425887.337,0
"3421","COL","Colombia","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-05-30,NA,NA,356700,51874.024,0
"3422","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-07-13,NA,NA,10100,5180.829,0
"3423","CUB","Cuba","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-08-17,NA,NA,279200,11212.191,0
"3424","CUW","Curaçao","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-08-09,NA,NA,3029.62765740541,191.163,0
"3425","CYP","Cyprus","Asia","Western Asia",2022-05-21,0,0,0,0,2022-07-26,NA,NA,12765.1776,1251.488,0
"3426","CZE","Czechia","Europe","Eastern Europe",2022-05-21,0,3,0.214285714285714,2.07142857142857,2022-05-09,NA,NA,111094.883774052,10493.986,1.86455802558964e-05
"3427","DEU","Germany","Europe","Western Europe",2022-05-21,6,49,3.35714285714286,18.5714285714286,2022-05-02,NA,NA,750000,83369.843,2.47619047619048e-05
"3428","DNK","Denmark","Europe","Northern Europe",2022-05-21,0,2,0.142857142857143,0.642857142857143,2022-05-16,NA,NA,50000,5882.261,1.28571428571429e-05
"3429","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-06-27,NA,NA,142000,11228.821,0
"3430","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-06-04,NA,NA,89400,18001,0
"3431","EGY","Egypt","Africa","Northern Africa",2022-05-21,0,0,0,0,2022-09-01,2022-08-30,2022-09-04,64300,110990.103,0
"3432","ESP","Spain","Europe","Southern Europe",2022-05-21,16.2378408424127,150.290517406546,9.52075124332474,73.5415312084983,2022-04-26,NA,NA,890200,47558.63,8.26123693647476e-05
"3433","EST","Estonia","Europe","Northern Europe",2022-05-21,0,0,0,0,2022-06-16,NA,NA,9000,1326.062,0
"3434","FIN","Finland","Europe","Northern Europe",2022-05-21,0,2,0.142857142857143,0.714285714285714,2022-05-15,NA,NA,58159.5605503088,5540.745,1.22814840333576e-05
"3435","FRA","France","Europe","Western Europe",2022-05-21,2,30,2.07142857142857,11.8571428571429,2022-05-07,NA,NA,330000,64626.628,3.59307359307359e-05
"3436","GBR","The United Kingdom","Europe","Northern Europe",2022-05-21,16.8582178878998,205.043036650577,11.8602169036126,111.014620515039,2022-04-17,NA,NA,708621.322760554,67508.936,0.000156662828155611
"3437","GEO","Georgia","Asia","Western Asia",2022-05-21,0,0,0,0,2022-05-29,NA,NA,18500,3744.385,0
"3438","GRC","Greece","Europe","Southern Europe",2022-05-21,0,0,0,0,2022-06-02,NA,NA,94000,10384.971,0
"3439","GTM","Guatemala","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-07-16,NA,NA,116500,17843.908,0
"3440","GUM","Guam","Oceania","Micronesia",2022-05-21,0,0,0,0,2022-09-05,2022-09-03,2022-09-08,2799.9162,171.774,0
"3441","GUY","Guyana","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-08-15,NA,NA,3300,808.726,0
"3442","HKG","Hong Kong","Asia","Eastern Asia",2022-05-21,0,0,0,0,2022-08-30,NA,NA,122068.4995,7488.865,0
"3443","HND","Honduras","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-07-26,NA,NA,40900,10432.86,0
"3444","HRV","Croatia","Europe","Southern Europe",2022-05-21,0,0,0,0,2022-06-19,NA,NA,29500,4030.358,0
"3445","HUN","Hungary","Europe","Eastern Europe",2022-05-21,0,0,0,0,2022-05-26,NA,NA,210310.1988,9967.308,0
"3446","IDN","Indonesia","Asia","South-eastern Asia",2022-05-21,0,0,0,0,2022-08-11,NA,NA,754300,275501.339,0
"3447","IND","India","Asia","Southern Asia",2022-05-21,0,0,0,0,2022-07-08,2022-07-06,2022-07-11,238200,1417173.173,0
"3448","IRL","Ireland","Europe","Northern Europe",2022-05-21,1,3,0.214285714285714,0.642857142857143,2022-05-16,NA,NA,86500,5023.109,7.43187448389761e-06
"3449","IRN","Iran","Asia","Southern Asia",2022-05-21,0,0,0,0,2022-08-10,2022-08-08,2022-08-13,313924.554014187,88550.57,0
"3450","ISL","Iceland","Europe","Northern Europe",2022-05-21,0,0,0,0,2022-06-07,2022-06-05,2022-06-10,3914.21044817071,372.899,0
"3451","ISR","Israel","Asia","Western Asia",2022-05-21,0,1,0.0714285714285714,0.428571428571429,2022-05-16,NA,NA,92190.7518,9038.309,4.6487464328437e-06
"3452","ITA","Italy","Europe","Southern Europe",2022-05-21,2,16,1.14285714285714,5.57142857142857,2022-05-09,NA,NA,426434.30034556,59037.474,1.30651511074831e-05
"3453","JAM","Jamaica","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-07-03,NA,NA,42400,2827.377,0
"3454","JOR","Jordan","Asia","Western Asia",2022-05-21,0,0,0,0,2022-09-02,2022-08-31,2022-09-05,115115.8638,11285.869,0
"3455","JPN","Japan","Asia","Eastern Asia",2022-05-21,0,0,0,0,2022-07-15,NA,NA,7e+05,123951.692,0
"3456","KOR","Republic of Korea","Asia","Eastern Asia",2022-05-21,0,0,0,0,2022-06-19,NA,NA,520231.319373243,51815.81,0
"3457","LBN","Lebanon","Asia","Western Asia",2022-05-21,0,0,0,0,2022-06-06,NA,NA,16500,5489.739,0
"3458","LTU","Lithuania","Europe","Northern Europe",2022-05-21,0,0,0,0,2022-07-26,NA,NA,28866.5134903663,2750.055,0
"3459","LUX","Luxembourg","Europe","Western Europe",2022-05-21,0,0,0,0,2022-06-05,NA,NA,5885.0710259828,647.599,0
"3460","LVA","Latvia","Europe","Northern Europe",2022-05-21,0,0,0,0,2022-05-24,NA,NA,19425.7358698135,1850.651,0
"3461","MAF","Saint Martin","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-07-22,NA,NA,503.836479112461,31.791,0
"3462","MAR","Morocco","Africa","Northern Africa",2022-05-21,0,0,0,0,2022-05-26,NA,NA,42000,37457.971,0
"3463","MCO","Monaco","Europe","Western Europe",2022-05-21,0,0,0,0,2022-07-15,2022-07-13,2022-07-18,331.412888603235,36.469,0
"3464","MDA","Republic of Moldova","Europe","Eastern Europe",2022-05-21,0,0,0,0,2022-08-06,NA,NA,14600,3272.996,0
"3465","MEX","Mexico","Americas","Latin America and the Caribbean",2022-05-21,0,1,0.0714285714285714,0.142857142857143,2022-05-20,NA,NA,1200000,127504.125,1.19047619047619e-07
"3466","MLT","Malta","Europe","Southern Europe",2022-05-21,1,2,0.142857142857143,0.571428571428571,2022-05-15,NA,NA,3851.9846274941,533.286,0.000148346534757672
"3467","MNE","Montenegro","Europe","Southern Europe",2022-05-21,0,0,0,0,2022-07-26,2022-07-24,2022-07-29,4529.48366200923,627.082,0
"3468","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-07-09,2022-07-07,2022-07-12,12384.9859,367.507,0
"3469","NCL","New Caledonia","Oceania","Melanesia",2022-05-21,0,0,0,0,2022-07-06,2022-07-04,2022-07-09,4726.185,289.95,0
"3470","NLD","Netherlands","Europe","Western Europe",2022-05-21,6,33,2.07142857142857,12.5,2022-04-27,NA,NA,230000,17564.014,5.43478260869565e-05
"3471","NOR","Norway","Europe","Northern Europe",2022-05-21,0,0,0,0,2022-05-23,NA,NA,57042.4383237622,5434.319,0
"3472","NZL","New Zealand","Oceania","Australia and New Zealand",2022-05-21,0,0,0,0,2022-07-06,NA,NA,37500,5185.288,0
"3473","PAN","Panama","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-06-28,NA,NA,29600,4408.581,0
"3474","PER","Peru","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-06-15,NA,NA,260000,34049.588,0
"3475","PHL","Philippines","Asia","South-eastern Asia",2022-05-21,0,0,0,0,2022-07-12,NA,NA,678100,115559.009,0
"3476","POL","Poland","Europe","Eastern Europe",2022-05-21,0,2,0.142857142857143,0.714285714285714,2022-05-16,NA,NA,840985.7595,39857.145,8.49343411843723e-07
"3477","PRI","Puerto Rico","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-06-23,2022-06-21,2022-06-26,109606.1159,3252.407,0
"3478","PRT","Portugal","Europe","Southern Europe",2022-05-21,6.75896111348476,91.7906074304443,5.55647195931745,45.4024431058088,2022-04-22,NA,NA,74187.6105711891,10270.865,0.000611994951127877
"3479","PRY","Paraguay","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-08-19,2022-08-17,2022-08-22,27700,6780.744,0
"3480","QAT","Qatar","Asia","Western Asia",2022-05-21,0,0,0,0,2022-07-09,NA,NA,27490.2444,2695.122,0
"3481","ROU","Romania","Europe","Eastern Europe",2022-05-21,0,0,0,0,2022-06-02,NA,NA,10500,19659.267,0
"3482","RUS","Russia","Europe","Eastern Europe",2022-05-21,0,0,0,0,2022-07-06,2022-07-04,2022-07-09,1532011.64928064,144713.314,0
"3483","SAU","Saudi Arabia","Asia","Western Asia",2022-05-21,0,0,0,0,2022-07-03,NA,NA,371369.964,36408.82,0
"3484","SDN","Sudan","Africa","Northern Africa",2022-05-21,0,0,0,0,2022-07-09,NA,NA,132000,46874.204,0
"3485","SGP","Singapore","Asia","South-eastern Asia",2022-05-21,0,0,0,0,2022-06-14,NA,NA,97403.7307,5975.689,0
"3486","SLV","El Salvador","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-08-22,NA,NA,54100,6336.392,0
"3487","SMR","San Marino","Europe","Southern Europe",2022-05-21,0,0,0,0,2022-09-15,NA,NA,243.129957586457,33.66,0
"3488","SRB","Serbia","Europe","Southern Europe",2022-05-21,0,0,0,0,2022-06-03,NA,NA,40000,7221.365,0
"3489","SVK","Slovakia","Europe","Eastern Europe",2022-05-21,0,0,0,0,2022-06-23,NA,NA,119076.8583,5643.453,0
"3490","SVN","Slovenia","Europe","Southern Europe",2022-05-21,0,2,0.142857142857143,0.5,2022-05-18,NA,NA,15311.8711173472,2119.844,3.26544023371212e-05
"3491","SWE","Sweden","Europe","Northern Europe",2022-05-21,0,4,0.214285714285714,2.64285714285714,2022-05-05,NA,NA,1e+05,10549.347,2.64285714285714e-05
"3492","THA","Thailand","Asia","South-eastern Asia",2022-05-21,0,0,0,0,2022-07-09,NA,NA,527900,71697.03,0
"3493","TUR","Türkiye","Asia","Western Asia",2022-05-21,0,0,0,0,2022-06-25,NA,NA,870480.6582,85341.241,0
"3494","TWN","Taiwan, Province of China","Asia","Eastern Asia",2022-05-21,0,0,0,0,2022-06-20,NA,NA,239889.946426095,23893.394,0
"3495","UKR","Ukraine","Europe","Eastern Europe",2022-05-21,0,0,0,0,2022-08-26,NA,NA,179400,39701.739,0
"3496","URY","Uruguay","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-07-20,NA,NA,28600,3422.794,0
"3497","USA","United States of America","Americas","Northern America",2022-05-21,1,21,1.14285714285714,11.9285714285714,2022-04-29,NA,NA,4500000,338289.857,2.65079365079365e-06
"3498","VEN","Venezuela (Bolivarian Republic of)","Americas","Latin America and the Caribbean",2022-05-21,0,0,0,0,2022-05-28,NA,NA,210800,28301.696,0
"3499","VNM","Viet Nam","Asia","South-eastern Asia",2022-05-21,0,0,0,0,2022-09-18,NA,NA,256000,98186.856,0
"3500","ZAF","South Africa","Africa","Sub-Saharan Africa",2022-05-21,0,0,0,0,2022-06-16,2022-06-14,2022-06-19,309700,59893.885,0
"3501","ABW","Aruba","Americas","Latin America and the Caribbean",2022-05-22,0,0,0,0,2022-08-09,NA,NA,3587.1965,106.445,0
"3502","AND","Andorra","Europe","Southern Europe",2022-05-22,0,0,0,0,2022-06-20,NA,NA,576.577710468845,79.824,0
"3503","ARE","United Arab Emirates","Asia","Western Asia",2022-05-22,0,13,0.928571428571429,5.35714285714286,2022-05-12,NA,NA,96299.5158,9441.129,5.56300082366858e-05
"3504","ARG","Argentina","Americas","Latin America and the Caribbean",2022-05-22,0,2,0.0714285714285714,1.57142857142857,2022-05-03,NA,NA,205600,45510.318,7.64313507504169e-06
"3505","AUS","Australia","Oceania","Australia and New Zealand",2022-05-22,0,3,0.0714285714285714,2.35714285714286,2022-05-08,NA,NA,263500,26177.413,8.94551368934671e-06
"3506","AUT","Austria","Europe","Western Europe",2022-05-22,0,3,0.214285714285714,1.35714285714286,2022-05-14,NA,NA,81238.97811776,8939.617,1.6705562878642e-05
"3507","BEL","Belgium","Europe","Western Europe",2022-05-22,1.50465463322865,14.8862001792895,1.0633000128064,5.52987417101027,2022-05-10,NA,NA,105923.535897807,11655.93,5.22062837511902e-05
"3508","BEN","Benin","Africa","Sub-Saharan Africa",2022-05-22,0,0,0,0,2022-06-08,2022-06-06,2022-06-11,5800,13352.864,0
"3509","BGR","Bulgaria","Europe","Eastern Europe",2022-05-22,0,0,0,0,2022-06-10,NA,NA,57800,6781.953,0
"3510","BHR","Bahrain","Asia","Western Asia",2022-05-22,0,0,0,0,2022-09-10,2022-09-08,2022-09-13,15016.7766,1472.233,0
"3511","BHS","Bahamas","Americas","Latin America and the Caribbean",2022-05-22,0,0,0,0,2022-06-18,2022-06-16,2022-06-21,2800,409.984,0
"3512","BIH","Bosnia and Herzegovina","Europe","Southern Europe",2022-05-22,0,0,0,0,2022-07-02,NA,NA,6900,3233.526,0
"3513","BMU","Bermuda","Americas","Northern America",2022-05-22,0,0,0,0,2022-07-16,NA,NA,718.819322375309,64.184,0
"3514","BOL","Bolivia","Americas","Latin America and the Caribbean",2022-05-22,0,0,0,0,2022-07-26,2022-07-24,2022-07-29,35500,12224.11,0
"3515","BRA","Brazil","Americas","Latin America and the Caribbean",2022-05-22,0,2,0.142857142857143,0.857142857142857,2022-05-13,NA,NA,2e+06,215313.498,4.28571428571429e-07
"3516","BRB","Barbados","Americas","Latin America and the Caribbean",2022-05-22,0,0,0,0,2022-07-04,NA,NA,2600,281.635,0
"3517","CAN","Canada","Americas","Northern America",2022-05-22,4.1727477552876,63.8269329974722,3.55906664267659,38.635047728644,2022-04-28,NA,NA,349800,38454.327,0.000110448964347181
"3518","CHE","Switzerland","Europe","Western Europe",2022-05-22,0.729032292913193,6.52968255862718,0.466405897044799,2.10530423036213,2022-05-13,2022-05-11,2022-05-16,80000,8740.472,2.63163028795266e-05
"3519","CHL","Chile","Americas","Latin America and the Caribbean",2022-05-22,0,0,0,0,2022-06-02,NA,NA,122600,19603.733,0
"3520","CHN","China","Asia","Eastern Asia",2022-05-22,0,0,0,0,2022-09-09,NA,NA,23241963.5931,1425887.337,0
"3521","COL","Colombia","Americas","Latin America and the Caribbean",2022-05-22,0,0,0,0,2022-05-30,NA,NA,356700,51874.024,0
"3522","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-05-22,0,0,0,0,2022-07-13,NA,NA,10100,5180.829,0
"3523","CUB","Cuba","Americas","Latin America and the Caribbean",2022-05-22,0,0,0,0,2022-08-17,NA,NA,279200,11212.191,0
"3524","CUW","Curaçao","Americas","Latin America and the Caribbean",2022-05-22,0,0,0,0,2022-08-09,NA,NA,3029.62765740541,191.163,0
"3525","CYP","Cyprus","Asia","Western Asia",2022-05-22,0,0,0,0,2022-07-26,NA,NA,12765.1776,1251.488,0
"3526","CZE","Czechia","Europe","Eastern Europe",2022-05-22,1,4,0.285714285714286,2.35714285714286,2022-05-09,NA,NA,111094.883774052,10493.986,2.12173844291235e-05
"3527","DEU","Germany","Europe","Western Europe",2022-05-22,4,53,3.64285714285714,22.2142857142857,2022-05-02,NA,NA,750000,83369.843,2.96190476190476e-05
"3528","DNK","Denmark","Europe","Northern Europe",2022-05-22,0,2,0.142857142857143,0.785714285714286,2022-05-16,NA,NA,50000,5882.261,1.57142857142857e-05
"3529","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-05-22,0,0,0,0,2022-06-27,NA,NA,142000,11228.821,0
"3530","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-05-22,0,0,0,0,2022-06-04,NA,NA,89400,18001,0
"3531","EGY","Egypt","Africa","Northern Africa",2022-05-22,0,0,0,0,2022-09-01,2022-08-30,2022-09-04,64300,110990.103,0
"3532","ESP","Spain","Europe","Southern Europe",2022-05-22,20.1070320675775,170.397549474124,10.8141106767231,84.3556418852214,2022-04-26,NA,NA,890200,47558.63,9.47603256405543e-05
"3533","EST","Estonia","Europe","Northern Europe",2022-05-22,0,0,0,0,2022-06-16,NA,NA,9000,1326.062,0
"3534","FIN","Finland","Europe","Northern Europe",2022-05-22,0,2,0.142857142857143,0.857142857142857,2022-05-15,NA,NA,58159.5605503088,5540.745,1.47377808400292e-05
"3535","FRA","France","Europe","Western Europe",2022-05-22,10,40,2.78571428571429,14.6428571428571,2022-05-07,NA,NA,330000,64626.628,4.43722943722944e-05
"3536","GBR","The United Kingdom","Europe","Northern Europe",2022-05-22,14.3436079581403,219.386644608717,12.6704746149083,123.685095129947,2022-04-17,NA,NA,708621.322760554,67508.936,0.000174543287306273
"3537","GEO","Georgia","Asia","Western Asia",2022-05-22,0,0,0,0,2022-05-29,NA,NA,18500,3744.385,0
"3538","GRC","Greece","Europe","Southern Europe",2022-05-22,0,0,0,0,2022-06-02,NA,NA,94000,10384.971,0
"3539","GTM","Guatemala","Americas","Latin America and the Caribbean",2022-05-22,0,0,0,0,2022-07-16,NA,NA,116500,17843.908,0
"3540","GUM","Guam","Oceania","Micronesia",2022-05-22,0,0,0,0,2022-09-05,2022-09-03,2022-09-08,2799.9162,171.774,0
