"","iso_code","location","region","sub_region","date","new_cases","total_cases","MA_new_cases","MA_total_cases","date_import","MSM_pop","pop2022","cum_icni_prop"
"9160","AUS","Australia","Oceania","Australia and New Zealand",2022-07-24,2,43,1.35714285714286,35.2142857142857,2022-05-20,263500,26177.413,0.000133640552995392
"9161","AUT","Austria","Europe","Western Europe",2022-07-24,0,99,2.64285714285714,80.4285714285714,2022-05-23,81238.97811776,8939.617,0.000990024410597413
"9162","BHS","Bahamas","Americas","Latin America and the Caribbean",2022-07-24,0,1,0,1,2022-06-24,2800,409.984,0.000357142857142857
"9163","BHR","Bahrain","Asia","Western Asia",2022-07-24,0,0,0,0,2022-09-16,15016.7766,1472.233,0
"9164","BRB","Barbados","Americas","Latin America and the Caribbean",2022-07-24,0,1,0.0714285714285714,0.642857142857143,2022-07-16,2600,281.635,0.000247252747252747
"9165","BEL","Belgium","Europe","Western Europe",2022-07-24,0,311,10.2142857142857,263.5,2022-05-19,105923.535897807,11655.93,0.00248764354179246
"9166","BEN","Benin","Africa","Sub-Saharan Africa",2022-07-24,0,3,0,3,2022-06-14,5800,13352.864,0.000517241379310345
"9167","BMU","Bermuda","Americas","Northern America",2022-07-24,0,1,0.0714285714285714,0.285714285714286,2022-07-21,718.819322375309,64.184,0.000397477191862559
"9168","BOL","Bolivia","Americas","Latin America and the Caribbean",2022-07-24,0,0,0,0,2022-08-01,35500,12224.11,0
"9169","BIH","Bosnia And Herzegovina","Europe","Southern Europe",2022-07-24,0,1,0.0714285714285714,0.857142857142857,2022-07-13,6900,3233.526,0.000124223602484472
"9170","BRA","Brazil","Americas","Latin America and the Caribbean",2022-07-24,0,694,34,447.285714285714,2022-06-08,2e+06,215313.498,0.000223642857142857
"9171","BGR","Bulgaria","Europe","Eastern Europe",2022-07-24,0,4,0.0714285714285714,3.21428571428571,2022-06-23,57800,6781.953,5.5610479485912e-05
"9172","CMR","Cameroon","Africa","Sub-Saharan Africa",2022-07-24,0,7,0.0714285714285714,6.57142857142857,2022-02-17,7000,27914.536,0.000938775510204082
"9173","CAN","Canada","Americas","Northern America",2022-07-24,0,679,21.5714285714286,573.5,2022-05-19,349800,38454.327,0.00163950829045169
"9174","CAF","Central African Republic","Africa","Sub-Saharan Africa",2022-07-24,0,8,0,8,2022-03-04,3000,5579.144,0.00266666666666667
"9175","CHL","Chile","Americas","Latin America and the Caribbean",2022-07-24,0,39,1.78571428571429,27.0714285714286,2022-06-17,122600,19603.733,0.000220810999766954
"9176","CHN","China","Asia","Eastern Asia",2022-07-24,0,2,0.0714285714285714,1.92857142857143,2022-06-24,23241963.5931,1425887.337,8.29779902565538e-08
"9177","COL","Colombia","Americas","Latin America and the Caribbean",2022-07-24,0,10,0.357142857142857,8,2022-06-23,356700,51874.024,2.24278104850014e-05
"9178","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-07-24,0,1,0.0714285714285714,0.357142857142857,2022-07-20,10100,5180.829,3.53606789250354e-05
"9179","HRV","Croatia","Europe","Southern Europe",2022-07-24,0,7,0.428571428571429,4.5,2022-06-23,29500,4030.358,0.000152542372881356
"9180","CUB","Cuba","Americas","Latin America and the Caribbean",2022-07-24,0,0,0,0,2022-08-20,279200,11212.191,0
"9181","CUW","Curaçao","Americas","Latin America and the Caribbean",2022-07-24,0,0,0,0,2022-08-15,3029.62765740541,191.163,0
"9182","CYP","Cyprus","Asia","Western Asia",2022-07-24,0,0,0,0,2022-08-02,12765.1776,1251.488,0
"9183","CZE","Czech Republic","Europe","Eastern Europe",2022-07-24,0,16,0.357142857142857,12.8571428571429,2022-05-24,111094.883774052,10493.986,0.000115731187795219
"9184","COD","Democratic Republic Of The Congo","Africa","Sub-Saharan Africa",2022-07-24,0,107,0,107,2022-05-08,194900,99010.212,0.000548999486916367
"9185","DNK","Denmark","Europe","Northern Europe",2022-07-24,0,48,1.42857142857143,39.8571428571429,2022-05-23,50000,5882.261,0.000797142857142857
"9186","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-07-24,0,3,0.142857142857143,1.71428571428571,2022-07-06,142000,11228.821,1.20724346076459e-05
"9187","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-07-24,0,3,0.142857142857143,1.57142857142857,2022-07-06,89400,18001,1.75775007989773e-05
"9188","EGY","Egypt","Africa","Northern Africa",2022-07-24,0,0,0,0,2022-09-07,64300,110990.103,0
"9189","SLV","El Salvador","Americas","Latin America and the Caribbean",2022-07-24,0,0,0,0,2022-08-30,54100,6336.392,0
"9190","EST","Estonia","Europe","Northern Europe",2022-07-24,1,5,0.285714285714286,3,2022-06-28,9000,1326.062,0.000333333333333333
"9191","FIN","Finland","Europe","Northern Europe",2022-07-24,0,13,0.214285714285714,13,2022-05-27,58159.5605503088,5540.745,0.000223523009407109
"9192","FRA","France","Europe","Western Europe",2022-07-24,0,1566,60.0714285714286,1160.64285714286,2022-05-19,330000,64626.628,0.00351709956709957
"9193","GEO","Georgia","Asia","Western Asia",2022-07-24,0,1,0,1,2022-06-15,18500,3744.385,5.40540540540541e-05
"9194","DEU","Germany","Europe","Western Europe",2022-07-24,0,2289,52.2142857142857,1985.42857142857,2022-05-19,750000,83369.843,0.0026472380952381
"9195","GHA","Ghana","Africa","Sub-Saharan Africa",2022-07-24,0,34,1.14285714285714,29.4285714285714,2022-06-08,54800,33475.87,0.000537017726798749
"9196","GIB","Gibraltar","Europe","Southern Europe",2022-07-24,0,5,0.285714285714286,4.28571428571429,2022-06-01,235.82739112419,32.649,0.0181730979818938
"9197","GRC","Greece","Europe","Southern Europe",2022-07-24,0,20,0.642857142857143,14.5714285714286,2022-06-08,94000,10384.971,0.000155015197568389
"9198","GRL","Greenland","Americas","Northern America",2022-07-24,0,0,0,0,2022-08-09,632.382709978253,56.466,0
"9199","GLP","Guadeloupe","Americas","Latin America and the Caribbean",2022-07-24,0,0,0,0,2022-07-25,13336.8424,395.752,0
"9200","GUM","Guam","Oceania","Micronesia",2022-07-24,0,0,0,0,2022-09-11,2799.9162,171.774,0
"9201","GTM","Guatemala","Americas","Latin America and the Caribbean",2022-07-24,0,0,0,0,2022-08-03,116500,17843.908,0
"9202","GUY","Guyana","Americas","Latin America and the Caribbean",2022-07-24,0,0,0,0,2022-08-22,3300,808.726,0
"9203","HND","Honduras","Americas","Latin America and the Caribbean",2022-07-24,0,0,0,0,2022-08-13,40900,10432.86,0
"9204","HKG","Hong Kong","Asia","Eastern Asia",2022-07-24,0,0,0,0,2022-09-06,122068.4995,7488.865,0
"9205","HUN","Hungary","Europe","Eastern Europe",2022-07-24,0,33,0.642857142857143,29.1428571428571,2022-05-31,210310.1988,9967.308,0.000138570822095848
"9206","ISL","Iceland","Europe","Northern Europe",2022-07-24,0,9,0.214285714285714,7.07142857142857,2022-06-15,3914.21044817071,372.899,0.00180660408147788
"9207","IND","India","Asia","Southern Asia",2022-07-24,0,3,0.214285714285714,1.71428571428571,2022-07-14,238200,1417173.173,7.19683339330694e-06
"9208","IDN","Indonesia","Asia","South-eastern Asia",2022-07-24,0,0,0,0,2022-08-19,754300,275501.339,0
"9209","IRN","Iran","Asia","Southern Asia",2022-07-24,0,0,0,0,2022-08-16,313924.554014187,88550.57,0
"9210","IRL","Ireland","Europe","Northern Europe",2022-07-24,0,69,1.78571428571429,57.9285714285714,2022-05-27,86500,5023.109,0.000669694467382329
"9211","ISR","Israel","Asia","Western Asia",2022-07-24,9,114,3.78571428571429,93.4285714285714,2022-05-21,92190.7518,9038.309,0.00101342672235993
"9212","ITA","Italy","Europe","Southern Europe",2022-07-24,0,407,10.8571428571429,345,2022-05-19,426434.30034556,59037.474,0.000809034357040299
"9213","JAM","Jamaica","Americas","Latin America and the Caribbean",2022-07-24,1,2,0.0714285714285714,1.07142857142857,2022-07-06,42400,2827.377,2.52695417789757e-05
"9214","JPN","Japan","Asia","Eastern Asia",2022-07-24,0,0,0,0,2022-07-25,7e+05,123951.692,0
"9215","JOR","Jordan","Asia","Western Asia",2022-07-24,0,0,0,0,2022-09-08,115115.8638,11285.869,0
"9216","LVA","Latvia","Europe","Northern Europe",2022-07-24,0,3,0.0714285714285714,2.28571428571429,2022-06-03,19425.7358698135,1850.651,0.000117664231668369
"9217","LBN","Lebanon","Asia","Western Asia",2022-07-24,0,4,0.214285714285714,1.85714285714286,2022-06-20,16500,5489.739,0.000112554112554113
"9218","LBR","Liberia","Africa","Sub-Saharan Africa",2022-07-24,0,1,0.0714285714285714,0.142857142857143,2022-07-23,74600,5302.681,1.91497510532363e-06
"9219","LTU","Lithuania","Europe","Northern Europe",2022-07-24,0,0,0,0,2022-08-03,28866.5134903663,2750.055,0
"9220","LUX","Luxembourg","Europe","Western Europe",2022-07-24,0,14,0.571428571428571,8.57142857142857,2022-06-16,5885.0710259828,647.599,0.00145646985968146
"9221","MLT","Malta","Europe","Southern Europe",2022-07-24,0,17,0.928571428571429,11.2857142857143,2022-05-28,3851.9846274941,533.286,0.00292984406146402
"9222","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-07-24,0,1,0.0714285714285714,0.714285714285714,2022-07-15,12384.9859,367.507,5.76735185694248e-05
"9223","MEX","Mexico","Americas","Latin America and the Caribbean",2022-07-24,0,48,1.5,39.7857142857143,2022-05-28,1200000,127504.125,3.31547619047619e-05
"9224","MDA","Moldova","Europe","Eastern Europe",2022-07-24,0,0,0,0,2022-08-08,14600,3272.996,0
"9225","MCO","Monaco","Europe","Western Europe",2022-07-24,0,1,0.0714285714285714,0.285714285714286,2022-07-21,331.412888603235,36.469,0.000862109759576491
"9226","MNE","Montenegro","Europe","Southern Europe",2022-07-24,0,0,0,0,2022-08-01,4529.48366200923,627.082,0
"9227","MAR","Morocco","Africa","Northern Africa",2022-07-24,0,1,0,1,2022-06-02,42000,37457.971,2.38095238095238e-05
"9228","NLD","Netherlands","Europe","Western Europe",2022-07-24,0,712,22.1428571428571,608.642857142857,2022-05-20,230000,17564.014,0.00264627329192547
"9229","NCL","New Caledonia","Oceania","Melanesia",2022-07-24,0,1,0.0714285714285714,0.928571428571429,2022-07-12,4726.185,289.95,0.000196473779289518
"9230","NZL","New Zealand","Oceania","Australia and New Zealand",2022-07-24,0,2,0.0714285714285714,1.92857142857143,2022-07-09,37500,5185.288,5.14285714285714e-05
"9231","NGA","Nigeria","Africa","Sub-Saharan Africa",2022-07-24,15,131,2.14285714285714,110.642857142857,2022-01-31,240000,218541.212,0.000461011904761905
"9232","NOR","Norway","Europe","Northern Europe",2022-07-24,0,46,1.5,39.6428571428571,2022-05-31,57042.4383237622,5434.319,0.000694971293440363
"9233","PAN","Panama","Americas","Latin America and the Caribbean",2022-07-24,0,1,0,1,2022-07-05,29600,4408.581,3.37837837837838e-05
"9234","PRY","Paraguay","Americas","Latin America and the Caribbean",2022-07-24,0,0,0,0,2022-08-25,27700,6780.744,0
"9235","PER","Peru","Americas","Latin America and the Caribbean",2022-07-24,0,143,8.92857142857143,89,2022-06-26,260000,34049.588,0.000342307692307692
"9236","PHL","Philippines","Asia","South-eastern Asia",2022-07-24,0,0,0,0,2022-07-28,678100,115559.009,0
"9237","POL","Poland","Europe","Eastern Europe",2022-07-24,0,40,2,27,2022-06-10,840985.7595,39857.145,3.21051809676927e-05
"9238","PRT","Portugal","Europe","Southern Europe",2022-07-24,0,588,8.21428571428571,535.071428571429,2022-05-17,74187.6105711891,10270.865,0.00721240951759706
"9239","PRI","Puerto Rico","Americas","Latin America and the Caribbean",2022-07-24,0,13,0.785714285714286,7.78571428571429,2022-06-29,109606.1159,3252.407,7.10335752871459e-05
"9240","QAT","Qatar","Asia","Western Asia",2022-07-24,1,2,0.142857142857143,0.428571428571429,2022-07-20,27490.2444,2695.122,1.55899461036232e-05
"9241","COG","Republic of Congo","Africa","Sub-Saharan Africa",2022-07-24,0,2,0,2,2022-04-12,1300,5970.424,0.00153846153846154
"9242","ROU","Romania","Europe","Eastern Europe",2022-07-24,0,20,0.428571428571429,17.6428571428571,2022-06-13,10500,19659.267,0.00168027210884354
"9243","RUS","Russia","Europe","Eastern Europe",2022-07-24,0,1,0.0714285714285714,0.928571428571429,2022-07-12,1532011.64928064,144713.314,6.06112511616633e-07
"9244","MAF","Saint Martin (French part)","Americas","Latin America and the Caribbean",2022-07-24,0,0,0,0,2022-08-01,503.836479112461,31.791,0
"9245","SAU","Saudi Arabia","Asia","Western Asia",2022-07-24,0,1,0.0714285714285714,0.785714285714286,2022-07-14,371369.964,36408.82,2.11571845297183e-06
"9246","SRB","Serbia","Europe","Southern Europe",2022-07-24,0,5,0,5,2022-06-17,40000,7221.365,0.000125
"9247","SGP","Singapore","Asia","South-eastern Asia",2022-07-24,2,8,0.285714285714286,5.78571428571429,2022-06-20,97403.7307,5975.689,5.93993088779533e-05
"9248","SVK","Slovakia","Europe","Eastern Europe",2022-07-24,0,3,0.142857142857143,1.57142857142857,2022-07-07,119076.8583,5643.453,1.31967587477791e-05
"9249","SVN","Slovenia","Europe","Southern Europe",2022-07-24,0,27,0.642857142857143,22.7142857142857,2022-05-24,15311.8711173472,2119.844,0.00148344284902922
"9250","ZAF","South Africa","Africa","Sub-Saharan Africa",2022-07-24,0,3,0.0714285714285714,3,2022-06-22,309700,59893.885,9.6867936712948e-06
"9251","KOR","South Korea","Asia","Eastern Asia",2022-07-24,0,1,0,1,2022-06-22,520231.319373243,51815.81,1.92222183240479e-06
"9252","SSD","South Sudan","Africa","Sub-Saharan Africa",2022-07-24,0,0,0,0,2022-08-29,158240.878,10913.164,0
"9253","ESP","Spain","Europe","Southern Europe",2022-07-24,0,3126,78,2819.14285714286,2022-05-18,890200,47558.63,0.00316686458901691
"9254","SDN","Sudan","Africa","Northern Africa",2022-07-24,0,0,0,0,2022-07-31,132000,46874.204,0
"9255","SWE","Sweden","Europe","Northern Europe",2022-07-24,0,77,2.42857142857143,61.2857142857143,2022-05-19,1e+05,10549.347,0.000612857142857143
"9256","CHE","Switzerland","Europe","Western Europe",2022-07-24,0,229,6.35714285714286,202.285714285714,2022-05-21,80000,8740.472,0.00252857142857143
"9257","TWN","Taiwan","Asia","Eastern Asia",2022-07-24,0,2,0.0714285714285714,1.92857142857143,2022-06-24,239889.946426095,23893.394,8.0394008056756e-06
"9258","THA","Thailand","Asia","South-eastern Asia",2022-07-24,0,1,0.0714285714285714,0.285714285714286,2022-07-21,527900,71697.03,5.41228046437366e-07
"9259","TUR","Turkey","Asia","Western Asia",2022-07-24,0,1,0,1,2022-06-30,870480.6582,85341.241,1.14879060273186e-06
"9260","UKR","Ukraine","Europe","Eastern Europe",2022-07-24,0,0,0,0,2022-09-15,179400,39701.739,0
"9261","ARE","United Arab Emirates","Asia","Western Asia",2022-07-24,3,16,0.214285714285714,13.2142857142857,2022-05-24,96299.5158,9441.129,0.000137220686983825
"9262","GBR","United Kingdom","Europe","Northern Europe",2022-07-24,0,2208,46.8571428571429,1990.85714285714,2022-05-06,708621.322760554,67508.936,0.00280947958932625
"9263","USA","United States","Americas","Northern America",2022-07-24,0,2875,136.5,1979.42857142857,2022-05-18,4500000,338289.857,0.000439873015873016
"9264","URY","Uruguay","Americas","Latin America and the Caribbean",2022-07-24,0,0,0,0,2022-07-29,28600,3422.794,0
"9265","VEN","Venezuela","Americas","Latin America and the Caribbean",2022-07-24,0,1,0,1,2022-06-12,210800,28301.696,4.7438330170778e-06
"9266","AND","Andorra","Europe","Southern Europe",2022-07-25,1,1,0.0714285714285714,0.0714285714285714,2022-07-25,576.577710468845,79.824,0.000123883684942467
"9267","ARG","Argentina","Americas","Latin America and the Caribbean",2022-07-25,0,18,0.642857142857143,14.0714285714286,2022-05-27,205600,45510.318,6.84408004446915e-05
"9268","ABW","Aruba","Americas","Latin America and the Caribbean",2022-07-25,0,0,0,0,2022-08-22,3587.1965,106.445,0
"9269","AUS","Australia","Oceania","Australia and New Zealand",2022-07-25,0,43,1.35714285714286,36.5714285714286,2022-05-20,263500,26177.413,0.000138791000271076
"9270","AUT","Austria","Europe","Western Europe",2022-07-25,0,99,2.64285714285714,83.0714285714286,2022-05-23,81238.97811776,8939.617,0.00102255629620319
"9271","BHS","Bahamas","Americas","Latin America and the Caribbean",2022-07-25,0,1,0,1,2022-06-24,2800,409.984,0.000357142857142857
"9272","BHR","Bahrain","Asia","Western Asia",2022-07-25,0,0,0,0,2022-09-16,15016.7766,1472.233,0
"9273","BRB","Barbados","Americas","Latin America and the Caribbean",2022-07-25,0,1,0.0714285714285714,0.714285714285714,2022-07-16,2600,281.635,0.000274725274725275
"9274","BEL","Belgium","Europe","Western Europe",2022-07-25,82,393,16.0714285714286,279.571428571429,2022-05-19,105923.535897807,11655.93,0.002639370241956
"9275","BEN","Benin","Africa","Sub-Saharan Africa",2022-07-25,0,3,0,3,2022-06-14,5800,13352.864,0.000517241379310345
"9276","BMU","Bermuda","Americas","Northern America",2022-07-25,0,1,0.0714285714285714,0.357142857142857,2022-07-21,718.819322375309,64.184,0.000496846489828199
"9277","BOL","Bolivia","Americas","Latin America and the Caribbean",2022-07-25,0,0,0,0,2022-08-01,35500,12224.11,0
"9278","BIH","Bosnia And Herzegovina","Europe","Southern Europe",2022-07-25,0,1,0.0714285714285714,0.928571428571429,2022-07-13,6900,3233.526,0.000134575569358178
"9279","BRA","Brazil","Americas","Latin America and the Caribbean",2022-07-25,115,809,41.5,488.785714285714,2022-06-08,2e+06,215313.498,0.000244392857142857
"9280","BGR","Bulgaria","Europe","Eastern Europe",2022-07-25,0,4,0.0714285714285714,3.28571428571429,2022-06-23,57800,6781.953,5.68462679189323e-05
"9281","CMR","Cameroon","Africa","Sub-Saharan Africa",2022-07-25,0,7,0.0714285714285714,6.64285714285714,2022-02-17,7000,27914.536,0.000948979591836735
"9282","CAN","Canada","Americas","Northern America",2022-07-25,34,713,16.9285714285714,590.428571428571,2022-05-19,349800,38454.327,0.00168790329167688
"9283","CAF","Central African Republic","Africa","Sub-Saharan Africa",2022-07-25,0,8,0,8,2022-03-04,3000,5579.144,0.00266666666666667
"9284","CHL","Chile","Americas","Latin America and the Caribbean",2022-07-25,0,39,1.64285714285714,28.7142857142857,2022-06-17,122600,19603.733,0.0002342111395945
"9285","CHN","China","Asia","Eastern Asia",2022-07-25,0,2,0.0714285714285714,2,2022-06-24,23241963.5931,1425887.337,8.60512491549446e-08
"9286","COL","Colombia","Americas","Latin America and the Caribbean",2022-07-25,1,11,0.428571428571429,8.42857142857143,2022-06-23,356700,51874.024,2.36293003324122e-05
"9287","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-07-25,0,1,0.0714285714285714,0.428571428571429,2022-07-20,10100,5180.829,4.24328147100424e-05
"9288","HRV","Croatia","Europe","Southern Europe",2022-07-25,3,10,0.642857142857143,5.14285714285714,2022-06-23,29500,4030.358,0.000174334140435835
"9289","CUB","Cuba","Americas","Latin America and the Caribbean",2022-07-25,0,0,0,0,2022-08-20,279200,11212.191,0
"9290","CUW","Curaçao","Americas","Latin America and the Caribbean",2022-07-25,0,0,0,0,2022-08-15,3029.62765740541,191.163,0
"9291","CYP","Cyprus","Asia","Western Asia",2022-07-25,0,0,0,0,2022-08-02,12765.1776,1251.488,0
"9292","CZE","Czech Republic","Europe","Eastern Europe",2022-07-25,0,16,0.357142857142857,13.2142857142857,2022-05-24,111094.883774052,10493.986,0.000118945943011753
"9293","COD","Democratic Republic Of The Congo","Africa","Sub-Saharan Africa",2022-07-25,0,107,0,107,2022-05-08,194900,99010.212,0.000548999486916367
"9294","DNK","Denmark","Europe","Northern Europe",2022-07-25,11,59,2.14285714285714,42,2022-05-23,50000,5882.261,0.00084
"9295","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-07-25,0,3,0.142857142857143,1.85714285714286,2022-07-06,142000,11228.821,1.30784708249497e-05
"9296","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-07-25,0,3,0.142857142857143,1.71428571428571,2022-07-06,89400,18001,1.91754554170662e-05
"9297","EGY","Egypt","Africa","Northern Africa",2022-07-25,0,0,0,0,2022-09-07,64300,110990.103,0
"9298","SLV","El Salvador","Americas","Latin America and the Caribbean",2022-07-25,0,0,0,0,2022-08-30,54100,6336.392,0
"9299","EST","Estonia","Europe","Northern Europe",2022-07-25,0,5,0.285714285714286,3.28571428571429,2022-06-28,9000,1326.062,0.000365079365079365
"9300","FIN","Finland","Europe","Northern Europe",2022-07-25,0,13,0,13,2022-05-27,58159.5605503088,5540.745,0.000223523009407109
"9301","FRA","France","Europe","Western Europe",2022-07-25,0,1566,60.0714285714286,1220.71428571429,2022-05-19,330000,64626.628,0.0036991341991342
"9302","GEO","Georgia","Asia","Western Asia",2022-07-25,0,1,0,1,2022-06-15,18500,3744.385,5.40540540540541e-05
"9303","DEU","Germany","Europe","Western Europe",2022-07-25,83,2372,53.8571428571429,2039.28571428571,2022-05-19,750000,83369.843,0.00271904761904762
"9304","GHA","Ghana","Africa","Sub-Saharan Africa",2022-07-25,0,34,1.14285714285714,30.5714285714286,2022-06-08,54800,33475.87,0.000557872784150156
"9305","GIB","Gibraltar","Europe","Southern Europe",2022-07-25,0,5,0.285714285714286,4.57142857142857,2022-06-01,235.82739112419,32.649,0.0193846378473533
"9306","GRC","Greece","Europe","Southern Europe",2022-07-25,0,20,0.642857142857143,15.2142857142857,2022-06-08,94000,10384.971,0.000161854103343465
"9307","GRL","Greenland","Americas","Northern America",2022-07-25,0,0,0,0,2022-08-09,632.382709978253,56.466,0
"9308","GLP","Guadeloupe","Americas","Latin America and the Caribbean",2022-07-25,1,1,0.0714285714285714,0.0714285714285714,2022-07-25,13336.8424,395.752,5.35573333524369e-06
"9309","GUM","Guam","Oceania","Micronesia",2022-07-25,0,0,0,0,2022-09-11,2799.9162,171.774,0
"9310","GTM","Guatemala","Americas","Latin America and the Caribbean",2022-07-25,0,0,0,0,2022-08-03,116500,17843.908,0
"9311","GUY","Guyana","Americas","Latin America and the Caribbean",2022-07-25,0,0,0,0,2022-08-22,3300,808.726,0
"9312","HND","Honduras","Americas","Latin America and the Caribbean",2022-07-25,0,0,0,0,2022-08-13,40900,10432.86,0
"9313","HKG","Hong Kong","Asia","Eastern Asia",2022-07-25,0,0,0,0,2022-09-06,122068.4995,7488.865,0
"9314","HUN","Hungary","Europe","Eastern Europe",2022-07-25,0,33,0.642857142857143,29.7857142857143,2022-05-31,210310.1988,9967.308,0.000141627531406785
"9315","ISL","Iceland","Europe","Northern Europe",2022-07-25,0,9,0.214285714285714,7.28571428571429,2022-06-15,3914.21044817071,372.899,0.00186134965970448
"9316","IND","India","Asia","Southern Asia",2022-07-25,2,5,0.357142857142857,2.07142857142857,2022-07-14,238200,1417173.173,8.69617368357923e-06
"9317","IDN","Indonesia","Asia","South-eastern Asia",2022-07-25,0,0,0,0,2022-08-19,754300,275501.339,0
"9318","IRN","Iran","Asia","Southern Asia",2022-07-25,0,0,0,0,2022-08-16,313924.554014187,88550.57,0
"9319","IRL","Ireland","Europe","Northern Europe",2022-07-25,0,69,1.78571428571429,59.7142857142857,2022-05-27,86500,5023.109,0.000690338563170933
"9320","ISR","Israel","Asia","Western Asia",2022-07-25,0,114,3.42857142857143,96.8571428571429,2022-05-21,92190.7518,9038.309,0.00105061669382268
"9321","ITA","Italy","Europe","Southern Europe",2022-07-25,0,407,10.8571428571429,355.857142857143,2022-05-19,426434.30034556,59037.474,0.000834494651506163
"9322","JAM","Jamaica","Americas","Latin America and the Caribbean",2022-07-25,0,2,0.0714285714285714,1.14285714285714,2022-07-06,42400,2827.377,2.69541778975741e-05
"9323","JPN","Japan","Asia","Eastern Asia",2022-07-25,1,1,0.0714285714285714,0.0714285714285714,2022-07-25,7e+05,123951.692,1.02040816326531e-07
"9324","JOR","Jordan","Asia","Western Asia",2022-07-25,0,0,0,0,2022-09-08,115115.8638,11285.869,0
"9325","LVA","Latvia","Europe","Northern Europe",2022-07-25,0,3,0.0714285714285714,2.35714285714286,2022-06-03,19425.7358698135,1850.651,0.000121341238908006
"9326","LBN","Lebanon","Asia","Western Asia",2022-07-25,0,4,0.214285714285714,2.07142857142857,2022-06-20,16500,5489.739,0.000125541125541126
"9327","LBR","Liberia","Africa","Sub-Saharan Africa",2022-07-25,0,1,0.0714285714285714,0.214285714285714,2022-07-23,74600,5302.681,2.87246265798545e-06
"9328","LTU","Lithuania","Europe","Northern Europe",2022-07-25,0,0,0,0,2022-08-03,28866.5134903663,2750.055,0
"9329","LUX","Luxembourg","Europe","Western Europe",2022-07-25,2,16,0.714285714285714,9.28571428571429,2022-06-16,5885.0710259828,647.599,0.00157784234798825
"9330","MLT","Malta","Europe","Southern Europe",2022-07-25,0,17,0.571428571428571,11.8571428571429,2022-05-28,3851.9846274941,533.286,0.0030781905962217
"9331","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-07-25,0,1,0.0714285714285714,0.785714285714286,2022-07-15,12384.9859,367.507,6.34408704263673e-05
"9332","MEX","Mexico","Americas","Latin America and the Caribbean",2022-07-25,0,48,1.5,41.2857142857143,2022-05-28,1200000,127504.125,3.44047619047619e-05
"9333","MDA","Moldova","Europe","Eastern Europe",2022-07-25,0,0,0,0,2022-08-08,14600,3272.996,0
"9334","MCO","Monaco","Europe","Western Europe",2022-07-25,0,1,0.0714285714285714,0.357142857142857,2022-07-21,331.412888603235,36.469,0.00107763719947061
"9335","MNE","Montenegro","Europe","Southern Europe",2022-07-25,0,0,0,0,2022-08-01,4529.48366200923,627.082,0
"9336","MAR","Morocco","Africa","Northern Africa",2022-07-25,0,1,0,1,2022-06-02,42000,37457.971,2.38095238095238e-05
"9337","NLD","Netherlands","Europe","Western Europe",2022-07-25,0,712,14.9285714285714,623.571428571429,2022-05-20,230000,17564.014,0.0027111801242236
"9338","NCL","New Caledonia","Oceania","Melanesia",2022-07-25,0,1,0.0714285714285714,1,2022-07-12,4726.185,289.95,0.000211587146927173
"9339","NZL","New Zealand","Oceania","Australia and New Zealand",2022-07-25,0,2,0.0714285714285714,2,2022-07-09,37500,5185.288,5.33333333333333e-05
"9340","NGA","Nigeria","Africa","Sub-Saharan Africa",2022-07-25,0,131,2.14285714285714,112.785714285714,2022-01-31,240000,218541.212,0.000469940476190476
"9341","NOR","Norway","Europe","Northern Europe",2022-07-25,0,46,1.21428571428571,40.8571428571429,2022-05-31,57042.4383237622,5434.319,0.000716258702428626
"9342","PAN","Panama","Americas","Latin America and the Caribbean",2022-07-25,0,1,0,1,2022-07-05,29600,4408.581,3.37837837837838e-05
"9343","PRY","Paraguay","Americas","Latin America and the Caribbean",2022-07-25,0,0,0,0,2022-08-25,27700,6780.744,0
"9344","PER","Peru","Americas","Latin America and the Caribbean",2022-07-25,65,208,13.5714285714286,102.571428571429,2022-06-26,260000,34049.588,0.000394505494505495
"9345","PHL","Philippines","Asia","South-eastern Asia",2022-07-25,0,0,0,0,2022-07-28,678100,115559.009,0
"9346","POL","Poland","Europe","Eastern Europe",2022-07-25,0,40,2,29,2022-06-10,840985.7595,39857.145,3.44833425208551e-05
"9347","PRT","Portugal","Europe","Southern Europe",2022-07-25,0,588,8.21428571428571,543.285714285714,2022-05-17,74187.6105711891,10270.865,0.00732313266464334
"9348","PRI","Puerto Rico","Americas","Latin America and the Caribbean",2022-07-25,0,13,0.785714285714286,8.57142857142857,2022-06-29,109606.1159,3252.407,7.82021012335551e-05
"9349","QAT","Qatar","Asia","Western Asia",2022-07-25,0,2,0.142857142857143,0.571428571428571,2022-07-20,27490.2444,2695.122,2.07865948048309e-05
"9350","COG","Republic of Congo","Africa","Sub-Saharan Africa",2022-07-25,0,2,0,2,2022-04-12,1300,5970.424,0.00153846153846154
"9351","ROU","Romania","Europe","Eastern Europe",2022-07-25,0,20,0.428571428571429,18.0714285714286,2022-06-13,10500,19659.267,0.00172108843537415
