"","iso_code","location","region","sub_region","date","new_cases","total_cases","MA_new_cases","MA_total_cases","date_import","MSM_pop","pop2022","cum_icni_prop"
"10590","SDN","Sudan","Africa","Northern Africa",2022-08-08,0,1,0.0714285714285714,0.571428571428571,2022-08-01,132000,46874.204,4.32900432900433e-06
"10591","SWE","Sweden","Europe","Northern Europe",2022-08-08,3,114,2.5,95.6428571428571,2022-05-18,1e+05,10549.347,0.000956428571428571
"10592","CHE","Switzerland","Europe","Western Europe",2022-08-08,4,316,6.21428571428571,279.5,2022-05-21,80000,8740.472,0.00349375
"10593","THA","Thailand","Asia","South-eastern Asia",2022-08-08,0,4,0.214285714285714,2.64285714285714,2022-07-21,527900,71697.03,5.00635942954564e-06
"10594","TUR","Turkey","Asia","Western Asia",2022-08-08,0,1,0,1,2022-06-30,870480.6582,85341.241,1.14879060273186e-06
"10595","UKR","Ukraine","Europe","Eastern Europe",2022-08-08,0,0,0,0,2022-09-15,179400,39701.739,0
"10596","ARE","United Arab Emirates","Asia","Western Asia",2022-08-08,0,0,0,0,2022-05-24,96299.5158,9441.129,0
"10597","GBR","United Kingdom","Europe","Northern Europe",2022-08-08,100,2859,46.5,2594.78571428571,2022-05-07,708621.322760554,67508.936,0.00366173812576975
"10598","USA","United States","Americas","Northern America",2022-08-08,0,7510,352,5376.28571428571,2022-06-03,4500000,338289.857,0.00119473015873016
"10599","URY","Uruguay","Americas","Latin America and the Caribbean",2022-08-08,0,2,0.142857142857143,1.07142857142857,2022-07-31,28600,3422.794,3.74625374625375e-05
"10600","VEN","Venezuela","Americas","Latin America and the Caribbean",2022-08-08,0,1,0,1,2022-06-14,210800,28301.696,4.7438330170778e-06
"10601","AND","Andorra","Europe","Southern Europe",2022-08-09,0,4,0.0714285714285714,3.35714285714286,2022-07-25,576.577710468845,79.824,0.00582253319229595
"10602","ARG","Argentina","Americas","Latin America and the Caribbean",2022-08-09,6,37,1.21428571428571,25.1428571428571,2022-06-03,205600,45510.318,0.000122290161200667
"10603","ABW","Aruba","Americas","Latin America and the Caribbean",2022-08-09,0,0,0,0,2022-08-21,3587.1965,106.445,0
"10604","AUS","Australia","Oceania","Australia and New Zealand",2022-08-09,0,58,1,51.4285714285714,2022-05-20,263500,26177.413,0.000195174844131201
"10605","AUT","Austria","Europe","Western Europe",2022-08-09,14,175,4.57142857142857,136.928571428571,2022-05-23,81238.97811776,8939.617,0.00168550337043982
"10606","BHS","Bahamas","Americas","Latin America and the Caribbean",2022-08-09,0,1,0,1,2022-06-27,2800,409.984,0.000357142857142857
"10607","BHR","Bahrain","Asia","Western Asia",2022-08-09,0,0,0,0,2022-09-16,15016.7766,1472.233,0
"10608","BRB","Barbados","Americas","Latin America and the Caribbean",2022-08-09,0,0,0,0,2022-07-19,2600,281.635,0
"10609","BEL","Belgium","Europe","Western Europe",2022-08-09,64,546,10.9285714285714,448.428571428571,2022-05-19,105923.535897807,11655.93,0.0042335121050076
"10610","BEN","Benin","Africa","Sub-Saharan Africa",2022-08-09,0,3,0,3,2022-06-15,5800,13352.864,0.000517241379310345
"10611","BMU","Bermuda","Americas","Northern America",2022-08-09,0,0,0,0,2022-07-23,718.819322375309,64.184,0
"10612","BOL","Bolivia","Americas","Latin America and the Caribbean",2022-08-09,2,5,0.357142857142857,1.35714285714286,2022-08-03,35500,12224.11,3.82293762575453e-05
"10613","BIH","Bosnia and Herzegovina","Europe","Southern Europe",2022-08-09,0,1,0,1,2022-07-14,6900,3233.526,0.000144927536231884
"10614","BRA","Brazil","Americas","Latin America and the Caribbean",2022-08-09,410,2131,102.5,1313.5,2022-06-10,2e+06,215313.498,0.00065675
"10615","BGR","Bulgaria","Europe","Eastern Europe",2022-08-09,0,4,0,4,2022-06-23,57800,6781.953,6.9204152249135e-05
"10616","CMR","Cameroon","Africa","Sub-Saharan Africa",2022-08-09,0,7,0,7,2022-06-13,7000,27914.536,0.001
"10617","CAN","Canada","Americas","Northern America",2022-08-09,0,957,19.7142857142857,848.071428571429,2022-06-03,349800,38454.327,0.00242444662255983
"10618","CAF","Central African Republic","Africa","Sub-Saharan Africa",2022-08-09,0,3,0,3,2022-05-01,3000,5579.144,0.001
"10619","CHL","Chile","Americas","Latin America and the Caribbean",2022-08-09,23,91,3.71428571428571,59.6428571428571,2022-06-18,122600,19603.733,0.000486483337217432
"10620","CHN","China","Asia","Eastern Asia",2022-08-09,0,3,0.0714285714285714,2.28571428571429,2022-06-24,23241963.5931,1425887.337,9.83442847485081e-08
"10621","COL","Colombia","Americas","Latin America and the Caribbean",2022-08-09,11,55,3.07142857142857,22.5714285714286,2022-06-25,356700,51874.024,6.32784652969682e-05
"10622","COG","Congo","Africa","Sub-Saharan Africa",2022-08-09,0,3,0.0714285714285714,2.14285714285714,2022-05-21,1300,5970.424,0.00164835164835165
"10623","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-08-09,0,3,0.142857142857143,2.85714285714286,2022-07-21,10100,5180.829,0.000282885431400283
"10624","HRV","Croatia","Europe","Southern Europe",2022-08-09,0,12,0.142857142857143,11.5714285714286,2022-06-24,29500,4030.358,0.00039225181598063
"10625","CUB","Cuba","Americas","Latin America and the Caribbean",2022-08-09,0,0,0,0,2022-08-23,279200,11212.191,0
"10626","CUW","Curacao","Americas","Latin America and the Caribbean",2022-08-09,0,0,0,0,2022-08-18,3029.62765740541,191.163,0
"10627","CYP","Cyprus","Asia","Western Asia",2022-08-09,0,3,0.214285714285714,0.785714285714286,2022-08-03,12765.1776,1251.488,6.15513790982654e-05
"10628","CZE","Czechia","Europe","Eastern Europe",2022-08-09,1,29,0.928571428571429,22.0714285714286,2022-05-24,111094.883774052,10493.986,0.000198671872381792
"10629","COD","Democratic Republic of Congo","Africa","Sub-Saharan Africa",2022-08-09,0,163,0,163,2022-06-13,194900,99010.212,0.000836326321190354
"10630","DNK","Denmark","Europe","Northern Europe",2022-08-09,3,126,4.71428571428571,98.2857142857143,2022-05-23,50000,5882.261,0.00196571428571429
"10631","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-08-09,0,4,0.0714285714285714,3.42857142857143,2022-07-06,142000,11228.821,2.41448692152917e-05
"10632","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-08-09,3,10,0.5,5.21428571428571,2022-06-14,89400,18001,5.83253435602429e-05
"10633","EGY","Egypt","Africa","Northern Africa",2022-08-09,0,0,0,0,2022-09-27,64300,110990.103,0
"10634","SLV","El Salvador","Americas","Latin America and the Caribbean",2022-08-09,0,0,0,0,2022-09-01,54100,6336.392,0
"10635","EST","Estonia","Europe","Northern Europe",2022-08-09,0,9,0.357142857142857,7.07142857142857,2022-06-28,9000,1326.062,0.000785714285714286
"10636","FIN","Finland","Europe","Northern Europe",2022-08-09,0,22,0.357142857142857,19.4285714285714,2022-05-20,58159.5605503088,5540.745,0.000334056365707327
"10637","FRA","France","Europe","Western Europe",2022-08-09,0,2423,61.1428571428571,2055.71428571429,2022-05-19,330000,64626.628,0.00622943722943723
"10638","GEO","Georgia","Asia","Western Asia",2022-08-09,0,1,0,1,2022-06-15,18500,3744.385,5.40540540540541e-05
"10639","DEU","Germany","Europe","Western Europe",2022-08-09,95,2982,40.8571428571429,2734.14285714286,2022-05-20,750000,83369.843,0.00364552380952381
"10640","GHA","Ghana","Africa","Sub-Saharan Africa",2022-08-09,0,35,0.357142857142857,33,2022-06-13,54800,33475.87,0.000602189781021898
"10641","GIB","Gibraltar","Europe","Southern Europe",2022-08-09,0,5,0,5,2022-06-02,235.82739112419,32.649,0.0212019476455427
"10642","GRC","Greece","Europe","Southern Europe",2022-08-09,2,41,0.857142857142857,34.7142857142857,2022-06-09,94000,10384.971,0.000369300911854103
"10643","GRL","Greenland","Americas","Northern America",2022-08-09,0,0,0,0,2022-08-10,632.382709978253,56.466,0
"10644","GLP","Guadeloupe","Americas","Latin America and the Caribbean",2022-08-09,0,0,0.0714285714285714,0.0714285714285714,2022-08-05,13336.8424,395.752,5.35573333524369e-06
"10645","GUM","Guam","Oceania","Micronesia",2022-08-09,0,0,0,0,2022-09-12,2799.9162,171.774,0
"10646","GTM","Guatemala","Americas","Latin America and the Caribbean",2022-08-09,0,2,0.142857142857143,0.714285714285714,2022-08-04,116500,17843.908,6.13120784794605e-06
"10647","GUY","Guyana","Americas","Latin America and the Caribbean",2022-08-09,0,0,0,0,2022-08-24,3300,808.726,0
"10648","HND","Honduras","Americas","Latin America and the Caribbean",2022-08-09,0,0,0,0,2022-08-14,40900,10432.86,0
"10649","HUN","Hungary","Europe","Eastern Europe",2022-08-09,3,51,1,41.0714285714286,2022-05-31,210310.1988,9967.308,0.000195289761532138
"10650","ISL","Iceland","Europe","Northern Europe",2022-08-09,0,11,0.142857142857143,9.78571428571429,2022-06-09,3914.21044817071,372.899,0.00250004807234818
"10651","IND","India","Asia","Southern Asia",2022-08-09,0,9,0.357142857142857,6,2022-07-14,238200,1417173.173,2.51889168765743e-05
"10652","IDN","Indonesia","Asia","South-eastern Asia",2022-08-09,0,0,0,0,2022-08-22,754300,275501.339,0
"10653","IRN","Iran","Asia","Southern Asia",2022-08-09,0,0,0,0,2022-08-18,313924.554014187,88550.57,0
"10654","IRL","Ireland","Europe","Northern Europe",2022-08-09,4,101,1.14285714285714,92.1428571428571,2022-05-16,86500,5023.109,0.00106523534269199
"10655","ISR","Israel","Asia","Western Asia",2022-08-09,0,166,3.21428571428571,143.714285714286,2022-05-21,92190.7518,9038.309,0.00155887963714692
"10656","ITA","Italy","Europe","Southern Europe",2022-08-09,54,599,12.3571428571429,484.5,2022-05-19,426434.30034556,59037.474,0.0011361656405392
"10657","JAM","Jamaica","Americas","Latin America and the Caribbean",2022-08-09,0,3,0.0714285714285714,2.28571428571429,2022-07-08,42400,2827.377,5.39083557951482e-05
"10658","JPN","Japan","Asia","Eastern Asia",2022-08-09,0,3,0.142857142857143,2.35714285714286,2022-07-25,7e+05,123951.692,3.36734693877551e-06
"10659","JOR","Jordan","Asia","Western Asia",2022-08-09,0,0,0,0,2022-09-08,115115.8638,11285.869,0
"10660","LVA","Latvia","Europe","Northern Europe",2022-08-09,0,3,0,3,2022-06-03,19425.7358698135,1850.651,0.000154434304064735
"10661","LBN","Lebanon","Asia","Western Asia",2022-08-09,0,6,0.142857142857143,4.85714285714286,2022-06-20,16500,5489.739,0.000294372294372294
"10662","LBR","Liberia","Africa","Sub-Saharan Africa",2022-08-09,0,2,0.142857142857143,1.14285714285714,2022-08-01,74600,5302.681,1.5319800842589e-05
"10663","LTU","Lithuania","Europe","Northern Europe",2022-08-09,0,3,0.214285714285714,1.14285714285714,2022-08-04,28866.5134903663,2750.055,3.95911041781527e-05
"10664","LUX","Luxembourg","Europe","Western Europe",2022-08-09,2,34,1.07142857142857,27.6428571428571,2022-06-16,5885.0710259828,647.599,0.0046971152974727
"10665","MLT","Malta","Europe","Southern Europe",2022-08-09,6,30,0.928571428571429,18.4285714285714,2022-05-30,3851.9846274941,533.286,0.00478417574593492
"10666","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-08-09,0,0,0,0,2022-07-20,12384.9859,367.507,0
"10667","MEX","Mexico","Americas","Latin America and the Caribbean",2022-08-09,0,91,2.28571428571429,74.9285714285714,2022-06-03,1200000,127504.125,6.24404761904762e-05
"10668","MDA","Moldova","Europe","Eastern Europe",2022-08-09,1,1,0.0714285714285714,0.0714285714285714,2022-08-09,14600,3272.996,4.89236790606654e-06
"10669","MCO","Monaco","Europe","Western Europe",2022-08-09,0,0,0,0,2022-08-12,331.412888603235,36.469,0
"10670","MNE","Montenegro","Europe","Southern Europe",2022-08-09,0,1,0.0714285714285714,0.714285714285714,2022-07-31,4529.48366200923,627.082,0.000157696940222291
"10671","MAR","Morocco","Africa","Northern Africa",2022-08-09,0,1,0,1,2022-06-02,42000,37457.971,2.38095238095238e-05
"10672","NLD","Netherlands","Europe","Western Europe",2022-08-09,0,959,10.0714285714286,909.142857142857,2022-05-22,230000,17564.014,0.0039527950310559
"10673","NCL","New Caledonia","Oceania","Melanesia",2022-08-09,0,0,0,0,2022-07-12,4726.185,289.95,0
"10674","NZL","New Zealand","Oceania","Australia and New Zealand",2022-08-09,0,3,0.0714285714285714,2.57142857142857,2022-07-11,37500,5185.288,6.85714285714286e-05
"10675","NGA","Nigeria","Africa","Sub-Saharan Africa",2022-08-09,0,157,2.85714285714286,135.857142857143,2022-05-01,240000,218541.212,0.000566071428571429
"10676","NOR","Norway","Europe","Northern Europe",2022-08-09,1,66,1.21428571428571,57.6428571428571,2022-05-31,57042.4383237622,5434.319,0.00101052582667815
"10677","PAN","Panama","Americas","Latin America and the Caribbean",2022-08-09,0,2,0.0714285714285714,1.21428571428571,2022-07-06,29600,4408.581,4.1023166023166e-05
"10678","PRY","Paraguay","Americas","Latin America and the Caribbean",2022-08-09,0,0,0,0,2022-08-26,27700,6780.744,0
"10679","PER","Peru","Americas","Latin America and the Caribbean",2022-08-09,165,505,21.5714285714286,306.928571428571,2022-06-28,260000,34049.588,0.00118049450549451
"10680","PHL","Philippines","Asia","South-eastern Asia",2022-08-09,0,1,0.0714285714285714,0.857142857142857,2022-07-29,678100,115559.009,1.26403606716245e-06
"10681","POL","Poland","Europe","Eastern Europe",2022-08-09,9,85,2.28571428571429,61.6428571428571,2022-06-13,840985.7595,39857.145,7.32983364421133e-05
"10682","PRT","Portugal","Europe","Southern Europe",2022-08-09,0,710,8.71428571428571,654.071428571429,2022-05-17,74187.6105711891,10270.865,0.00881645093480661
"10683","PRI","Puerto Rico","Americas","Latin America and the Caribbean",2022-08-09,13,34,1.5,18.5,2022-07-01,109606.1159,3252.407,0.00016878620182909
"10684","QAT","Qatar","Asia","Western Asia",2022-08-09,1,3,0.0714285714285714,2.07142857142857,2022-07-21,27490.2444,2695.122,7.5351406167512e-05
"10685","ROU","Romania","Europe","Eastern Europe",2022-08-09,3,28,0.571428571428571,21.8571428571429,2022-06-14,10500,19659.267,0.00208163265306122
"10686","RUS","Russia","Europe","Eastern Europe",2022-08-09,0,1,0,1,2022-07-12,1532011.64928064,144713.314,6.52736550971759e-07
"10687","MAF","Saint Martin (French part)","Americas","Latin America and the Caribbean",2022-08-09,0,0,0.0714285714285714,0.0714285714285714,2022-08-04,503.836479112461,31.791,0.000141769352537548
"10688","SAU","Saudi Arabia","Asia","Western Asia",2022-08-09,0,5,0.214285714285714,4.14285714285714,2022-07-14,371369.964,36408.82,1.11556063883969e-05
"10689","SRB","Serbia","Europe","Southern Europe",2022-08-09,0,23,0.928571428571429,11.8571428571429,2022-06-17,40000,7221.365,0.000296428571428571
"10690","SGP","Singapore","Asia","South-eastern Asia",2022-08-09,0,15,0.357142857142857,12.8571428571429,2022-06-21,97403.7307,5975.689,0.00013199846417323
"10691","SVK","Slovakia","Europe","Eastern Europe",2022-08-09,0,8,0.357142857142857,5.85714285714286,2022-07-07,119076.8583,5643.453,4.91879189689946e-05
"10692","SVN","Slovenia","Europe","Southern Europe",2022-08-09,2,40,0.5,35.7142857142857,2022-05-24,15311.8711173472,2119.844,0.00233245730979437
"10693","ZAF","South Africa","Africa","Sub-Saharan Africa",2022-08-09,0,3,0,3,2022-06-23,309700,59893.885,9.6867936712948e-06
"10694","KOR","South Korea","Asia","Eastern Asia",2022-08-09,0,1,0,1,2022-06-22,520231.319373243,51815.81,1.92222183240479e-06
"10695","ESP","Spain","Europe","Southern Europe",2022-08-09,220,5162,111.857142857143,4325.28571428571,2022-05-18,890200,47558.63,0.00485877972847193
"10696","SDN","Sudan","Africa","Northern Africa",2022-08-09,0,1,0.0714285714285714,0.642857142857143,2022-08-01,132000,46874.204,4.87012987012987e-06
"10697","SWE","Sweden","Europe","Northern Europe",2022-08-09,9,123,3,98.6428571428571,2022-05-18,1e+05,10549.347,0.000986428571428571
"10698","CHE","Switzerland","Europe","Western Europe",2022-08-09,19,335,7.21428571428571,286.714285714286,2022-05-21,80000,8740.472,0.00358392857142857
"10699","THA","Thailand","Asia","South-eastern Asia",2022-08-09,0,4,0.214285714285714,2.85714285714286,2022-07-21,527900,71697.03,5.41228046437366e-06
"10700","TUR","Turkey","Asia","Western Asia",2022-08-09,0,1,0,1,2022-06-30,870480.6582,85341.241,1.14879060273186e-06
"10701","UKR","Ukraine","Europe","Eastern Europe",2022-08-09,0,0,0,0,2022-09-15,179400,39701.739,0
"10702","ARE","United Arab Emirates","Asia","Western Asia",2022-08-09,0,0,0,0,2022-05-24,96299.5158,9441.129,0
"10703","GBR","United Kingdom","Europe","Northern Europe",2022-08-09,114,2973,54.6428571428571,2649.42857142857,2022-05-07,708621.322760554,67508.936,0.00373884963143259
"10704","USA","United States","Americas","Northern America",2022-08-09,0,7510,330.642857142857,5706.92857142857,2022-06-03,4500000,338289.857,0.00126820634920635
"10705","URY","Uruguay","Americas","Latin America and the Caribbean",2022-08-09,0,2,0.142857142857143,1.21428571428571,2022-07-31,28600,3422.794,4.24575424575425e-05
"10706","VEN","Venezuela","Americas","Latin America and the Caribbean",2022-08-09,0,1,0,1,2022-06-14,210800,28301.696,4.7438330170778e-06
"10707","AND","Andorra","Europe","Southern Europe",2022-08-10,0,4,0.0714285714285714,3.42857142857143,2022-07-25,576.577710468845,79.824,0.00594641687723842
"10708","ARG","Argentina","Americas","Latin America and the Caribbean",2022-08-10,0,37,1.21428571428571,26.3571428571429,2022-06-03,205600,45510.318,0.00012819622012229
"10709","ABW","Aruba","Americas","Latin America and the Caribbean",2022-08-10,0,0,0,0,2022-08-21,3587.1965,106.445,0
"10710","AUS","Australia","Oceania","Australia and New Zealand",2022-08-10,8,66,1.57142857142857,53,2022-05-20,263500,26177.413,0.000201138519924099
"10711","AUT","Austria","Europe","Western Europe",2022-08-10,0,175,4.57142857142857,141.5,2022-05-23,81238.97811776,8939.617,0.0017417747401363
"10712","BHS","Bahamas","Americas","Latin America and the Caribbean",2022-08-10,0,1,0,1,2022-06-27,2800,409.984,0.000357142857142857
"10713","BHR","Bahrain","Asia","Western Asia",2022-08-10,0,0,0,0,2022-09-16,15016.7766,1472.233,0
"10714","BRB","Barbados","Americas","Latin America and the Caribbean",2022-08-10,0,0,0,0,2022-07-19,2600,281.635,0
"10715","BEL","Belgium","Europe","Western Europe",2022-08-10,0,546,10.9285714285714,459.357142857143,2022-05-19,105923.535897807,11655.93,0.00433668626111881
"10716","BEN","Benin","Africa","Sub-Saharan Africa",2022-08-10,0,3,0,3,2022-06-15,5800,13352.864,0.000517241379310345
"10717","BMU","Bermuda","Americas","Northern America",2022-08-10,0,0,0,0,2022-07-23,718.819322375309,64.184,0
"10718","BOL","Bolivia","Americas","Latin America and the Caribbean",2022-08-10,0,5,0.357142857142857,1.71428571428571,2022-08-03,35500,12224.11,4.82897384305835e-05
"10719","BIH","Bosnia and Herzegovina","Europe","Southern Europe",2022-08-10,0,1,0,1,2022-07-14,6900,3233.526,0.000144927536231884
"10720","BRA","Brazil","Americas","Latin America and the Caribbean",2022-08-10,162,2293,114.071428571429,1427.57142857143,2022-06-10,2e+06,215313.498,0.000713785714285714
"10721","BGR","Bulgaria","Europe","Eastern Europe",2022-08-10,0,4,0,4,2022-06-23,57800,6781.953,6.9204152249135e-05
"10722","CMR","Cameroon","Africa","Sub-Saharan Africa",2022-08-10,0,7,0,7,2022-06-13,7000,27914.536,0.001
"10723","CAN","Canada","Americas","Northern America",2022-08-10,33,990,17.5714285714286,865.642857142857,2022-06-03,349800,38454.327,0.00247467940864167
"10724","CAF","Central African Republic","Africa","Sub-Saharan Africa",2022-08-10,0,3,0,3,2022-05-01,3000,5579.144,0.001
"10725","CHL","Chile","Americas","Latin America and the Caribbean",2022-08-10,0,91,3.71428571428571,63.3571428571429,2022-06-18,122600,19603.733,0.000516779305523188
"10726","CHN","China","Asia","Eastern Asia",2022-08-10,0,3,0.0714285714285714,2.35714285714286,2022-06-24,23241963.5931,1425887.337,1.01417543646899e-07
"10727","COL","Colombia","Americas","Latin America and the Caribbean",2022-08-10,0,55,3.07142857142857,25.6428571428571,2022-06-25,356700,51874.024,7.18891425367456e-05
"10728","COG","Congo","Africa","Sub-Saharan Africa",2022-08-10,0,3,0.0714285714285714,2.21428571428571,2022-05-21,1300,5970.424,0.0017032967032967
"10729","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-08-10,0,3,0.142857142857143,3,2022-07-21,10100,5180.829,0.000297029702970297
"10730","HRV","Croatia","Europe","Southern Europe",2022-08-10,0,12,0.142857142857143,11.7142857142857,2022-06-24,29500,4030.358,0.000397094430992736
"10731","CUB","Cuba","Americas","Latin America and the Caribbean",2022-08-10,0,0,0,0,2022-08-23,279200,11212.191,0
"10732","CUW","Curacao","Americas","Latin America and the Caribbean",2022-08-10,0,0,0,0,2022-08-18,3029.62765740541,191.163,0
"10733","CYP","Cyprus","Asia","Western Asia",2022-08-10,0,3,0.214285714285714,1,2022-08-03,12765.1776,1251.488,7.83381188523378e-05
"10734","CZE","Czechia","Europe","Eastern Europe",2022-08-10,0,29,0.928571428571429,23,2022-05-24,111094.883774052,10493.986,0.00020703023594478
"10735","COD","Democratic Republic of Congo","Africa","Sub-Saharan Africa",2022-08-10,0,163,0,163,2022-06-13,194900,99010.212,0.000836326321190354
"10736","DNK","Denmark","Europe","Northern Europe",2022-08-10,3,129,4.14285714285714,102.428571428571,2022-05-23,50000,5882.261,0.00204857142857143
"10737","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-08-10,0,4,0.0714285714285714,3.5,2022-07-06,142000,11228.821,2.46478873239437e-05
"10738","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-08-10,0,10,0.5,5.71428571428571,2022-06-14,89400,18001,6.39181847235539e-05
"10739","EGY","Egypt","Africa","Northern Africa",2022-08-10,0,0,0,0,2022-09-27,64300,110990.103,0
"10740","SLV","El Salvador","Americas","Latin America and the Caribbean",2022-08-10,0,0,0,0,2022-09-01,54100,6336.392,0
"10741","EST","Estonia","Europe","Northern Europe",2022-08-10,0,9,0.357142857142857,7.42857142857143,2022-06-28,9000,1326.062,0.000825396825396825
"10742","FIN","Finland","Europe","Northern Europe",2022-08-10,0,22,0.357142857142857,19.7857142857143,2022-05-20,58159.5605503088,5540.745,0.000340197107724006
"10743","FRA","France","Europe","Western Europe",2022-08-10,0,2423,61.1428571428571,2116.85714285714,2022-05-19,330000,64626.628,0.00641471861471861
"10744","GEO","Georgia","Asia","Western Asia",2022-08-10,0,1,0,1,2022-06-15,18500,3744.385,5.40540540540541e-05
"10745","DEU","Germany","Europe","Western Europe",2022-08-10,43,3025,40.4285714285714,2774.57142857143,2022-05-20,750000,83369.843,0.00369942857142857
"10746","GHA","Ghana","Africa","Sub-Saharan Africa",2022-08-10,12,47,1.21428571428571,34.2142857142857,2022-06-13,54800,33475.87,0.000624348279457768
"10747","GIB","Gibraltar","Europe","Southern Europe",2022-08-10,0,5,0,5,2022-06-02,235.82739112419,32.649,0.0212019476455427
"10748","GRC","Greece","Europe","Southern Europe",2022-08-10,0,41,0.857142857142857,35.5714285714286,2022-06-09,94000,10384.971,0.000378419452887538
"10749","GRL","Greenland","Americas","Northern America",2022-08-10,2,2,0.142857142857143,0.142857142857143,2022-08-10,632.382709978253,56.466,0.000225902986598187
"10750","GLP","Guadeloupe","Americas","Latin America and the Caribbean",2022-08-10,0,0,0.0714285714285714,0.0714285714285714,2022-08-05,13336.8424,395.752,5.35573333524369e-06
"10751","GUM","Guam","Oceania","Micronesia",2022-08-10,0,0,0,0,2022-09-12,2799.9162,171.774,0
"10752","GTM","Guatemala","Americas","Latin America and the Caribbean",2022-08-10,0,2,0.142857142857143,0.857142857142857,2022-08-04,116500,17843.908,7.35744941753525e-06
"10753","GUY","Guyana","Americas","Latin America and the Caribbean",2022-08-10,0,0,0,0,2022-08-24,3300,808.726,0
"10754","HND","Honduras","Americas","Latin America and the Caribbean",2022-08-10,0,0,0,0,2022-08-14,40900,10432.86,0
"10755","HUN","Hungary","Europe","Eastern Europe",2022-08-10,0,51,1,42.0714285714286,2022-05-31,210310.1988,9967.308,0.000200044642682486
"10756","ISL","Iceland","Europe","Northern Europe",2022-08-10,0,11,0.142857142857143,9.92857142857143,2022-06-09,3914.21044817071,372.899,0.00253654512449925
"10757","IND","India","Asia","Southern Asia",2022-08-10,0,9,0.357142857142857,6.35714285714286,2022-07-14,238200,1417173.173,2.66882571668466e-05
"10758","IDN","Indonesia","Asia","South-eastern Asia",2022-08-10,0,0,0,0,2022-08-22,754300,275501.339,0
"10759","IRN","Iran","Asia","Southern Asia",2022-08-10,0,0,0,0,2022-08-18,313924.554014187,88550.57,0
"10760","IRL","Ireland","Europe","Northern Europe",2022-08-10,0,101,1.14285714285714,93.2857142857143,2022-05-16,86500,5023.109,0.0010784475639967
"10761","ISR","Israel","Asia","Western Asia",2022-08-10,3,169,3.42857142857143,147.142857142857,2022-05-21,92190.7518,9038.309,0.00159606960860967
"10762","ITA","Italy","Europe","Southern Europe",2022-08-10,0,599,12.3571428571429,496.857142857143,2022-05-19,426434.30034556,59037.474,0.00116514347568785
"10763","JAM","Jamaica","Americas","Latin America and the Caribbean",2022-08-10,0,3,0.0714285714285714,2.35714285714286,2022-07-08,42400,2827.377,5.55929919137466e-05
"10764","JPN","Japan","Asia","Eastern Asia",2022-08-10,1,4,0.142857142857143,2.5,2022-07-25,7e+05,123951.692,3.57142857142857e-06
"10765","JOR","Jordan","Asia","Western Asia",2022-08-10,0,0,0,0,2022-09-08,115115.8638,11285.869,0
"10766","LVA","Latvia","Europe","Northern Europe",2022-08-10,0,3,0,3,2022-06-03,19425.7358698135,1850.651,0.000154434304064735
"10767","LBN","Lebanon","Asia","Western Asia",2022-08-10,0,6,0.142857142857143,5,2022-06-20,16500,5489.739,0.000303030303030303
"10768","LBR","Liberia","Africa","Sub-Saharan Africa",2022-08-10,0,2,0.142857142857143,1.28571428571429,2022-08-01,74600,5302.681,1.72347759479127e-05
"10769","LTU","Lithuania","Europe","Northern Europe",2022-08-10,0,3,0.214285714285714,1.35714285714286,2022-08-04,28866.5134903663,2750.055,4.70144362115564e-05
"10770","LUX","Luxembourg","Europe","Western Europe",2022-08-10,0,34,1.07142857142857,28.7142857142857,2022-06-16,5885.0710259828,647.599,0.00487917402993288
"10771","MLT","Malta","Europe","Southern Europe",2022-08-10,0,30,0.928571428571429,19.3571428571429,2022-05-30,3851.9846274941,533.286,0.00502523886491614
"10772","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-08-10,0,0,0,0,2022-07-20,12384.9859,367.507,0
"10773","MEX","Mexico","Americas","Latin America and the Caribbean",2022-08-10,55,146,6.21428571428571,81.1428571428571,2022-06-03,1200000,127504.125,6.76190476190476e-05
"10774","MDA","Moldova","Europe","Eastern Europe",2022-08-10,0,1,0.0714285714285714,0.142857142857143,2022-08-09,14600,3272.996,9.78473581213307e-06
"10775","MCO","Monaco","Europe","Western Europe",2022-08-10,0,0,0,0,2022-08-12,331.412888603235,36.469,0
"10776","MNE","Montenegro","Europe","Southern Europe",2022-08-10,0,1,0.0714285714285714,0.785714285714286,2022-07-31,4529.48366200923,627.082,0.00017346663424452
"10777","MAR","Morocco","Africa","Northern Africa",2022-08-10,0,1,0,1,2022-06-02,42000,37457.971,2.38095238095238e-05
"10778","NLD","Netherlands","Europe","Western Europe",2022-08-10,0,959,10.0714285714286,919.214285714286,2022-05-22,230000,17564.014,0.00399658385093168
"10779","NCL","New Caledonia","Oceania","Melanesia",2022-08-10,0,0,0,0,2022-07-12,4726.185,289.95,0
"10780","NZL","New Zealand","Oceania","Australia and New Zealand",2022-08-10,0,3,0.0714285714285714,2.64285714285714,2022-07-11,37500,5185.288,7.04761904761905e-05
