"","iso_code","location","date","new_cases","total_cases","date_import"
"1389","CAN","Canada","2022/06/12",0,112,"2022/06/03"
"1390","CAN","Canada","2022/07/01",9,287,"2022/06/03"
"1391","CAN","Canada","2022/06/30",3,278,"2022/06/03"
"1392","CAN","Canada","2022/09/17",25,1363,"2022/06/03"
"1393","CAN","Canada","2022/08/07",0,957,"2022/06/03"
"1394","CAN","Canada","2022/06/08",4,81,"2022/06/03"
"1395","CAN","Canada","2022/06/23",31,211,"2022/06/03"
"1396","CAN","Canada","2022/07/26",0,681,"2022/06/03"
"1397","CAN","Canada","2022/07/07",0,358,"2022/06/03"
"1398","CAN","Canada","2022/07/19",0,539,"2022/06/03"
"1399","CAN","Canada","2022/06/28",1,236,"2022/06/03"
"1400","CAN","Canada","2022/08/19",21,1112,"2022/06/03"
"1401","CAN","Canada","2022/07/18",0,539,"2022/06/03"
"1402","CAN","Canada","2022/08/09",0,957,"2022/06/03"
"1403","CAN","Canada","2022/06/07",0,77,"2022/06/03"
"1404","CAN","Canada","2022/10/03",0,1396,"2022/06/03"
"1405","CAN","Canada","2022/09/01",0,1228,"2022/06/03"
"1406","CAN","Canada","2022/07/21",0,604,"2022/06/03"
"1407","CAN","Canada","2022/07/22",11,615,"2022/06/03"
"1408","CAN","Canada","2022/08/26",0,1206,"2022/06/03"
"1409","CAN","Canada","2022/07/25",0,681,"2022/06/03"
"1410","CAN","Canada","2022/07/17",0,539,"2022/06/03"
"1411","CAN","Canada","2022/08/11",18,1008,"2022/06/03"
"1412","CAN","Canada","2022/06/15",42,154,"2022/06/03"
"1413","CAN","Canada","2022/06/05",0,77,"2022/06/03"
"1414","CAN","Canada","2022/09/02",23,1251,"2022/06/03"
"1415","CAN","Canada","2022/06/16",5,159,"2022/06/03"
"1416","CAN","Canada","2022/07/11",0,375,"2022/06/03"
"1417","CAN","Canada","2022/06/24",13,224,"2022/06/03"
"1418","CAN","Canada","2022/08/21",0,1168,"2022/06/03"
"1419","CAN","Canada","2022/07/09",5,375,"2022/06/03"
"1420","CAN","Canada","2022/09/16",0,1338,"2022/06/03"
"1421","CAN","Canada","2022/09/23",0,1379,"2022/06/03"
"1422","CAN","Canada","2022/09/22",16,1379,"2022/06/03"
"1423","CAN","Canada","2022/09/13",0,1321,"2022/06/03"
"1424","CAN","Canada","2022/08/29",0,1228,"2022/06/03"
"1425","CAN","Canada","2022/08/03",0,803,"2022/06/03"
"1426","CAN","Canada","2022/06/20",0,177,"2022/06/03"
"1427","CAN","Canada","2022/10/02",0,1396,"2022/06/03"
"1428","CAN","Canada","2022/09/27",0,1389,"2022/06/03"
"1429","CAN","Canada","2022/09/14",0,1321,"2022/06/03"
"1430","CAN","Canada","2022/09/29",7,1396,"2022/06/03"
"1431","CAN","Canada","2022/08/06",67,957,"2022/06/03"
"1432","CAN","Canada","2022/07/29",16,761,"2022/06/03"
"1433","CAN","Canada","2022/08/08",0,957,"2022/06/03"
"1434","CAN","Canada","2022/09/24",10,1389,"2022/06/03"
"1435","CAN","Canada","2022/08/16",0,1059,"2022/06/03"
"1436","CAN","Canada","2022/09/30",0,1396,"2022/06/03"
"1437","CAN","Canada","2022/07/12",0,375,"2022/06/03"
"1438","CAN","Canada","2022/06/25",11,235,"2022/06/03"
"1439","CAN","Canada","2022/09/04",0,1289,"2022/06/03"
"1440","CAN","Canada","2022/08/28",0,1228,"2022/06/03"
"1441","CAN","Canada","2022/07/31",0,803,"2022/06/03"
"1442","CAN","Canada","2022/08/24",0,1168,"2022/06/03"
"1443","CAN","Canada","2022/07/30",42,803,"2022/06/03"
"1444","CAN","Canada","2022/07/02",0,287,"2022/06/03"
"1445","CAN","Canada","2022/07/24",0,681,"2022/06/03"
"1446","CAN","Canada","2022/09/09",0,1317,"2022/06/03"
"1447","CAN","Canada","2022/08/01",0,803,"2022/06/03"
"1448","CAN","Canada","2022/07/28",1,745,"2022/06/03"
"1449","CAN","Canada","2022/09/26",0,1389,"2022/06/03"
"1450","CAN","Canada","2022/08/27",22,1228,"2022/06/03"
"1451","CAN","Canada","2022/08/30",0,1228,"2022/06/03"
"1452","CAN","Canada","2022/08/15",0,1059,"2022/06/03"
"1453","CAN","Canada","2022/07/14",0,477,"2022/06/03"
"1454","CAN","Canada","2022/09/03",38,1289,"2022/06/03"
"1455","CAN","Canada","2022/06/21",0,177,"2022/06/03"
"1456","CAN","Canada","2022/08/18",32,1091,"2022/06/03"
"1457","CAN","Canada","2022/09/25",0,1389,"2022/06/03"
"1458","CAN","Canada","2022/06/26",0,235,"2022/06/03"
"1459","CAN","Canada","2022/06/14",0,112,"2022/06/03"
"1460","CAN","Canada","2022/08/25",38,1206,"2022/06/03"
"1461","CAN","Canada","2022/06/29",39,275,"2022/06/03"
"1462","CAN","Canada","2022/08/13",47,1059,"2022/06/03"
"1463","CAN","Canada","2022/06/03",57,57,"2022/06/03"
"1464","CAN","Canada","2022/08/10",33,990,"2022/06/03"
"1465","CAN","Canada","2022/06/13",0,112,"2022/06/03"
"1466","CAN","Canada","2022/07/15",15,492,"2022/06/03"
"1467","CAN","Canada","2022/10/01",0,1396,"2022/06/03"
"1468","CAN","Canada","2022/06/11",2,112,"2022/06/03"
"1469","CAN","Canada","2022/07/04",0,287,"2022/06/03"
"1470","CAN","Canada","2022/07/20",65,604,"2022/06/03"
"1471","CAN","Canada","2022/09/11",0,1321,"2022/06/03"
"1472","CAN","Canada","2022/08/12",4,1012,"2022/06/03"
"1473","CAN","Canada","2022/07/08",12,370,"2022/06/03"
"1474","CAN","Canada","2022/08/14",0,1059,"2022/06/03"
"1475","CAN","Canada","2022/06/19",8,177,"2022/06/03"
"1476","CAN","Canada","2022/08/23",0,1168,"2022/06/03"
"1477","CAN","Canada","2022/09/15",17,1338,"2022/06/03"
"1478","CAN","Canada","2022/09/07",0,1289,"2022/06/03"
"1479","CAN","Canada","2022/07/06",58,358,"2022/06/03"
"1480","CAN","Canada","2022/09/28",0,1389,"2022/06/03"
"1481","CAN","Canada","2022/07/27",63,744,"2022/06/03"
"1482","CAN","Canada","2022/09/10",4,1321,"2022/06/03"
"1483","CAN","Canada","2022/06/09",20,101,"2022/06/03"
"1484","CAN","Canada","2022/08/17",0,1059,"2022/06/03"
"1485","CAN","Canada","2022/07/23",66,681,"2022/06/03"
"1486","CAN","Canada","2022/06/17",9,168,"2022/06/03"
"1487","CAN","Canada","2022/08/22",0,1168,"2022/06/03"
"1488","CAN","Canada","2022/06/04",20,77,"2022/06/03"
"1489","CAN","Canada","2022/08/20",56,1168,"2022/06/03"
"1490","CAN","Canada","2022/09/19",0,1363,"2022/06/03"
"1491","CHE","Switzerland","2022/07/02",24,115,"2022/05/21"
"1492","CHE","Switzerland","2022/08/22",24,416,"2022/05/21"
"1493","CHE","Switzerland","2022/09/08",3,484,"2022/05/21"
"1494","CHE","Switzerland","2022/08/14",8,376,"2022/05/21"
"1495","CHE","Switzerland","2022/08/09",19,335,"2022/05/21"
"1496","CHE","Switzerland","2022/07/19",10,208,"2022/05/21"
"1497","CHE","Switzerland","2022/06/03",2,6,"2022/05/21"
"1498","CHE","Switzerland","2022/09/03",0,471,"2022/05/21"
"1499","CHE","Switzerland","2022/06/06",0,8,"2022/05/21"
"1500","CHE","Switzerland","2022/06/19",0,31,"2022/05/21"
"1501","CHE","Switzerland","2022/10/02",0,513,"2022/05/21"
"1502","CHE","Switzerland","2022/06/13",5,19,"2022/05/21"
"1503","CHE","Switzerland","2022/07/18",9,198,"2022/05/21"
"1504","CHE","Switzerland","2022/09/10",0,484,"2022/05/21"
"1505","CHE","Switzerland","2022/05/27",1,3,"2022/05/21"
"1506","CHE","Switzerland","2022/09/29",0,513,"2022/05/21"
"1507","CHE","Switzerland","2022/06/26",0,55,"2022/05/21"
"1508","CHE","Switzerland","2022/06/17",1,31,"2022/05/21"
"1509","CHE","Switzerland","2022/07/09",0,131,"2022/05/21"
"1510","CHE","Switzerland","2022/05/30",1,4,"2022/05/21"
"1511","CHE","Switzerland","2022/06/09",2,12,"2022/05/21"
"1512","CHE","Switzerland","2022/08/13",0,368,"2022/05/21"
"1513","CHE","Switzerland","2022/07/30",0,264,"2022/05/21"
"1514","CHE","Switzerland","2022/05/22",0,1,"2022/05/21"
"1515","CHE","Switzerland","2022/09/11",0,484,"2022/05/21"
"1516","CHE","Switzerland","2022/06/10",0,12,"2022/05/21"
"1517","CHE","Switzerland","2022/07/23",0,216,"2022/05/21"
"1518","CHE","Switzerland","2022/09/02",0,471,"2022/05/21"
"1519","CHE","Switzerland","2022/08/11",14,361,"2022/05/21"
"1520","CHE","Switzerland","2022/05/24",0,1,"2022/05/21"
"1521","CHE","Switzerland","2022/07/13",2,165,"2022/05/21"
"1522","CHE","Switzerland","2022/09/07",1,481,"2022/05/21"
"1523","CHE","Switzerland","2022/08/17",1,388,"2022/05/21"
"1524","CHE","Switzerland","2022/07/20",5,213,"2022/05/21"
"1525","CHE","Switzerland","2022/06/14",1,20,"2022/05/21"
"1526","CHE","Switzerland","2022/08/29",5,436,"2022/05/21"
"1527","CHE","Switzerland","2022/08/15",0,376,"2022/05/21"
"1528","CHE","Switzerland","2022/07/27",4,238,"2022/05/21"
"1529","CHE","Switzerland","2022/09/05",0,476,"2022/05/21"
"1530","CHE","Switzerland","2022/08/16",11,387,"2022/05/21"
"1531","CHE","Switzerland","2022/09/25",0,503,"2022/05/21"
"1532","CHE","Switzerland","2022/07/12",23,163,"2022/05/21"
"1533","CHE","Switzerland","2022/05/26",0,2,"2022/05/21"
"1534","CHE","Switzerland","2022/08/07",0,312,"2022/05/21"
"1535","CHE","Switzerland","2022/08/08",4,316,"2022/05/21"
"1536","CHE","Switzerland","2022/07/06",0,121,"2022/05/21"
"1537","CHE","Switzerland","2022/06/30",2,83,"2022/05/21"
"1538","CHE","Switzerland","2022/08/19",0,392,"2022/05/21"
"1539","CHE","Switzerland","2022/06/27",13,68,"2022/05/21"
"1540","CHE","Switzerland","2022/06/21",1,41,"2022/05/21"
"1541","CHE","Switzerland","2022/07/15",8,189,"2022/05/21"
"1542","CHE","Switzerland","2022/06/02",0,4,"2022/05/21"
"1543","CHE","Switzerland","2022/05/31",0,4,"2022/05/21"
"1544","CHE","Switzerland","2022/06/23",9,55,"2022/05/21"
"1545","CHE","Switzerland","2022/06/08",2,10,"2022/05/21"
"1546","CHE","Switzerland","2022/05/21",1,1,"2022/05/21"
"1547","CHE","Switzerland","2022/09/18",0,498,"2022/05/21"
"1548","CHE","Switzerland","2022/09/16",4,498,"2022/05/21"
"1549","CHE","Switzerland","2022/09/21",1,503,"2022/05/21"
"1550","CHE","Switzerland","2022/07/25",13,229,"2022/05/21"
"1551","CHE","Switzerland","2022/07/29",13,264,"2022/05/21"
"1552","CHE","Switzerland","2022/07/31",0,264,"2022/05/21"
"1553","CHE","Switzerland","2022/09/13",6,490,"2022/05/21"
"1554","CHE","Switzerland","2022/09/23",0,503,"2022/05/21"
"1555","CHE","Switzerland","2022/05/28",0,3,"2022/05/21"
"1556","CHE","Switzerland","2022/08/23",0,416,"2022/05/21"
"1557","CHE","Switzerland","2022/06/29",9,81,"2022/05/21"
"1558","CHE","Switzerland","2022/07/28",13,251,"2022/05/21"
"1559","CHE","Switzerland","2022/06/18",0,31,"2022/05/21"
"1560","CHE","Switzerland","2022/08/12",7,368,"2022/05/21"
"1561","CHE","Switzerland","2022/08/21",0,392,"2022/05/21"
"1562","CHE","Switzerland","2022/06/25",0,55,"2022/05/21"
"1563","CHE","Switzerland","2022/07/22",0,216,"2022/05/21"
"1564","CHE","Switzerland","2022/06/24",0,55,"2022/05/21"
"1565","CHE","Switzerland","2022/08/01",8,272,"2022/05/21"
"1566","CHE","Switzerland","2022/06/16",2,30,"2022/05/21"
"1567","CHE","Switzerland","2022/06/12",2,14,"2022/05/21"
"1568","CHE","Switzerland","2022/09/12",0,484,"2022/05/21"
"1569","CHE","Switzerland","2022/08/28",0,431,"2022/05/21"
"1570","CHE","Switzerland","2022/09/28",0,513,"2022/05/21"
"1571","CHE","Switzerland","2022/09/27",0,513,"2022/05/21"
"1572","CHE","Switzerland","2022/06/07",0,8,"2022/05/21"
"1573","CHE","Switzerland","2022/07/01",8,91,"2022/05/21"
"1574","CHE","Switzerland","2022/09/17",0,498,"2022/05/21"
"1575","CHE","Switzerland","2022/09/06",4,480,"2022/05/21"
"1576","CHE","Switzerland","2022/09/19",4,502,"2022/05/21"
"1577","CHE","Switzerland","2022/06/22",5,46,"2022/05/21"
"1578","CHE","Switzerland","2022/05/23",0,1,"2022/05/21"
"1579","CHE","Switzerland","2022/08/24",8,424,"2022/05/21"
"1580","CHE","Switzerland","2022/08/31",1,456,"2022/05/21"
"1581","CHE","Switzerland","2022/09/15",4,494,"2022/05/21"
"1582","CHE","Switzerland","2022/10/01",0,513,"2022/05/21"
"1583","CHE","Switzerland","2022/06/20",9,40,"2022/05/21"
"1584","CHE","Switzerland","2022/09/26",10,513,"2022/05/21"
"1585","CHE","Switzerland","2022/06/05",0,8,"2022/05/21"
"1586","CHE","Switzerland","2022/05/25",1,2,"2022/05/21"
"1587","CHE","Switzerland","2022/09/09",0,484,"2022/05/21"
"1588","CHE","Switzerland","2022/07/24",0,216,"2022/05/21"
"1589","CHE","Switzerland","2022/08/05",8,312,"2022/05/21"
"1590","CHE","Switzerland","2022/07/04",0,115,"2022/05/21"
"1591","CHE","Switzerland","2022/09/30",0,513,"2022/05/21"
"1592","CHE","Switzerland","2022/09/20",0,502,"2022/05/21"
"1593","CHE","Switzerland","2022/07/17",0,189,"2022/05/21"
"1594","CHE","Switzerland","2022/06/04",2,8,"2022/05/21"
"1595","CHE","Switzerland","2022/09/14",0,490,"2022/05/21"
"1596","CHE","Switzerland","2022/07/07",10,131,"2022/05/21"
"1597","CHE","Switzerland","2022/09/04",5,476,"2022/05/21"
"1598","CHE","Switzerland","2022/06/28",4,72,"2022/05/21"
"1599","CHE","Switzerland","2022/08/27",0,431,"2022/05/21"
"1600","CHE","Switzerland","2022/08/18",4,392,"2022/05/21"
"1601","CHE","Switzerland","2022/07/14",16,181,"2022/05/21"
"1602","CHE","Switzerland","2022/08/30",19,455,"2022/05/21"
"1603","CHE","Switzerland","2022/07/26",5,234,"2022/05/21"
"1604","CHE","Switzerland","2022/06/15",8,28,"2022/05/21"
"1605","CHE","Switzerland","2022/08/06",0,312,"2022/05/21"
"1606","CHE","Switzerland","2022/07/11",0,140,"2022/05/21"
"1607","CHE","Switzerland","2022/07/03",0,115,"2022/05/21"
"1608","CHE","Switzerland","2022/08/26",0,431,"2022/05/21"
"1609","CHE","Switzerland","2022/07/05",6,121,"2022/05/21"
"1610","CHE","Switzerland","2022/08/02",0,272,"2022/05/21"
"1611","CHE","Switzerland","2022/10/03",0,513,"2022/05/21"
"1612","CHE","Switzerland","2022/07/10",9,140,"2022/05/21"
"1613","CHE","Switzerland","2022/07/08",0,131,"2022/05/21"
"1614","CHE","Switzerland","2022/07/21",3,216,"2022/05/21"
"1615","CHE","Switzerland","2022/07/16",0,189,"2022/05/21"
"1616","CHE","Switzerland","2022/09/22",0,503,"2022/05/21"
"1617","CHE","Switzerland","2022/08/04",6,304,"2022/05/21"
"1618","CHE","Switzerland","2022/08/25",7,431,"2022/05/21"
"1619","CHE","Switzerland","2022/08/20",0,392,"2022/05/21"
"1620","CHE","Switzerland","2022/06/11",0,12,"2022/05/21"
"1621","CHE","Switzerland","2022/09/01",15,471,"2022/05/21"
"1622","CHE","Switzerland","2022/06/01",0,4,"2022/05/21"
"1623","CHE","Switzerland","2022/08/03",26,298,"2022/05/21"
"1624","CHE","Switzerland","2022/09/24",0,503,"2022/05/21"
"1625","CHE","Switzerland","2022/08/10",12,347,"2022/05/21"
"1626","CHE","Switzerland","2022/05/29",0,3,"2022/05/21"
"1627","CHL","Chile","2022/07/21",0,20,"2022/06/18"
"1628","CHL","Chile","2022/07/14",3,16,"2022/06/18"
"1629","CHL","Chile","2022/07/09",5,13,"2022/06/18"
"1630","CHL","Chile","2022/08/07",0,68,"2022/06/18"
"1631","CHL","Chile","2022/08/10",0,91,"2022/06/18"
"1632","CHL","Chile","2022/07/31",0,55,"2022/06/18"
"1633","CHL","Chile","2022/09/22",55,783,"2022/06/18"
"1634","CHL","Chile","2022/08/20",0,189,"2022/06/18"
"1635","CHL","Chile","2022/07/26",19,39,"2022/06/18"
"1636","CHL","Chile","2022/08/27",0,270,"2022/06/18"
"1637","CHL","Chile","2022/08/26",0,270,"2022/06/18"
"1638","CHL","Chile","2022/09/09",0,486,"2022/06/18"
"1639","CHL","Chile","2022/08/09",23,91,"2022/06/18"
"1640","CHL","Chile","2022/09/20",0,728,"2022/06/18"
"1641","CHL","Chile","2022/09/30",0,880,"2022/06/18"
"1642","CHL","Chile","2022/08/04",13,68,"2022/06/18"
"1643","CHL","Chile","2022/07/27",0,39,"2022/06/18"
"1644","CHL","Chile","2022/07/05",2,8,"2022/06/18"
"1645","CHL","Chile","2022/08/29",0,270,"2022/06/18"
"1646","CHL","Chile","2022/09/19",0,728,"2022/06/18"
"1647","CHL","Chile","2022/09/01",37,381,"2022/06/18"
"1648","CHL","Chile","2022/09/10",0,486,"2022/06/18"
"1649","CHL","Chile","2022/06/23",1,3,"2022/06/18"
"1650","CHL","Chile","2022/06/27",0,3,"2022/06/18"
"1651","CHL","Chile","2022/08/11",35,126,"2022/06/18"
"1652","CHL","Chile","2022/08/01",0,55,"2022/06/18"
"1653","CHL","Chile","2022/07/28",6,45,"2022/06/18"
"1654","CHL","Chile","2022/09/08",36,486,"2022/06/18"
"1655","CHL","Chile","2022/08/25",63,270,"2022/06/18"
"1656","CHL","Chile","2022/06/19",0,1,"2022/06/18"
"1657","CHL","Chile","2022/08/05",0,68,"2022/06/18"
"1658","CHL","Chile","2022/08/31",0,344,"2022/06/18"
"1659","CHL","Chile","2022/07/03",0,6,"2022/06/18"
"1660","CHL","Chile","2022/09/23",0,783,"2022/06/18"
"1661","CHL","Chile","2022/07/01",0,6,"2022/06/18"
"1662","CHL","Chile","2022/08/08",0,68,"2022/06/18"
"1663","CHL","Chile","2022/09/21",0,728,"2022/06/18"
"1664","CHL","Chile","2022/08/16",0,141,"2022/06/18"
"1665","CHL","Chile","2022/07/23",0,20,"2022/06/18"
"1666","CHL","Chile","2022/08/22",0,207,"2022/06/18"
"1667","CHL","Chile","2022/08/17",0,141,"2022/06/18"
"1668","CHL","Chile","2022/08/06",0,68,"2022/06/18"
"1669","CHL","Chile","2022/09/24",59,842,"2022/06/18"
"1670","CHL","Chile","2022/07/24",0,20,"2022/06/18"
"1671","CHL","Chile","2022/07/02",0,6,"2022/06/18"
"1672","CHL","Chile","2022/07/25",0,20,"2022/06/18"
"1673","CHL","Chile","2022/09/07",0,450,"2022/06/18"
"1674","CHL","Chile","2022/07/17",0,16,"2022/06/18"
"1675","CHL","Chile","2022/08/19",0,189,"2022/06/18"
"1676","CHL","Chile","2022/06/29",0,6,"2022/06/18"
"1677","CHL","Chile","2022/06/28",3,6,"2022/06/18"
"1678","CHL","Chile","2022/07/19",4,20,"2022/06/18"
"1679","CHL","Chile","2022/06/22",1,2,"2022/06/18"
"1680","CHL","Chile","2022/09/03",0,381,"2022/06/18"
"1681","CHL","Chile","2022/07/29",0,45,"2022/06/18"
"1682","CHL","Chile","2022/10/01",0,880,"2022/06/18"
"1683","CHL","Chile","2022/08/23",0,207,"2022/06/18"
"1684","CHL","Chile","2022/06/18",1,1,"2022/06/18"
"1685","CHL","Chile","2022/09/12",0,486,"2022/06/18"
"1686","CHL","Chile","2022/09/29",38,880,"2022/06/18"
"1687","CHL","Chile","2022/09/27",0,842,"2022/06/18"
"1688","CHL","Chile","2022/10/03",0,880,"2022/06/18"
"1689","CHL","Chile","2022/09/14",0,486,"2022/06/18"
"1690","CHL","Chile","2022/09/17",42,728,"2022/06/18"
"1691","CHL","Chile","2022/07/18",0,16,"2022/06/18"
"1692","CHL","Chile","2022/09/26",0,842,"2022/06/18"
"1693","CHL","Chile","2022/07/10",0,13,"2022/06/18"
"1694","CHL","Chile","2022/07/04",0,6,"2022/06/18"
"1695","CHL","Chile","2022/07/20",0,20,"2022/06/18"
"1696","CHL","Chile","2022/07/12",0,13,"2022/06/18"
"1697","CHL","Chile","2022/06/30",0,6,"2022/06/18"
"1698","CHL","Chile","2022/09/15",89,575,"2022/06/18"
"1699","CHL","Chile","2022/07/22",0,20,"2022/06/18"
"1700","CHL","Chile","2022/08/02",0,55,"2022/06/18"
"1701","CHL","Chile","2022/06/26",0,3,"2022/06/18"
"1702","CHL","Chile","2022/07/07",0,8,"2022/06/18"
"1703","CHL","Chile","2022/07/13",0,13,"2022/06/18"
"1704","CHL","Chile","2022/08/24",0,207,"2022/06/18"
"1705","CHL","Chile","2022/09/18",0,728,"2022/06/18"
"1706","CHL","Chile","2022/06/21",0,1,"2022/06/18"
"1707","CHL","Chile","2022/08/12",0,126,"2022/06/18"
"1708","CHL","Chile","2022/08/18",48,189,"2022/06/18"
"1709","CHL","Chile","2022/09/28",0,842,"2022/06/18"
"1710","CHL","Chile","2022/08/28",0,270,"2022/06/18"
"1711","CHL","Chile","2022/10/02",0,880,"2022/06/18"
"1712","CHL","Chile","2022/06/24",0,3,"2022/06/18"
"1713","CHL","Chile","2022/09/02",0,381,"2022/06/18"
"1714","CHL","Chile","2022/06/20",0,1,"2022/06/18"
"1715","CHL","Chile","2022/07/11",0,13,"2022/06/18"
"1716","CHL","Chile","2022/09/16",111,686,"2022/06/18"
"1717","CHL","Chile","2022/08/03",0,55,"2022/06/18"
"1718","CHL","Chile","2022/07/16",0,16,"2022/06/18"
"1719","CHL","Chile","2022/06/25",0,3,"2022/06/18"
"1720","CHL","Chile","2022/08/14",15,141,"2022/06/18"
"1721","CHL","Chile","2022/09/11",0,486,"2022/06/18"
"1722","CHL","Chile","2022/08/13",0,126,"2022/06/18"
"1723","CHL","Chile","2022/08/15",0,141,"2022/06/18"
"1724","CHL","Chile","2022/09/05",0,381,"2022/06/18"
"1725","CHL","Chile","2022/07/06",0,8,"2022/06/18"
"1726","CHL","Chile","2022/07/15",0,16,"2022/06/18"
"1727","CHL","Chile","2022/09/04",0,381,"2022/06/18"
"1728","CHL","Chile","2022/09/25",0,842,"2022/06/18"
"1729","CHL","Chile","2022/09/13",0,486,"2022/06/18"
"1730","CHL","Chile","2022/08/30",74,344,"2022/06/18"
"1731","CHL","Chile","2022/07/08",0,8,"2022/06/18"
"1732","CHL","Chile","2022/09/06",69,450,"2022/06/18"
"1733","CHL","Chile","2022/08/21",18,207,"2022/06/18"
"1734","CHL","Chile","2022/07/30",10,55,"2022/06/18"
"1735","CHN","China","2022/09/09",0,4,"2022/06/24"
"1736","CHN","China","2022/07/23",0,2,"2022/06/24"
"1737","CHN","China","2022/06/24",1,1,"2022/06/24"
"1738","CHN","China","2022/07/26",0,2,"2022/06/24"
"1739","CHN","China","2022/07/28",0,2,"2022/06/24"
"1740","CHN","China","2022/07/12",1,2,"2022/06/24"
"1741","CHN","China","2022/07/31",0,2,"2022/06/24"
"1742","CHN","China","2022/08/06",1,3,"2022/06/24"
"1743","CHN","China","2022/08/09",0,3,"2022/06/24"
"1744","CHN","China","2022/08/17",0,3,"2022/06/24"
"1745","CHN","China","2022/07/10",0,1,"2022/06/24"
"1746","CHN","China","2022/09/02",0,3,"2022/06/24"
"1747","CHN","China","2022/08/08",0,3,"2022/06/24"
"1748","CHN","China","2022/08/31",0,3,"2022/06/24"
"1749","CHN","China","2022/07/04",0,1,"2022/06/24"
"1750","CHN","China","2022/08/12",0,3,"2022/06/24"
"1751","CHN","China","2022/09/14",0,4,"2022/06/24"
"1752","CHN","China","2022/06/27",0,1,"2022/06/24"
"1753","CHN","China","2022/09/08",0,4,"2022/06/24"
"1754","CHN","China","2022/08/20",0,3,"2022/06/24"
"1755","CHN","China","2022/09/05",0,3,"2022/06/24"
"1756","CHN","China","2022/08/03",0,2,"2022/06/24"
"1757","CHN","China","2022/08/21",0,3,"2022/06/24"
"1758","CHN","China","2022/08/16",0,3,"2022/06/24"
"1759","CHN","China","2022/07/09",0,1,"2022/06/24"
"1760","CHN","China","2022/07/05",0,1,"2022/06/24"
"1761","CHN","China","2022/06/28",0,1,"2022/06/24"
"1762","CHN","China","2022/07/07",0,1,"2022/06/24"
"1763","CHN","China","2022/08/26",0,3,"2022/06/24"
"1764","CHN","China","2022/06/29",0,1,"2022/06/24"
"1765","CHN","China","2022/07/15",0,2,"2022/06/24"
"1766","CHN","China","2022/09/13",0,4,"2022/06/24"
"1767","CHN","China","2022/09/01",0,3,"2022/06/24"
"1768","CHN","China","2022/07/01",0,1,"2022/06/24"
"1769","CHN","China","2022/08/01",0,2,"2022/06/24"
"1770","CHN","China","2022/06/25",0,1,"2022/06/24"
"1771","CHN","China","2022/07/19",0,2,"2022/06/24"
"1772","CHN","China","2022/07/21",0,2,"2022/06/24"
"1773","CHN","China","2022/07/30",0,2,"2022/06/24"
"1774","CHN","China","2022/07/18",0,2,"2022/06/24"
"1775","CHN","China","2022/07/25",0,2,"2022/06/24"
"1776","CHN","China","2022/08/27",0,3,"2022/06/24"
"1777","CHN","China","2022/08/24",0,3,"2022/06/24"
"1778","CHN","China","2022/08/07",0,3,"2022/06/24"
"1779","CHN","China","2022/07/17",0,2,"2022/06/24"
"1780","CHN","China","2022/07/11",0,1,"2022/06/24"
"1781","CHN","China","2022/09/03",0,3,"2022/06/24"
"1782","CHN","China","2022/07/27",0,2,"2022/06/24"
"1783","CHN","China","2022/08/19",0,3,"2022/06/24"
"1784","CHN","China","2022/07/22",0,2,"2022/06/24"
"1785","CHN","China","2022/07/03",0,1,"2022/06/24"
"1786","CHN","China","2022/08/30",0,3,"2022/06/24"
"1787","CHN","China","2022/07/13",0,2,"2022/06/24"
"1788","CHN","China","2022/08/11",0,3,"2022/06/24"
"1789","CHN","China","2022/07/06",0,1,"2022/06/24"
"1790","CHN","China","2022/07/14",0,2,"2022/06/24"
"1791","CHN","China","2022/09/06",1,4,"2022/06/24"
"1792","CHN","China","2022/08/29",0,3,"2022/06/24"
"1793","CHN","China","2022/08/28",0,3,"2022/06/24"
"1794","CHN","China","2022/08/05",0,2,"2022/06/24"
"1795","CHN","China","2022/08/10",0,3,"2022/06/24"
"1796","CHN","China","2022/08/18",0,3,"2022/06/24"
"1797","CHN","China","2022/09/07",0,4,"2022/06/24"
"1798","CHN","China","2022/09/15",0,4,"2022/06/24"
"1799","CHN","China","2022/08/04",0,2,"2022/06/24"
"1800","CHN","China","2022/08/22",0,3,"2022/06/24"
"1801","CHN","China","2022/09/04",0,3,"2022/06/24"
"1802","CHN","China","2022/06/30",0,1,"2022/06/24"
"1803","CHN","China","2022/08/23",0,3,"2022/06/24"
"1804","CHN","China","2022/08/02",0,2,"2022/06/24"
"1805","CHN","China","2022/07/16",0,2,"2022/06/24"
"1806","CHN","China","2022/07/08",0,1,"2022/06/24"
"1807","CHN","China","2022/07/24",0,2,"2022/06/24"
"1808","CHN","China","2022/08/15",0,3,"2022/06/24"
"1809","CHN","China","2022/06/26",0,1,"2022/06/24"
"1810","CHN","China","2022/07/29",0,2,"2022/06/24"
"1811","CHN","China","2022/09/10",0,4,"2022/06/24"
"1812","CHN","China","2022/08/14",0,3,"2022/06/24"
"1813","CHN","China","2022/09/11",0,4,"2022/06/24"
"1814","CHN","China","2022/07/02",0,1,"2022/06/24"
"1815","CHN","China","2022/08/25",0,3,"2022/06/24"
"1816","CHN","China","2022/09/16",1,5,"2022/06/24"
"1817","CHN","China","2022/07/20",0,2,"2022/06/24"
"1818","CHN","China","2022/08/13",0,3,"2022/06/24"
"1819","CHN","China","2022/09/12",0,4,"2022/06/24"
"1820","CMR","Cameroon","2022/08/12",0,7,"2022/06/13"
