"","location","iso_code","date","new_cases","date_import","import_low","import_upp","total_cases"
"11109","New Zealand","NZL",2022-08-18,0,2022-07-06,NA,NA,2.99620023936707
"11110","New Zealand","NZL",2022-08-19,0,2022-07-06,NA,NA,2.99620023936707
"11111","New Zealand","NZL",2022-08-20,0,2022-07-06,NA,NA,2.99620023936707
"11112","New Zealand","NZL",2022-08-21,0,2022-07-06,NA,NA,2.99620023936707
"11113","New Zealand","NZL",2022-08-22,0,2022-07-06,NA,NA,2.99620023936707
"11114","New Zealand","NZL",2022-08-23,0,2022-07-06,NA,NA,2.99620023936707
"11115","New Zealand","NZL",2022-08-24,0,2022-07-06,NA,NA,2.99620023936707
"11116","New Zealand","NZL",2022-08-25,0.0146683887835745,2022-07-06,NA,NA,3.01086862815065
"11117","New Zealand","NZL",2022-08-26,0.049372617369219,2022-07-06,NA,NA,3.06024124551987
"11118","New Zealand","NZL",2022-08-27,0.121976909000068,2022-07-06,NA,NA,3.18221815451993
"11119","New Zealand","NZL",2022-08-28,0.215367094186191,2022-07-06,NA,NA,3.39758524870613
"11120","New Zealand","NZL",2022-08-29,0.262145744075614,2022-07-06,NA,NA,3.65973099278174
"11121","New Zealand","NZL",2022-08-30,0.208932874200992,2022-07-06,NA,NA,3.86866386698273
"11122","New Zealand","NZL",2022-08-31,0.100900697361248,2022-07-06,NA,NA,3.96956456434398
"11123","New Zealand","NZL",2022-09-01,0.0258461334459858,2022-07-06,NA,NA,3.99541069778997
"11124","New Zealand","NZL",2022-09-02,0,2022-07-06,NA,NA,3.99541069778997
"11125","New Zealand","NZL",2022-09-03,0,2022-07-06,NA,NA,3.99541069778997
"11126","New Zealand","NZL",2022-09-04,0,2022-07-06,NA,NA,3.99541069778997
"11127","New Zealand","NZL",2022-09-05,0,2022-07-06,NA,NA,3.99541069778997
"11128","New Zealand","NZL",2022-09-06,0,2022-07-06,NA,NA,3.99541069778997
"11129","New Zealand","NZL",2022-09-07,0,2022-07-06,NA,NA,3.99541069778997
"11130","New Zealand","NZL",2022-09-08,0,2022-07-06,NA,NA,3.99541069778997
"11131","New Zealand","NZL",2022-09-09,0,2022-07-06,NA,NA,3.99541069778997
"11132","New Zealand","NZL",2022-09-10,0,2022-07-06,NA,NA,3.99541069778997
"11133","New Zealand","NZL",2022-09-11,0,2022-07-06,NA,NA,3.99541069778997
"11134","New Zealand","NZL",2022-09-12,0.0130913047110629,2022-07-06,NA,NA,4.00850200250103
"11135","New Zealand","NZL",2022-09-13,0.0587935464691245,2022-07-06,NA,NA,4.06729554897015
"11136","New Zealand","NZL",2022-09-14,0.197834156074305,2022-07-06,NA,NA,4.26512970504446
"11137","New Zealand","NZL",2022-09-15,0.488590919393969,2022-07-06,NA,NA,4.75372062443843
"11138","New Zealand","NZL",2022-09-16,0.862312382974873,2022-07-06,NA,NA,5.6160330074133
"11139","New Zealand","NZL",2022-09-17,1.04895458428015,2022-07-06,NA,NA,6.66498759169345
"11140","New Zealand","NZL",2022-09-18,0.834910662419821,2022-07-06,NA,NA,7.49989825411327
"11141","New Zealand","NZL",2022-09-19,0.400654837980187,2022-07-06,NA,NA,7.90055309209346
"11142","New Zealand","NZL",2022-09-20,0.0994469079065394,2022-07-06,NA,NA,8
"11143","New Zealand","NZL",2022-09-21,0,2022-07-06,NA,NA,8
"11144","New Zealand","NZL",2022-09-22,0,2022-07-06,NA,NA,8
"11145","New Zealand","NZL",2022-09-23,0,2022-07-06,NA,NA,8
"11146","New Zealand","NZL",2022-09-24,0,2022-07-06,NA,NA,8
"11147","New Zealand","NZL",2022-09-25,0,2022-07-06,NA,NA,8
"11148","New Zealand","NZL",2022-09-26,0,2022-07-06,NA,NA,8
"11149","New Zealand","NZL",2022-09-27,0,2022-07-06,NA,NA,8
"11150","New Zealand","NZL",2022-09-28,0,2022-07-06,NA,NA,8
"11151","New Zealand","NZL",2022-09-29,0,2022-07-06,NA,NA,8
"11152","New Zealand","NZL",2022-09-30,0,2022-07-06,NA,NA,8
"11153","New Zealand","NZL",2022-10-01,0,2022-07-06,NA,NA,8
"11154","New Zealand","NZL",2022-10-02,0,2022-07-06,NA,NA,8
"11155","Norway","NOR",2022-04-17,0,2022-05-23,NA,NA,0
"11156","Norway","NOR",2022-04-18,0,2022-05-23,NA,NA,0
"11157","Norway","NOR",2022-04-19,0,2022-05-23,NA,NA,0
"11158","Norway","NOR",2022-04-20,0,2022-05-23,NA,NA,0
"11159","Norway","NOR",2022-04-21,0,2022-05-23,NA,NA,0
"11160","Norway","NOR",2022-04-22,0,2022-05-23,NA,NA,0
"11161","Norway","NOR",2022-04-23,0,2022-05-23,NA,NA,0
"11162","Norway","NOR",2022-04-24,0,2022-05-23,NA,NA,0
"11163","Norway","NOR",2022-04-25,0,2022-05-23,NA,NA,0
"11164","Norway","NOR",2022-04-26,0,2022-05-23,NA,NA,0
"11165","Norway","NOR",2022-04-27,0,2022-05-23,NA,NA,0
"11166","Norway","NOR",2022-04-28,0,2022-05-23,NA,NA,0
"11167","Norway","NOR",2022-04-29,0,2022-05-23,NA,NA,0
"11168","Norway","NOR",2022-04-30,0,2022-05-23,NA,NA,0
"11169","Norway","NOR",2022-05-01,0,2022-05-23,NA,NA,0
"11170","Norway","NOR",2022-05-02,0,2022-05-23,NA,NA,0
"11171","Norway","NOR",2022-05-03,0,2022-05-23,NA,NA,0
"11172","Norway","NOR",2022-05-04,0,2022-05-23,NA,NA,0
"11173","Norway","NOR",2022-05-05,0,2022-05-23,NA,NA,0
"11174","Norway","NOR",2022-05-06,0,2022-05-23,NA,NA,0
"11175","Norway","NOR",2022-05-07,0,2022-05-23,NA,NA,0
"11176","Norway","NOR",2022-05-08,0,2022-05-23,NA,NA,0
"11177","Norway","NOR",2022-05-09,0,2022-05-23,NA,NA,0
"11178","Norway","NOR",2022-05-10,0,2022-05-23,NA,NA,0
"11179","Norway","NOR",2022-05-11,0,2022-05-23,NA,NA,0
"11180","Norway","NOR",2022-05-12,0,2022-05-23,NA,NA,0
"11181","Norway","NOR",2022-05-13,0,2022-05-23,NA,NA,0
"11182","Norway","NOR",2022-05-14,0,2022-05-23,NA,NA,0
"11183","Norway","NOR",2022-05-15,0,2022-05-23,NA,NA,0
"11184","Norway","NOR",2022-05-16,0,2022-05-23,NA,NA,0
"11185","Norway","NOR",2022-05-17,0,2022-05-23,NA,NA,0
"11186","Norway","NOR",2022-05-18,0,2022-05-23,NA,NA,0
"11187","Norway","NOR",2022-05-19,0,2022-05-23,NA,NA,0
"11188","Norway","NOR",2022-05-20,0,2022-05-23,NA,NA,0
"11189","Norway","NOR",2022-05-21,0,2022-05-23,NA,NA,0
"11190","Norway","NOR",2022-05-22,0,2022-05-23,NA,NA,0
"11191","Norway","NOR",2022-05-23,1,2022-05-23,NA,NA,1
"11192","Norway","NOR",2022-05-24,0,2022-05-23,NA,NA,1
"11193","Norway","NOR",2022-05-25,0,2022-05-23,NA,NA,1
"11194","Norway","NOR",2022-05-26,0,2022-05-23,NA,NA,1
"11195","Norway","NOR",2022-05-27,0,2022-05-23,NA,NA,1
"11196","Norway","NOR",2022-05-28,0,2022-05-23,NA,NA,1
"11197","Norway","NOR",2022-05-29,2,2022-05-23,NA,NA,3
"11198","Norway","NOR",2022-05-30,1,2022-05-23,NA,NA,4
"11199","Norway","NOR",2022-05-31,0,2022-05-23,NA,NA,4
"11200","Norway","NOR",2022-06-01,0,2022-05-23,NA,NA,4
"11201","Norway","NOR",2022-06-02,0,2022-05-23,NA,NA,4
"11202","Norway","NOR",2022-06-03,0,2022-05-23,NA,NA,4
"11203","Norway","NOR",2022-06-04,1,2022-05-23,NA,NA,5
"11204","Norway","NOR",2022-06-05,0,2022-05-23,NA,NA,5
"11205","Norway","NOR",2022-06-06,0,2022-05-23,NA,NA,5
"11206","Norway","NOR",2022-06-07,0,2022-05-23,NA,NA,5
"11207","Norway","NOR",2022-06-08,0,2022-05-23,NA,NA,5
"11208","Norway","NOR",2022-06-09,0,2022-05-23,NA,NA,5
"11209","Norway","NOR",2022-06-10,1,2022-05-23,NA,NA,6
"11210","Norway","NOR",2022-06-11,1,2022-05-23,NA,NA,7
"11211","Norway","NOR",2022-06-12,1,2022-05-23,NA,NA,8
"11212","Norway","NOR",2022-06-13,1,2022-05-23,NA,NA,9
"11213","Norway","NOR",2022-06-14,0,2022-05-23,NA,NA,9
"11214","Norway","NOR",2022-06-15,0,2022-05-23,NA,NA,9
"11215","Norway","NOR",2022-06-16,0,2022-05-23,NA,NA,9
"11216","Norway","NOR",2022-06-17,2,2022-05-23,NA,NA,11
"11217","Norway","NOR",2022-06-18,4,2022-05-23,NA,NA,15
"11218","Norway","NOR",2022-06-19,1,2022-05-23,NA,NA,16
"11219","Norway","NOR",2022-06-20,3,2022-05-23,NA,NA,19
"11220","Norway","NOR",2022-06-21,0,2022-05-23,NA,NA,19
"11221","Norway","NOR",2022-06-22,2,2022-05-23,NA,NA,21
"11222","Norway","NOR",2022-06-23,0,2022-05-23,NA,NA,21
"11223","Norway","NOR",2022-06-24,1,2022-05-23,NA,NA,22
"11224","Norway","NOR",2022-06-25,0,2022-05-23,NA,NA,22
"11225","Norway","NOR",2022-06-26,0,2022-05-23,NA,NA,22
"11226","Norway","NOR",2022-06-27,2,2022-05-23,NA,NA,24
"11227","Norway","NOR",2022-06-28,0,2022-05-23,NA,NA,24
"11228","Norway","NOR",2022-06-29,0,2022-05-23,NA,NA,24
"11229","Norway","NOR",2022-06-30,1,2022-05-23,NA,NA,25
"11230","Norway","NOR",2022-07-01,3,2022-05-23,NA,NA,28
"11231","Norway","NOR",2022-07-02,3,2022-05-23,NA,NA,31
"11232","Norway","NOR",2022-07-03,1,2022-05-23,NA,NA,32
"11233","Norway","NOR",2022-07-04,2,2022-05-23,NA,NA,34
"11234","Norway","NOR",2022-07-05,0,2022-05-23,NA,NA,34
"11235","Norway","NOR",2022-07-06,4,2022-05-23,NA,NA,38
"11236","Norway","NOR",2022-07-07,1,2022-05-23,NA,NA,39
"11237","Norway","NOR",2022-07-08,0,2022-05-23,NA,NA,39
"11238","Norway","NOR",2022-07-09,1,2022-05-23,NA,NA,40
"11239","Norway","NOR",2022-07-10,2,2022-05-23,NA,NA,42
"11240","Norway","NOR",2022-07-11,2,2022-05-23,NA,NA,44
"11241","Norway","NOR",2022-07-12,1,2022-05-23,NA,NA,45
"11242","Norway","NOR",2022-07-13,0,2022-05-23,NA,NA,45
"11243","Norway","NOR",2022-07-14,0,2022-05-23,NA,NA,45
"11244","Norway","NOR",2022-07-15,2,2022-05-23,NA,NA,47
"11245","Norway","NOR",2022-07-16,2,2022-05-23,NA,NA,49
"11246","Norway","NOR",2022-07-17,0,2022-05-23,NA,NA,49
"11247","Norway","NOR",2022-07-18,1,2022-05-23,NA,NA,50
"11248","Norway","NOR",2022-07-19,0,2022-05-23,NA,NA,50
"11249","Norway","NOR",2022-07-20,2,2022-05-23,NA,NA,52
"11250","Norway","NOR",2022-07-21,2,2022-05-23,NA,NA,54
"11251","Norway","NOR",2022-07-22,0,2022-05-23,NA,NA,54
"11252","Norway","NOR",2022-07-23,0,2022-05-23,NA,NA,54
"11253","Norway","NOR",2022-07-24,2,2022-05-23,NA,NA,56
"11254","Norway","NOR",2022-07-25,2,2022-05-23,NA,NA,58
"11255","Norway","NOR",2022-07-26,1,2022-05-23,NA,NA,59
"11256","Norway","NOR",2022-07-27,1,2022-05-23,NA,NA,60
"11257","Norway","NOR",2022-07-28,3,2022-05-23,NA,NA,63
"11258","Norway","NOR",2022-07-29,1,2022-05-23,NA,NA,64
"11259","Norway","NOR",2022-07-30,1,2022-05-23,NA,NA,65
"11260","Norway","NOR",2022-07-31,1,2022-05-23,NA,NA,66
"11261","Norway","NOR",2022-08-01,1,2022-05-23,NA,NA,67
"11262","Norway","NOR",2022-08-02,2,2022-05-23,NA,NA,69
"11263","Norway","NOR",2022-08-03,0,2022-05-23,NA,NA,69
"11264","Norway","NOR",2022-08-04,1,2022-05-23,NA,NA,70
"11265","Norway","NOR",2022-08-05,0,2022-05-23,NA,NA,70
"11266","Norway","NOR",2022-08-06,1,2022-05-23,NA,NA,71
"11267","Norway","NOR",2022-08-07,0,2022-05-23,NA,NA,71
"11268","Norway","NOR",2022-08-08,1,2022-05-23,NA,NA,72
"11269","Norway","NOR",2022-08-09,0,2022-05-23,NA,NA,72
"11270","Norway","NOR",2022-08-10,0,2022-05-23,NA,NA,72
"11271","Norway","NOR",2022-08-11,1,2022-05-23,NA,NA,73
"11272","Norway","NOR",2022-08-12,1,2022-05-23,NA,NA,74
"11273","Norway","NOR",2022-08-13,1,2022-05-23,NA,NA,75
"11274","Norway","NOR",2022-08-14,0,2022-05-23,NA,NA,75
"11275","Norway","NOR",2022-08-15,0,2022-05-23,NA,NA,75
"11276","Norway","NOR",2022-08-16,2,2022-05-23,NA,NA,77
"11277","Norway","NOR",2022-08-17,0,2022-05-23,NA,NA,77
"11278","Norway","NOR",2022-08-18,0,2022-05-23,NA,NA,77
"11279","Norway","NOR",2022-08-19,2,2022-05-23,NA,NA,79
"11280","Norway","NOR",2022-08-20,2,2022-05-23,NA,NA,81
"11281","Norway","NOR",2022-08-21,0,2022-05-23,NA,NA,81
"11282","Norway","NOR",2022-08-22,1,2022-05-23,NA,NA,82
"11283","Norway","NOR",2022-08-23,0,2022-05-23,NA,NA,82
"11284","Norway","NOR",2022-08-24,1,2022-05-23,NA,NA,83
"11285","Norway","NOR",2022-08-25,0,2022-05-23,NA,NA,83
"11286","Norway","NOR",2022-08-26,0,2022-05-23,NA,NA,83
"11287","Norway","NOR",2022-08-27,0,2022-05-23,NA,NA,83
"11288","Norway","NOR",2022-08-28,0,2022-05-23,NA,NA,83
"11289","Norway","NOR",2022-08-29,0,2022-05-23,NA,NA,83
"11290","Norway","NOR",2022-08-30,0,2022-05-23,NA,NA,83
"11291","Norway","NOR",2022-08-31,1,2022-05-23,NA,NA,84
"11292","Norway","NOR",2022-09-01,0,2022-05-23,NA,NA,84
"11293","Norway","NOR",2022-09-02,1,2022-05-23,NA,NA,85
"11294","Norway","NOR",2022-09-03,0.014740887792326,2022-05-23,NA,NA,85.0147408877923
"11295","Norway","NOR",2022-09-04,0.0495985055587979,2022-05-23,NA,NA,85.0643393933511
"11296","Norway","NOR",2022-09-05,1.12248459082404,2022-05-23,NA,NA,86.1868239841752
"11297","Norway","NOR",2022-09-06,1.21615255506146,2022-05-23,NA,NA,87.4029765392366
"11298","Norway","NOR",2022-09-07,0.262899971557204,2022-05-23,NA,NA,87.6658765107938
"11299","Norway","NOR",2022-09-08,1.20918879378219,2022-05-23,NA,NA,88.875065304576
"11300","Norway","NOR",2022-09-09,0.100234216188211,2022-05-23,NA,NA,88.9752995207642
"11301","Norway","NOR",2022-09-10,0.024700479235773,2022-05-23,NA,NA,89
"11302","Norway","NOR",2022-09-11,0,2022-05-23,NA,NA,89
"11303","Norway","NOR",2022-09-12,0,2022-05-23,NA,NA,89
"11304","Norway","NOR",2022-09-13,2,2022-05-23,NA,NA,91
"11305","Norway","NOR",2022-09-14,0,2022-05-23,NA,NA,91
"11306","Norway","NOR",2022-09-15,0,2022-05-23,NA,NA,91
"11307","Norway","NOR",2022-09-16,0,2022-05-23,NA,NA,91
"11308","Norway","NOR",2022-09-17,0,2022-05-23,NA,NA,91
"11309","Norway","NOR",2022-09-18,0,2022-05-23,NA,NA,91
"11310","Norway","NOR",2022-09-19,0,2022-05-23,NA,NA,91
"11311","Norway","NOR",2022-09-20,0,2022-05-23,NA,NA,91
"11312","Norway","NOR",2022-09-21,0,2022-05-23,NA,NA,91
"11313","Norway","NOR",2022-09-22,0,2022-05-23,NA,NA,91
"11314","Norway","NOR",2022-09-23,0,2022-05-23,NA,NA,91
"11315","Norway","NOR",2022-09-24,0,2022-05-23,NA,NA,91
"11316","Norway","NOR",2022-09-25,0,2022-05-23,NA,NA,91
"11317","Norway","NOR",2022-09-26,1,2022-05-23,NA,NA,92
"11318","Norway","NOR",2022-09-27,0,2022-05-23,NA,NA,92
"11319","Norway","NOR",2022-09-28,0,2022-05-23,NA,NA,92
"11320","Norway","NOR",2022-09-29,0,2022-05-23,NA,NA,92
"11321","Norway","NOR",2022-09-30,0,2022-05-23,NA,NA,92
"11322","Norway","NOR",2022-10-01,0,2022-05-23,NA,NA,92
"11323","Norway","NOR",2022-10-02,0,2022-05-23,NA,NA,92
"11324","Panama","PAN",2022-04-17,0,2022-06-28,NA,NA,0
"11325","Panama","PAN",2022-04-18,0,2022-06-28,NA,NA,0
"11326","Panama","PAN",2022-04-19,0,2022-06-28,NA,NA,0
"11327","Panama","PAN",2022-04-20,0,2022-06-28,NA,NA,0
"11328","Panama","PAN",2022-04-21,0,2022-06-28,NA,NA,0
"11329","Panama","PAN",2022-04-22,0,2022-06-28,NA,NA,0
"11330","Panama","PAN",2022-04-23,0,2022-06-28,NA,NA,0
"11331","Panama","PAN",2022-04-24,0,2022-06-28,NA,NA,0
"11332","Panama","PAN",2022-04-25,0,2022-06-28,NA,NA,0
"11333","Panama","PAN",2022-04-26,0,2022-06-28,NA,NA,0
"11334","Panama","PAN",2022-04-27,0,2022-06-28,NA,NA,0
"11335","Panama","PAN",2022-04-28,0,2022-06-28,NA,NA,0
"11336","Panama","PAN",2022-04-29,0,2022-06-28,NA,NA,0
"11337","Panama","PAN",2022-04-30,0,2022-06-28,NA,NA,0
"11338","Panama","PAN",2022-05-01,0,2022-06-28,NA,NA,0
"11339","Panama","PAN",2022-05-02,0,2022-06-28,NA,NA,0
"11340","Panama","PAN",2022-05-03,0,2022-06-28,NA,NA,0
"11341","Panama","PAN",2022-05-04,0,2022-06-28,NA,NA,0
"11342","Panama","PAN",2022-05-05,0,2022-06-28,NA,NA,0
"11343","Panama","PAN",2022-05-06,0,2022-06-28,NA,NA,0
"11344","Panama","PAN",2022-05-07,0,2022-06-28,NA,NA,0
"11345","Panama","PAN",2022-05-08,0,2022-06-28,NA,NA,0
"11346","Panama","PAN",2022-05-09,0,2022-06-28,NA,NA,0
"11347","Panama","PAN",2022-05-10,0,2022-06-28,NA,NA,0
"11348","Panama","PAN",2022-05-11,0,2022-06-28,NA,NA,0
"11349","Panama","PAN",2022-05-12,0,2022-06-28,NA,NA,0
"11350","Panama","PAN",2022-05-13,0,2022-06-28,NA,NA,0
"11351","Panama","PAN",2022-05-14,0,2022-06-28,NA,NA,0
"11352","Panama","PAN",2022-05-15,0,2022-06-28,NA,NA,0
"11353","Panama","PAN",2022-05-16,0,2022-06-28,NA,NA,0
"11354","Panama","PAN",2022-05-17,0,2022-06-28,NA,NA,0
"11355","Panama","PAN",2022-05-18,0,2022-06-28,NA,NA,0
"11356","Panama","PAN",2022-05-19,0,2022-06-28,NA,NA,0
"11357","Panama","PAN",2022-05-20,0,2022-06-28,NA,NA,0
"11358","Panama","PAN",2022-05-21,0,2022-06-28,NA,NA,0
"11359","Panama","PAN",2022-05-22,0,2022-06-28,NA,NA,0
"11360","Panama","PAN",2022-05-23,0,2022-06-28,NA,NA,0
"11361","Panama","PAN",2022-05-24,0,2022-06-28,NA,NA,0
"11362","Panama","PAN",2022-05-25,0,2022-06-28,NA,NA,0
"11363","Panama","PAN",2022-05-26,0,2022-06-28,NA,NA,0
"11364","Panama","PAN",2022-05-27,0,2022-06-28,NA,NA,0
"11365","Panama","PAN",2022-05-28,0,2022-06-28,NA,NA,0
"11366","Panama","PAN",2022-05-29,0,2022-06-28,NA,NA,0
"11367","Panama","PAN",2022-05-30,0,2022-06-28,NA,NA,0
"11368","Panama","PAN",2022-05-31,0,2022-06-28,NA,NA,0
"11369","Panama","PAN",2022-06-01,0,2022-06-28,NA,NA,0
"11370","Panama","PAN",2022-06-02,0,2022-06-28,NA,NA,0
"11371","Panama","PAN",2022-06-03,0,2022-06-28,NA,NA,0
"11372","Panama","PAN",2022-06-04,0,2022-06-28,NA,NA,0
"11373","Panama","PAN",2022-06-05,0,2022-06-28,NA,NA,0
"11374","Panama","PAN",2022-06-06,0,2022-06-28,NA,NA,0
"11375","Panama","PAN",2022-06-07,0,2022-06-28,NA,NA,0
"11376","Panama","PAN",2022-06-08,0,2022-06-28,NA,NA,0
"11377","Panama","PAN",2022-06-09,0,2022-06-28,NA,NA,0
"11378","Panama","PAN",2022-06-10,0,2022-06-28,NA,NA,0
"11379","Panama","PAN",2022-06-11,0,2022-06-28,NA,NA,0
"11380","Panama","PAN",2022-06-12,0,2022-06-28,NA,NA,0
"11381","Panama","PAN",2022-06-13,0,2022-06-28,NA,NA,0
"11382","Panama","PAN",2022-06-14,0,2022-06-28,NA,NA,0
"11383","Panama","PAN",2022-06-15,0,2022-06-28,NA,NA,0
"11384","Panama","PAN",2022-06-16,0,2022-06-28,NA,NA,0
"11385","Panama","PAN",2022-06-17,0,2022-06-28,NA,NA,0
"11386","Panama","PAN",2022-06-18,0,2022-06-28,NA,NA,0
"11387","Panama","PAN",2022-06-19,0,2022-06-28,NA,NA,0
"11388","Panama","PAN",2022-06-20,0,2022-06-28,NA,NA,0
"11389","Panama","PAN",2022-06-21,0,2022-06-28,NA,NA,0
"11390","Panama","PAN",2022-06-22,0,2022-06-28,NA,NA,0
"11391","Panama","PAN",2022-06-23,0,2022-06-28,NA,NA,0
"11392","Panama","PAN",2022-06-24,0,2022-06-28,NA,NA,0
"11393","Panama","PAN",2022-06-25,0,2022-06-28,NA,NA,0
"11394","Panama","PAN",2022-06-26,0,2022-06-28,NA,NA,0
"11395","Panama","PAN",2022-06-27,0,2022-06-28,NA,NA,0
"11396","Panama","PAN",2022-06-28,1,2022-06-28,NA,NA,1
"11397","Panama","PAN",2022-06-29,0,2022-06-28,NA,NA,1
"11398","Panama","PAN",2022-06-30,0,2022-06-28,NA,NA,1
"11399","Panama","PAN",2022-07-01,0,2022-06-28,NA,NA,1
"11400","Panama","PAN",2022-07-02,0,2022-06-28,NA,NA,1
"11401","Panama","PAN",2022-07-03,0,2022-06-28,NA,NA,1
"11402","Panama","PAN",2022-07-04,0,2022-06-28,NA,NA,1
"11403","Panama","PAN",2022-07-05,0,2022-06-28,NA,NA,1
"11404","Panama","PAN",2022-07-06,0,2022-06-28,NA,NA,1
"11405","Panama","PAN",2022-07-07,0,2022-06-28,NA,NA,1
"11406","Panama","PAN",2022-07-08,0,2022-06-28,NA,NA,1
"11407","Panama","PAN",2022-07-09,0,2022-06-28,NA,NA,1
"11408","Panama","PAN",2022-07-10,0,2022-06-28,NA,NA,1
"11409","Panama","PAN",2022-07-11,0,2022-06-28,NA,NA,1
"11410","Panama","PAN",2022-07-12,0,2022-06-28,NA,NA,1
"11411","Panama","PAN",2022-07-13,0,2022-06-28,NA,NA,1
"11412","Panama","PAN",2022-07-14,0,2022-06-28,NA,NA,1
"11413","Panama","PAN",2022-07-15,0,2022-06-28,NA,NA,1
"11414","Panama","PAN",2022-07-16,0,2022-06-28,NA,NA,1
"11415","Panama","PAN",2022-07-17,0,2022-06-28,NA,NA,1
"11416","Panama","PAN",2022-07-18,0,2022-06-28,NA,NA,1
"11417","Panama","PAN",2022-07-19,0,2022-06-28,NA,NA,1
"11418","Panama","PAN",2022-07-20,0,2022-06-28,NA,NA,1
"11419","Panama","PAN",2022-07-21,0,2022-06-28,NA,NA,1
"11420","Panama","PAN",2022-07-22,0,2022-06-28,NA,NA,1
"11421","Panama","PAN",2022-07-23,0,2022-06-28,NA,NA,1
"11422","Panama","PAN",2022-07-24,0,2022-06-28,NA,NA,1
"11423","Panama","PAN",2022-07-25,0,2022-06-28,NA,NA,1
"11424","Panama","PAN",2022-07-26,0,2022-06-28,NA,NA,1
"11425","Panama","PAN",2022-07-27,0,2022-06-28,NA,NA,1
"11426","Panama","PAN",2022-07-28,0,2022-06-28,NA,NA,1
"11427","Panama","PAN",2022-07-29,0,2022-06-28,NA,NA,1
"11428","Panama","PAN",2022-07-30,0,2022-06-28,NA,NA,1
"11429","Panama","PAN",2022-07-31,1,2022-06-28,NA,NA,2
"11430","Panama","PAN",2022-08-01,0,2022-06-28,NA,NA,2
"11431","Panama","PAN",2022-08-02,0,2022-06-28,NA,NA,2
"11432","Panama","PAN",2022-08-03,0,2022-06-28,NA,NA,2
"11433","Panama","PAN",2022-08-04,0,2022-06-28,NA,NA,2
"11434","Panama","PAN",2022-08-05,0,2022-06-28,NA,NA,2
"11435","Panama","PAN",2022-08-06,0,2022-06-28,NA,NA,2
"11436","Panama","PAN",2022-08-07,1,2022-06-28,NA,NA,3
"11437","Panama","PAN",2022-08-08,0,2022-06-28,NA,NA,3
"11438","Panama","PAN",2022-08-09,0,2022-06-28,NA,NA,3
"11439","Panama","PAN",2022-08-10,1,2022-06-28,NA,NA,4
"11440","Panama","PAN",2022-08-11,0,2022-06-28,NA,NA,4
"11441","Panama","PAN",2022-08-12,1,2022-06-28,NA,NA,5
"11442","Panama","PAN",2022-08-13,0,2022-06-28,NA,NA,5
"11443","Panama","PAN",2022-08-14,0,2022-06-28,NA,NA,5
"11444","Panama","PAN",2022-08-15,2,2022-06-28,NA,NA,7
"11445","Panama","PAN",2022-08-16,1,2022-06-28,NA,NA,8
"11446","Panama","PAN",2022-08-17,0,2022-06-28,NA,NA,8
"11447","Panama","PAN",2022-08-18,0,2022-06-28,NA,NA,8
"11448","Panama","PAN",2022-08-19,1,2022-06-28,NA,NA,9
"11449","Panama","PAN",2022-08-20,0,2022-06-28,NA,NA,9
"11450","Panama","PAN",2022-08-21,0,2022-06-28,NA,NA,9
"11451","Panama","PAN",2022-08-22,0,2022-06-28,NA,NA,9
"11452","Panama","PAN",2022-08-23,0,2022-06-28,NA,NA,9
"11453","Panama","PAN",2022-08-24,0,2022-06-28,NA,NA,9
"11454","Panama","PAN",2022-08-25,1,2022-06-28,NA,NA,10
"11455","Panama","PAN",2022-08-26,1,2022-06-28,NA,NA,11
"11456","Panama","PAN",2022-08-27,1,2022-06-28,NA,NA,12
"11457","Panama","PAN",2022-08-28,0,2022-06-28,NA,NA,12
"11458","Panama","PAN",2022-08-29,0,2022-06-28,NA,NA,12
"11459","Panama","PAN",2022-08-30,0,2022-06-28,NA,NA,12
"11460","Panama","PAN",2022-08-31,0,2022-06-28,NA,NA,12
"11461","Panama","PAN",2022-09-01,0,2022-06-28,NA,NA,12
"11462","Panama","PAN",2022-09-02,0,2022-06-28,NA,NA,12
"11463","Panama","PAN",2022-09-03,0,2022-06-28,NA,NA,12
"11464","Panama","PAN",2022-09-04,0,2022-06-28,NA,NA,12
"11465","Panama","PAN",2022-09-05,0,2022-06-28,NA,NA,12
"11466","Panama","PAN",2022-09-06,0,2022-06-28,NA,NA,12
"11467","Panama","PAN",2022-09-07,0,2022-06-28,NA,NA,12
"11468","Panama","PAN",2022-09-08,1,2022-06-28,NA,NA,13
"11469","Panama","PAN",2022-09-09,0,2022-06-28,NA,NA,13
"11470","Panama","PAN",2022-09-10,0,2022-06-28,NA,NA,13
"11471","Panama","PAN",2022-09-11,0,2022-06-28,NA,NA,13
"11472","Panama","PAN",2022-09-12,0,2022-06-28,NA,NA,13
"11473","Panama","PAN",2022-09-13,0,2022-06-28,NA,NA,13
"11474","Panama","PAN",2022-09-14,0,2022-06-28,NA,NA,13
"11475","Panama","PAN",2022-09-15,0,2022-06-28,NA,NA,13
"11476","Panama","PAN",2022-09-16,0,2022-06-28,NA,NA,13
"11477","Panama","PAN",2022-09-17,2,2022-06-28,NA,NA,15
"11478","Panama","PAN",2022-09-18,0,2022-06-28,NA,NA,15
"11479","Panama","PAN",2022-09-19,0,2022-06-28,NA,NA,15
"11480","Panama","PAN",2022-09-20,0,2022-06-28,NA,NA,15
"11481","Panama","PAN",2022-09-21,0,2022-06-28,NA,NA,15
"11482","Panama","PAN",2022-09-22,0,2022-06-28,NA,NA,15
