"","iso_code","location","date","new_cases","date_import","total_cases","imputed","pop2022","region","sub_region"
"3894","BRA","Brazil",2021-12-30,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3895","BRA","Brazil",2021-12-31,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3896","BRA","Brazil",2022-01-01,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3897","BRA","Brazil",2022-01-02,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3898","BRA","Brazil",2022-01-03,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3899","BRA","Brazil",2022-01-04,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3900","BRA","Brazil",2022-01-05,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3901","BRA","Brazil",2022-01-06,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3902","BRA","Brazil",2022-01-07,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3903","BRA","Brazil",2022-01-08,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3904","BRA","Brazil",2022-01-09,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3905","BRA","Brazil",2022-01-10,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3906","BRA","Brazil",2022-01-11,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3907","BRA","Brazil",2022-01-12,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3908","BRA","Brazil",2022-01-13,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3909","BRA","Brazil",2022-01-14,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3910","BRA","Brazil",2022-01-15,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3911","BRA","Brazil",2022-01-16,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3912","BRA","Brazil",2022-01-17,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3913","BRA","Brazil",2022-01-18,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3914","BRA","Brazil",2022-01-19,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3915","BRA","Brazil",2022-01-20,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3916","BRA","Brazil",2022-01-21,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3917","BRA","Brazil",2022-01-22,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3918","BRA","Brazil",2022-01-23,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3919","BRA","Brazil",2022-01-24,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3920","BRA","Brazil",2022-01-25,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3921","BRA","Brazil",2022-01-26,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3922","BRA","Brazil",2022-01-27,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3923","BRA","Brazil",2022-01-28,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3924","BRA","Brazil",2022-01-29,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3925","BRA","Brazil",2022-01-30,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3926","BRA","Brazil",2022-01-31,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3927","BRA","Brazil",2022-02-01,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3928","BRA","Brazil",2022-02-02,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3929","BRA","Brazil",2022-02-03,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3930","BRA","Brazil",2022-02-04,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3931","BRA","Brazil",2022-02-05,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3932","BRA","Brazil",2022-02-06,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3933","BRA","Brazil",2022-02-07,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3934","BRA","Brazil",2022-02-08,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3935","BRA","Brazil",2022-02-09,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3936","BRA","Brazil",2022-02-10,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3937","BRA","Brazil",2022-02-11,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3938","BRA","Brazil",2022-02-12,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3939","BRA","Brazil",2022-02-13,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3940","BRA","Brazil",2022-02-14,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3941","BRA","Brazil",2022-02-15,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3942","BRA","Brazil",2022-02-16,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3943","BRA","Brazil",2022-02-17,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3944","BRA","Brazil",2022-02-18,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3945","BRA","Brazil",2022-02-19,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3946","BRA","Brazil",2022-02-20,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3947","BRA","Brazil",2022-02-21,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3948","BRA","Brazil",2022-02-22,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3949","BRA","Brazil",2022-02-23,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3950","BRA","Brazil",2022-02-24,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3951","BRA","Brazil",2022-02-25,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3952","BRA","Brazil",2022-02-26,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3953","BRA","Brazil",2022-02-27,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3954","BRA","Brazil",2022-02-28,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3955","BRA","Brazil",2022-03-01,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3956","BRA","Brazil",2022-03-02,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3957","BRA","Brazil",2022-03-03,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3958","BRA","Brazil",2022-03-04,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3959","BRA","Brazil",2022-03-05,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3960","BRA","Brazil",2022-03-06,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3961","BRA","Brazil",2022-03-07,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3962","BRA","Brazil",2022-03-08,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3963","BRA","Brazil",2022-03-09,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3964","BRA","Brazil",2022-03-10,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3965","BRA","Brazil",2022-03-11,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3966","BRA","Brazil",2022-03-12,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3967","BRA","Brazil",2022-03-13,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3968","BRA","Brazil",2022-03-14,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3969","BRA","Brazil",2022-03-15,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3970","BRA","Brazil",2022-03-16,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3971","BRA","Brazil",2022-03-17,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3972","BRA","Brazil",2022-03-18,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3973","BRA","Brazil",2022-03-19,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3974","BRA","Brazil",2022-03-20,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3975","BRA","Brazil",2022-03-21,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3976","BRA","Brazil",2022-03-22,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3977","BRA","Brazil",2022-03-23,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3978","BRA","Brazil",2022-03-24,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3979","BRA","Brazil",2022-03-25,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3980","BRA","Brazil",2022-03-26,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3981","BRA","Brazil",2022-03-27,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3982","BRA","Brazil",2022-03-28,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3983","BRA","Brazil",2022-03-29,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3984","BRA","Brazil",2022-03-30,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3985","BRA","Brazil",2022-03-31,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3986","BRA","Brazil",2022-04-01,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3987","BRA","Brazil",2022-04-02,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3988","BRA","Brazil",2022-04-03,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3989","BRA","Brazil",2022-04-04,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3990","BRA","Brazil",2022-04-05,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3991","BRA","Brazil",2022-04-06,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3992","BRA","Brazil",2022-04-07,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3993","BRA","Brazil",2022-04-08,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3994","BRA","Brazil",2022-04-09,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3995","BRA","Brazil",2022-04-10,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3996","BRA","Brazil",2022-04-11,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3997","BRA","Brazil",2022-04-12,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3998","BRA","Brazil",2022-04-13,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"3999","BRA","Brazil",2022-04-14,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4000","BRA","Brazil",2022-04-15,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4001","BRA","Brazil",2022-04-16,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4002","BRA","Brazil",2022-04-17,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4003","BRA","Brazil",2022-04-18,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4004","BRA","Brazil",2022-04-19,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4005","BRA","Brazil",2022-04-20,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4006","BRA","Brazil",2022-04-21,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4007","BRA","Brazil",2022-04-22,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4008","BRA","Brazil",2022-04-23,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4009","BRA","Brazil",2022-04-24,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4010","BRA","Brazil",2022-04-25,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4011","BRA","Brazil",2022-04-26,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4012","BRA","Brazil",2022-04-27,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4013","BRA","Brazil",2022-04-28,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4014","BRA","Brazil",2022-04-29,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4015","BRA","Brazil",2022-04-30,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4016","BRA","Brazil",2022-05-01,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4017","BRA","Brazil",2022-05-02,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4018","BRA","Brazil",2022-05-03,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4019","BRA","Brazil",2022-05-04,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4020","BRA","Brazil",2022-05-05,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4021","BRA","Brazil",2022-05-06,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4022","BRA","Brazil",2022-05-07,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4023","BRA","Brazil",2022-05-08,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4024","BRA","Brazil",2022-05-09,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4025","BRA","Brazil",2022-05-10,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4026","BRA","Brazil",2022-05-11,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4027","BRA","Brazil",2022-05-12,0,2022-05-13,0,2000,215313.498,"Americas","Latin America and the Caribbean"
"4028","BRA","Brazil",2022-05-13,1,2022-05-13,1,2000,215313.498,"Americas","Latin America and the Caribbean"
"4029","BRA","Brazil",2022-05-14,0,2022-05-13,1,2000,215313.498,"Americas","Latin America and the Caribbean"
"4030","BRA","Brazil",2022-05-15,0,2022-05-13,1,2000,215313.498,"Americas","Latin America and the Caribbean"
"4031","BRA","Brazil",2022-05-16,0,2022-05-13,1,2000,215313.498,"Americas","Latin America and the Caribbean"
"4032","BRA","Brazil",2022-05-17,0,2022-05-13,1,2000,215313.498,"Americas","Latin America and the Caribbean"
"4033","BRA","Brazil",2022-05-18,0,2022-05-13,1,2000,215313.498,"Americas","Latin America and the Caribbean"
"4034","BRA","Brazil",2022-05-19,0,2022-05-13,1,2000,215313.498,"Americas","Latin America and the Caribbean"
"4035","BRA","Brazil",2022-05-20,0,2022-05-13,1,2000,215313.498,"Americas","Latin America and the Caribbean"
"4036","BRA","Brazil",2022-05-21,1,2022-05-13,2,2000,215313.498,"Americas","Latin America and the Caribbean"
"4037","BRA","Brazil",2022-05-22,0,2022-05-13,2,2000,215313.498,"Americas","Latin America and the Caribbean"
"4038","BRA","Brazil",2022-05-23,0,2022-05-13,2,2000,215313.498,"Americas","Latin America and the Caribbean"
"4039","BRA","Brazil",2022-05-24,0,2022-05-13,2,2000,215313.498,"Americas","Latin America and the Caribbean"
"4040","BRA","Brazil",2022-05-25,1,2022-05-13,3,2000,215313.498,"Americas","Latin America and the Caribbean"
"4041","BRA","Brazil",2022-05-26,0,2022-05-13,3,2000,215313.498,"Americas","Latin America and the Caribbean"
"4042","BRA","Brazil",2022-05-27,0,2022-05-13,3,2000,215313.498,"Americas","Latin America and the Caribbean"
"4043","BRA","Brazil",2022-05-28,1,2022-05-13,4,2000,215313.498,"Americas","Latin America and the Caribbean"
"4044","BRA","Brazil",2022-05-29,1,2022-05-13,5,2000,215313.498,"Americas","Latin America and the Caribbean"
"4045","BRA","Brazil",2022-05-30,0,2022-05-13,5,2000,215313.498,"Americas","Latin America and the Caribbean"
"4046","BRA","Brazil",2022-05-31,1,2022-05-13,6,2000,215313.498,"Americas","Latin America and the Caribbean"
"4047","BRA","Brazil",2022-06-01,0,2022-05-13,6,2000,215313.498,"Americas","Latin America and the Caribbean"
"4048","BRA","Brazil",2022-06-02,2,2022-05-13,8,2000,215313.498,"Americas","Latin America and the Caribbean"
"4049","BRA","Brazil",2022-06-03,1,2022-05-13,9,2000,215313.498,"Americas","Latin America and the Caribbean"
"4050","BRA","Brazil",2022-06-04,1,2022-05-13,10,2000,215313.498,"Americas","Latin America and the Caribbean"
"4051","BRA","Brazil",2022-06-05,2,2022-05-13,12,2000,215313.498,"Americas","Latin America and the Caribbean"
"4052","BRA","Brazil",2022-06-06,3,2022-05-13,15,2000,215313.498,"Americas","Latin America and the Caribbean"
"4053","BRA","Brazil",2022-06-07,0,2022-05-13,15,2000,215313.498,"Americas","Latin America and the Caribbean"
"4054","BRA","Brazil",2022-06-08,2,2022-05-13,17,2000,215313.498,"Americas","Latin America and the Caribbean"
"4055","BRA","Brazil",2022-06-09,0,2022-05-13,17,2000,215313.498,"Americas","Latin America and the Caribbean"
"4056","BRA","Brazil",2022-06-10,0,2022-05-13,17,2000,215313.498,"Americas","Latin America and the Caribbean"
"4057","BRA","Brazil",2022-06-11,3,2022-05-13,20,2000,215313.498,"Americas","Latin America and the Caribbean"
"4058","BRA","Brazil",2022-06-12,4,2022-05-13,24,2000,215313.498,"Americas","Latin America and the Caribbean"
"4059","BRA","Brazil",2022-06-13,0,2022-05-13,24,2000,215313.498,"Americas","Latin America and the Caribbean"
"4060","BRA","Brazil",2022-06-14,5,2022-05-13,29,2000,215313.498,"Americas","Latin America and the Caribbean"
"4061","BRA","Brazil",2022-06-15,2,2022-05-13,31,2000,215313.498,"Americas","Latin America and the Caribbean"
"4062","BRA","Brazil",2022-06-16,3,2022-05-13,34,2000,215313.498,"Americas","Latin America and the Caribbean"
"4063","BRA","Brazil",2022-06-17,6,2022-05-13,40,2000,215313.498,"Americas","Latin America and the Caribbean"
"4064","BRA","Brazil",2022-06-18,7,2022-05-13,47,2000,215313.498,"Americas","Latin America and the Caribbean"
"4065","BRA","Brazil",2022-06-19,9,2022-05-13,56,2000,215313.498,"Americas","Latin America and the Caribbean"
"4066","BRA","Brazil",2022-06-20,7,2022-05-13,63,2000,215313.498,"Americas","Latin America and the Caribbean"
"4067","BRA","Brazil",2022-06-21,12,2022-05-13,75,2000,215313.498,"Americas","Latin America and the Caribbean"
"4068","BRA","Brazil",2022-06-22,16,2022-05-13,91,2000,215313.498,"Americas","Latin America and the Caribbean"
"4069","BRA","Brazil",2022-06-23,10,2022-05-13,101,2000,215313.498,"Americas","Latin America and the Caribbean"
"4070","BRA","Brazil",2022-06-24,19,2022-05-13,120,2000,215313.498,"Americas","Latin America and the Caribbean"
"4071","BRA","Brazil",2022-06-25,23,2022-05-13,143,2000,215313.498,"Americas","Latin America and the Caribbean"
"4072","BRA","Brazil",2022-06-26,9,2022-05-13,152,2000,215313.498,"Americas","Latin America and the Caribbean"
"4073","BRA","Brazil",2022-06-27,31,2022-05-13,183,2000,215313.498,"Americas","Latin America and the Caribbean"
"4074","BRA","Brazil",2022-06-28,23,2022-05-13,206,2000,215313.498,"Americas","Latin America and the Caribbean"
"4075","BRA","Brazil",2022-06-29,20,2022-05-13,226,2000,215313.498,"Americas","Latin America and the Caribbean"
"4076","BRA","Brazil",2022-06-30,29,2022-05-13,255,2000,215313.498,"Americas","Latin America and the Caribbean"
"4077","BRA","Brazil",2022-07-01,34,2022-05-13,289,2000,215313.498,"Americas","Latin America and the Caribbean"
"4078","BRA","Brazil",2022-07-02,27,2022-05-13,316,2000,215313.498,"Americas","Latin America and the Caribbean"
"4079","BRA","Brazil",2022-07-03,34,2022-05-13,350,2000,215313.498,"Americas","Latin America and the Caribbean"
"4080","BRA","Brazil",2022-07-04,38,2022-05-13,388,2000,215313.498,"Americas","Latin America and the Caribbean"
"4081","BRA","Brazil",2022-07-05,47,2022-05-13,435,2000,215313.498,"Americas","Latin America and the Caribbean"
"4082","BRA","Brazil",2022-07-06,36,2022-05-13,471,2000,215313.498,"Americas","Latin America and the Caribbean"
"4083","BRA","Brazil",2022-07-07,46,2022-05-13,517,2000,215313.498,"Americas","Latin America and the Caribbean"
"4084","BRA","Brazil",2022-07-08,52,2022-05-13,569,2000,215313.498,"Americas","Latin America and the Caribbean"
"4085","BRA","Brazil",2022-07-09,36,2022-05-13,605,2000,215313.498,"Americas","Latin America and the Caribbean"
"4086","BRA","Brazil",2022-07-10,67,2022-05-13,672,2000,215313.498,"Americas","Latin America and the Caribbean"
"4087","BRA","Brazil",2022-07-11,62,2022-05-13,734,2000,215313.498,"Americas","Latin America and the Caribbean"
"4088","BRA","Brazil",2022-07-12,62,2022-05-13,796,2000,215313.498,"Americas","Latin America and the Caribbean"
"4089","BRA","Brazil",2022-07-13,70,2022-05-13,866,2000,215313.498,"Americas","Latin America and the Caribbean"
"4090","BRA","Brazil",2022-07-14,69,2022-05-13,935,2000,215313.498,"Americas","Latin America and the Caribbean"
"4091","BRA","Brazil",2022-07-15,94,2022-05-13,1029,2000,215313.498,"Americas","Latin America and the Caribbean"
"4092","BRA","Brazil",2022-07-16,76,2022-05-13,1105,2000,215313.498,"Americas","Latin America and the Caribbean"
"4093","BRA","Brazil",2022-07-17,78,2022-05-13,1183,2000,215313.498,"Americas","Latin America and the Caribbean"
"4094","BRA","Brazil",2022-07-18,133,2022-05-13,1316,2000,215313.498,"Americas","Latin America and the Caribbean"
"4095","BRA","Brazil",2022-07-19,101,2022-05-13,1417,2000,215313.498,"Americas","Latin America and the Caribbean"
"4096","BRA","Brazil",2022-07-20,126,2022-05-13,1543,2000,215313.498,"Americas","Latin America and the Caribbean"
"4097","BRA","Brazil",2022-07-21,104,2022-05-13,1647,2000,215313.498,"Americas","Latin America and the Caribbean"
"4098","BRA","Brazil",2022-07-22,114,2022-05-13,1761,2000,215313.498,"Americas","Latin America and the Caribbean"
"4099","BRA","Brazil",2022-07-23,97,2022-05-13,1858,2000,215313.498,"Americas","Latin America and the Caribbean"
"4100","BRA","Brazil",2022-07-24,101,2022-05-13,1959,2000,215313.498,"Americas","Latin America and the Caribbean"
"4101","BRA","Brazil",2022-07-25,134,2022-05-13,2093,2000,215313.498,"Americas","Latin America and the Caribbean"
"4102","BRA","Brazil",2022-07-26,127,2022-05-13,2220,2000,215313.498,"Americas","Latin America and the Caribbean"
"4103","BRA","Brazil",2022-07-27,131,2022-05-13,2351,2000,215313.498,"Americas","Latin America and the Caribbean"
"4104","BRA","Brazil",2022-07-28,111,2022-05-13,2462,2000,215313.498,"Americas","Latin America and the Caribbean"
"4105","BRA","Brazil",2022-07-29,147,2022-05-13,2609,2000,215313.498,"Americas","Latin America and the Caribbean"
"4106","BRA","Brazil",2022-07-30,145,2022-05-13,2754,2000,215313.498,"Americas","Latin America and the Caribbean"
"4107","BRA","Brazil",2022-07-31,91,2022-05-13,2845,2000,215313.498,"Americas","Latin America and the Caribbean"
"4108","BRA","Brazil",2022-08-01,192,2022-05-13,3037,2000,215313.498,"Americas","Latin America and the Caribbean"
"4109","BRA","Brazil",2022-08-02,151,2022-05-13,3188,2000,215313.498,"Americas","Latin America and the Caribbean"
"4110","BRA","Brazil",2022-08-03,121,2022-05-13,3309,2000,215313.498,"Americas","Latin America and the Caribbean"
"4111","BRA","Brazil",2022-08-04,116,2022-05-13,3425,2000,215313.498,"Americas","Latin America and the Caribbean"
"4112","BRA","Brazil",2022-08-05,144,2022-05-13,3569,2000,215313.498,"Americas","Latin America and the Caribbean"
"4113","BRA","Brazil",2022-08-06,108,2022-05-13,3677,2000,215313.498,"Americas","Latin America and the Caribbean"
"4114","BRA","Brazil",2022-08-07,131,2022-05-13,3808,2000,215313.498,"Americas","Latin America and the Caribbean"
"4115","BRA","Brazil",2022-08-08,137,2022-05-13,3945,2000,215313.498,"Americas","Latin America and the Caribbean"
"4116","BRA","Brazil",2022-08-09,109,2022-05-13,4054,2000,215313.498,"Americas","Latin America and the Caribbean"
"4117","BRA","Brazil",2022-08-10,149,2022-05-13,4203,2000,215313.498,"Americas","Latin America and the Caribbean"
"4118","BRA","Brazil",2022-08-11,108,2022-05-13,4311,2000,215313.498,"Americas","Latin America and the Caribbean"
"4119","BRA","Brazil",2022-08-12,132,2022-05-13,4443,2000,215313.498,"Americas","Latin America and the Caribbean"
"4120","BRA","Brazil",2022-08-13,107,2022-05-13,4550,2000,215313.498,"Americas","Latin America and the Caribbean"
"4121","BRA","Brazil",2022-08-14,127,2022-05-13,4677,2000,215313.498,"Americas","Latin America and the Caribbean"
"4122","BRA","Brazil",2022-08-15,136,2022-05-13,4813,2000,215313.498,"Americas","Latin America and the Caribbean"
"4123","BRA","Brazil",2022-08-16,95,2022-05-13,4908,2000,215313.498,"Americas","Latin America and the Caribbean"
"4124","BRA","Brazil",2022-08-17,110,2022-05-13,5018,2000,215313.498,"Americas","Latin America and the Caribbean"
"4125","BRA","Brazil",2022-08-18,126,2022-05-13,5144,2000,215313.498,"Americas","Latin America and the Caribbean"
"4126","BRA","Brazil",2022-08-19,114,2022-05-13,5258,2000,215313.498,"Americas","Latin America and the Caribbean"
"4127","BRA","Brazil",2022-08-20,129,2022-05-13,5387,2000,215313.498,"Americas","Latin America and the Caribbean"
"4128","BRA","Brazil",2022-08-21,111,2022-05-13,5498,2000,215313.498,"Americas","Latin America and the Caribbean"
"4129","BRA","Brazil",2022-08-22,108,2022-05-13,5606,2000,215313.498,"Americas","Latin America and the Caribbean"
"4130","BRA","Brazil",2022-08-23,94,2022-05-13,5700,2000,215313.498,"Americas","Latin America and the Caribbean"
"4131","BRA","Brazil",2022-08-24,112,2022-05-13,5812,2000,215313.498,"Americas","Latin America and the Caribbean"
"4132","BRA","Brazil",2022-08-25,111,2022-05-13,5923,2000,215313.498,"Americas","Latin America and the Caribbean"
"4133","BRA","Brazil",2022-08-26,95,2022-05-13,6018,2000,215313.498,"Americas","Latin America and the Caribbean"
"4134","BRA","Brazil",2022-08-27,76,2022-05-13,6094,2000,215313.498,"Americas","Latin America and the Caribbean"
"4135","BRA","Brazil",2022-08-28,88,2022-05-13,6182,2000,215313.498,"Americas","Latin America and the Caribbean"
"4136","BRA","Brazil",2022-08-29,105,2022-05-13,6287,2000,215313.498,"Americas","Latin America and the Caribbean"
"4137","BRA","Brazil",2022-08-30,84,2022-05-13,6371,2000,215313.498,"Americas","Latin America and the Caribbean"
