"","iso_code","location","date","new_cases","total_cases","date_import","imputed","pop2022","region","sub_region"
"1012","BIH","Bosnia and Herzegovina","2022/07/15",0,0,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1013","BIH","Bosnia and Herzegovina","2022/09/23",0,3,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1014","BIH","Bosnia and Herzegovina","2022/07/17",0,0,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1015","BIH","Bosnia and Herzegovina","2022/08/13",0,1,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1016","BIH","Bosnia and Herzegovina","2022/09/09",0,3,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1017","BIH","Bosnia and Herzegovina","2022/08/20",0,3,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1018","BIH","Bosnia and Herzegovina","2022/09/28",0,5,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1019","BIH","Bosnia and Herzegovina","2022/10/03",0,5,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1020","BIH","Bosnia and Herzegovina","2022/09/01",0,3,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1021","BIH","Bosnia and Herzegovina","2022/09/10",0,3,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1022","BIH","Bosnia and Herzegovina","2022/09/04",0,3,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1023","BIH","Bosnia and Herzegovina","2022/08/03",0,1,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1024","BIH","Bosnia and Herzegovina","2022/07/24",0,1,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1025","BIH","Bosnia and Herzegovina","2022/07/14",0,0,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1026","BIH","Bosnia and Herzegovina","2022/09/12",0,3,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1027","BIH","Bosnia and Herzegovina","2022/08/14",2,3,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1028","BIH","Bosnia and Herzegovina","2022/09/11",0,3,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1029","BIH","Bosnia and Herzegovina","2022/08/01",0,1,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1030","BIH","Bosnia and Herzegovina","2022/08/06",0,1,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1031","BIH","Bosnia and Herzegovina","2022/09/19",0,3,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1032","BIH","Bosnia and Herzegovina","2022/10/02",0,5,"2022/07/14",6.9,3233.526,"Europe","Southern Europe"
"1033","BMU","Bermuda","2022/07/23",1,1,"2022/07/23",0.718819322375309,64.184,"Americas","Northern America"
"1034","BOL","Bolivia","2022/08/12",4,10,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1035","BOL","Bolivia","2022/08/09",2,5,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1036","BOL","Bolivia","2022/09/01",5,78,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1037","BOL","Bolivia","2022/09/17",0,129,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1038","BOL","Bolivia","2022/09/19",0,129,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1039","BOL","Bolivia","2022/08/18",6,27,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1040","BOL","Bolivia","2022/08/30",14,69,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1041","BOL","Bolivia","2022/08/22",0,37,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1042","BOL","Bolivia","2022/10/03",0,195,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1043","BOL","Bolivia","2022/09/11",0,103,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1044","BOL","Bolivia","2022/08/13",1,11,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1045","BOL","Bolivia","2022/09/05",0,86,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1046","BOL","Bolivia","2022/09/26",0,164,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1047","BOL","Bolivia","2022/08/24",3,45,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1048","BOL","Bolivia","2022/08/17",6,21,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1049","BOL","Bolivia","2022/09/30",0,185,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1050","BOL","Bolivia","2022/09/29",5,185,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1051","BOL","Bolivia","2022/08/08",0,3,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1052","BOL","Bolivia","2022/09/28",5,180,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1053","BOL","Bolivia","2022/08/04",0,1,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1054","BOL","Bolivia","2022/08/16",4,15,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1055","BOL","Bolivia","2022/09/08",8,97,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1056","BOL","Bolivia","2022/09/18",0,129,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1057","BOL","Bolivia","2022/09/14",11,121,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1058","BOL","Bolivia","2022/09/03",7,86,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1059","BOL","Bolivia","2022/08/07",0,3,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1060","BOL","Bolivia","2022/09/22",6,155,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1061","BOL","Bolivia","2022/08/26",7,52,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1062","BOL","Bolivia","2022/08/11",1,6,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1063","BOL","Bolivia","2022/08/27",3,55,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1064","BOL","Bolivia","2022/09/02",1,79,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1065","BOL","Bolivia","2022/09/09",6,103,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1066","BOL","Bolivia","2022/09/23",0,155,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1067","BOL","Bolivia","2022/08/19",4,31,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1068","BOL","Bolivia","2022/08/03",1,1,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1069","BOL","Bolivia","2022/08/25",0,45,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1070","BOL","Bolivia","2022/08/06",0,3,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1071","BOL","Bolivia","2022/08/14",0,11,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1072","BOL","Bolivia","2022/08/23",5,42,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1073","BOL","Bolivia","2022/09/16",4,129,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1074","BOL","Bolivia","2022/08/28",0,55,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1075","BOL","Bolivia","2022/10/02",0,195,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1076","BOL","Bolivia","2022/09/21",4,149,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1077","BOL","Bolivia","2022/08/29",0,55,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1078","BOL","Bolivia","2022/08/05",2,3,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1079","BOL","Bolivia","2022/09/20",16,145,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1080","BOL","Bolivia","2022/09/24",9,164,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1081","BOL","Bolivia","2022/10/01",10,195,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1082","BOL","Bolivia","2022/09/06",3,89,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1083","BOL","Bolivia","2022/09/13",7,110,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1084","BOL","Bolivia","2022/09/07",0,89,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1085","BOL","Bolivia","2022/09/27",11,175,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1086","BOL","Bolivia","2022/09/10",0,103,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1087","BOL","Bolivia","2022/09/15",4,125,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1088","BOL","Bolivia","2022/08/31",4,73,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1089","BOL","Bolivia","2022/08/20",6,37,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1090","BOL","Bolivia","2022/08/10",0,5,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1091","BOL","Bolivia","2022/08/21",0,37,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1092","BOL","Bolivia","2022/09/25",0,164,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1093","BOL","Bolivia","2022/08/15",0,11,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1094","BOL","Bolivia","2022/09/12",0,103,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1095","BOL","Bolivia","2022/09/04",0,86,"2022/08/03",35.5,12224.11,"Americas","Latin America and the Caribbean"
"1096","BRA","Brazil","2022/08/08",0,1721,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1097","BRA","Brazil","2022/07/26",104,696,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1098","BRA","Brazil","2022/08/22",0,3450,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1099","BRA","Brazil","2022/08/12",43,2458,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1100","BRA","Brazil","2022/07/20",0,384,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1101","BRA","Brazil","2022/07/21",0,384,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1102","BRA","Brazil","2022/08/10",162,2293,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1103","BRA","Brazil","2022/07/25",0,592,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1104","BRA","Brazil","2022/09/20",0,6869,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1105","BRA","Brazil","2022/09/28",89,7534,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1106","BRA","Brazil","2022/09/02",161,5037,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1107","BRA","Brazil","2022/07/18",0,384,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1108","BRA","Brazil","2022/07/30",0,978,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1109","BRA","Brazil","2022/07/17",74,384,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1110","BRA","Brazil","2022/09/21",150,7019,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1111","BRA","Brazil","2022/09/12",62,6033,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1112","BRA","Brazil","2022/09/18",158,6807,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1113","BRA","Brazil","2022/09/01",183,4876,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1114","BRA","Brazil","2022/06/24",0,11,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1115","BRA","Brazil","2022/08/28",256,4472,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1116","BRA","Brazil","2022/07/04",12,75,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1117","BRA","Brazil","2022/08/14",0,2584,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1118","BRA","Brazil","2022/06/18",1,7,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1119","BRA","Brazil","2022/07/14",9,228,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1120","BRA","Brazil","2022/07/31",0,978,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1121","BRA","Brazil","2022/09/29",90,7624,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1122","BRA","Brazil","2022/08/01",0,978,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1123","BRA","Brazil","2022/06/10",1,1,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1124","BRA","Brazil","2022/08/07",0,1721,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1125","BRA","Brazil","2022/06/13",1,2,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1126","BRA","Brazil","2022/09/04",0,5197,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1127","BRA","Brazil","2022/06/30",16,36,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1128","BRA","Brazil","2022/06/19",0,7,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1129","BRA","Brazil","2022/08/09",410,2131,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1130","BRA","Brazil","2022/09/24",95,7300,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1131","BRA","Brazil","2022/07/05",3,78,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1132","BRA","Brazil","2022/07/01",2,38,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1133","BRA","Brazil","2022/07/19",0,384,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1134","BRA","Brazil","2022/09/03",160,5197,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1135","BRA","Brazil","2022/08/13",126,2584,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1136","BRA","Brazil","2022/09/30",63,7687,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1137","BRA","Brazil","2022/09/11",245,5971,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1138","BRA","Brazil","2022/07/11",13,218,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1139","BRA","Brazil","2022/06/27",1,20,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1140","BRA","Brazil","2022/08/27",232,4216,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1141","BRA","Brazil","2022/08/11",122,2415,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1142","BRA","Brazil","2022/09/08",167,5692,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1143","BRA","Brazil","2022/08/29",0,4472,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1144","BRA","Brazil","2022/07/16",0,310,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1145","BRA","Brazil","2022/07/10",0,205,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1146","BRA","Brazil","2022/06/26",2,19,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1147","BRA","Brazil","2022/09/19",62,6869,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1148","BRA","Brazil","2022/08/20",91,3450,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1149","BRA","Brazil","2022/09/10",0,5726,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1150","BRA","Brazil","2022/08/15",265,2849,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1151","BRA","Brazil","2022/06/20",1,8,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1152","BRA","Brazil","2022/07/24",0,592,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1153","BRA","Brazil","2022/07/08",36,142,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1154","BRA","Brazil","2022/10/02",65,7869,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1155","BRA","Brazil","2022/08/21",0,3450,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1156","BRA","Brazil","2022/09/17",201,6649,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1157","BRA","Brazil","2022/08/05",0,1474,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1158","BRA","Brazil","2022/08/31",200,4693,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1159","BRA","Brazil","2022/09/23",90,7205,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1160","BRA","Brazil","2022/08/02",391,1369,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1161","BRA","Brazil","2022/07/03",5,63,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1162","BRA","Brazil","2022/07/09",63,205,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1163","BRA","Brazil","2022/08/03",105,1474,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1164","BRA","Brazil","2022/06/21",0,8,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1165","BRA","Brazil","2022/06/11",0,1,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1166","BRA","Brazil","2022/07/27",0,696,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1167","BRA","Brazil","2022/09/09",34,5726,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1168","BRA","Brazil","2022/06/29",0,20,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1169","BRA","Brazil","2022/06/12",0,1,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1170","BRA","Brazil","2022/07/06",0,78,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1171","BRA","Brazil","2022/07/02",20,58,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1172","BRA","Brazil","2022/06/23",2,11,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1173","BRA","Brazil","2022/09/22",96,7115,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1174","BRA","Brazil","2022/09/07",116,5525,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1175","BRA","Brazil","2022/08/26",0,3984,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1176","BRA","Brazil","2022/08/06",247,1721,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1177","BRA","Brazil","2022/08/24",108,3896,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1178","BRA","Brazil","2022/06/15",0,3,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1179","BRA","Brazil","2022/09/25",118,7418,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1180","BRA","Brazil","2022/07/15",82,310,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1181","BRA","Brazil","2022/07/29",282,978,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1182","BRA","Brazil","2022/06/22",1,9,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1183","BRA","Brazil","2022/07/22",208,592,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1184","BRA","Brazil","2022/06/17",1,6,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1185","BRA","Brazil","2022/07/07",28,106,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1186","BRA","Brazil","2022/09/06",212,5409,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1187","BRA","Brazil","2022/06/28",0,20,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1188","BRA","Brazil","2022/08/19",175,3359,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1189","BRA","Brazil","2022/09/13",0,6033,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1190","BRA","Brazil","2022/09/05",0,5197,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1191","BRA","Brazil","2022/09/27",0,7445,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1192","BRA","Brazil","2022/07/13",0,219,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1193","BRA","Brazil","2022/09/15",117,6246,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1194","BRA","Brazil","2022/08/17",92,2985,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1195","BRA","Brazil","2022/09/16",202,6448,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1196","BRA","Brazil","2022/07/23",0,592,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1197","BRA","Brazil","2022/08/04",0,1474,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1198","BRA","Brazil","2022/10/01",117,7804,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1199","BRA","Brazil","2022/08/25",88,3984,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1200","BRA","Brazil","2022/08/16",44,2893,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1201","BRA","Brazil","2022/09/14",96,6129,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1202","BRA","Brazil","2022/07/12",1,219,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1203","BRA","Brazil","2022/06/25",6,17,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1204","BRA","Brazil","2022/08/30",21,4493,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1205","BRA","Brazil","2022/07/28",0,696,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1206","BRA","Brazil","2022/08/23",338,3788,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1207","BRA","Brazil","2022/08/18",199,3184,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1208","BRA","Brazil","2022/06/16",2,5,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1209","BRA","Brazil","2022/09/26",27,7445,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1210","BRA","Brazil","2022/06/14",1,3,"2022/06/10",2000,215313.498,"Americas","Latin America and the Caribbean"
"1211","BRB","Barbados","2022/07/19",1,1,"2022/07/19",2.6,281.635,"Americas","Latin America and the Caribbean"
"1212","CAF","Central African Republic","2022/05/01",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1213","CAF","Central African Republic","2022/08/22",0,3,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1214","CAF","Central African Republic","2022/05/02",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1215","CAF","Central African Republic","2022/06/03",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1216","CAF","Central African Republic","2022/05/03",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1217","CAF","Central African Republic","2022/08/14",0,3,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1218","CAF","Central African Republic","2022/05/04",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1219","CAF","Central African Republic","2022/07/20",0,3,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1220","CAF","Central African Republic","2022/05/05",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1221","CAF","Central African Republic","2022/10/02",0,9,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1222","CAF","Central African Republic","2022/05/06",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1223","CAF","Central African Republic","2022/07/16",0,3,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1224","CAF","Central African Republic","2022/05/07",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1225","CAF","Central African Republic","2022/05/24",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1226","CAF","Central African Republic","2022/09/05",0,8,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1227","CAF","Central African Republic","2022/05/08",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1228","CAF","Central African Republic","2022/06/22",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1229","CAF","Central African Republic","2022/07/28",0,3,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1230","CAF","Central African Republic","2022/05/09",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1231","CAF","Central African Republic","2022/08/17",0,3,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1232","CAF","Central African Republic","2022/09/15",0,8,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1233","CAF","Central African Republic","2022/05/10",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1234","CAF","Central African Republic","2022/06/17",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1235","CAF","Central African Republic","2022/05/30",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1236","CAF","Central African Republic","2022/05/11",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1237","CAF","Central African Republic","2022/07/27",0,3,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1238","CAF","Central African Republic","2022/07/05",0,3,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1239","CAF","Central African Republic","2022/05/12",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1240","CAF","Central African Republic","2022/09/18",0,8,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1241","CAF","Central African Republic","2022/09/08",0,8,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1242","CAF","Central African Republic","2022/05/13",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1243","CAF","Central African Republic","2022/09/21",0,8,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1244","CAF","Central African Republic","2022/09/01",5,8,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1245","CAF","Central African Republic","2022/05/14",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
"1246","CAF","Central African Republic","2022/05/25",0,2,"2022/05/01",3,5579.144,"Africa","Sub-Saharan Africa"
