country,iso3,who_region,who_region_long,reference_date,date_type,cases
Portugal,PRT,EURO,European Region,2022-07-19,Diagnosis,1
Portugal,PRT,EURO,European Region,2022-07-19,Onset,7
Portugal,PRT,EURO,European Region,2022-07-20,Onset,8
Portugal,PRT,EURO,European Region,2022-07-21,Onset,7
Portugal,PRT,EURO,European Region,2022-07-22,Onset,7
Portugal,PRT,EURO,European Region,2022-07-23,Onset,6
Portugal,PRT,EURO,European Region,2022-07-24,Onset,7
Portugal,PRT,EURO,European Region,2022-07-25,Onset,20
Portugal,PRT,EURO,European Region,2022-07-26,Diagnosis,1
Portugal,PRT,EURO,European Region,2022-07-26,Onset,8
Portugal,PRT,EURO,European Region,2022-07-27,Onset,12
Portugal,PRT,EURO,European Region,2022-07-28,Diagnosis,2
Portugal,PRT,EURO,European Region,2022-07-28,Onset,9
Portugal,PRT,EURO,European Region,2022-07-29,Diagnosis,2
Portugal,PRT,EURO,European Region,2022-07-29,Onset,7
Portugal,PRT,EURO,European Region,2022-07-30,Onset,4
Portugal,PRT,EURO,European Region,2022-07-31,Onset,8
Portugal,PRT,EURO,European Region,2022-08-01,Diagnosis,1
Portugal,PRT,EURO,European Region,2022-08-01,Onset,11
Portugal,PRT,EURO,European Region,2022-08-02,Onset,10
Portugal,PRT,EURO,European Region,2022-08-03,Diagnosis,1
Portugal,PRT,EURO,European Region,2022-08-03,Onset,10
Portugal,PRT,EURO,European Region,2022-08-04,Diagnosis,1
Portugal,PRT,EURO,European Region,2022-08-04,Onset,1
Portugal,PRT,EURO,European Region,2022-08-05,Diagnosis,1
Portugal,PRT,EURO,European Region,2022-08-05,Onset,8
Portugal,PRT,EURO,European Region,2022-08-06,Onset,5
Portugal,PRT,EURO,European Region,2022-08-07,Onset,2
Portugal,PRT,EURO,European Region,2022-08-08,Diagnosis,1
Portugal,PRT,EURO,European Region,2022-08-08,Onset,7
Portugal,PRT,EURO,European Region,2022-08-09,Diagnosis,1
Portugal,PRT,EURO,European Region,2022-08-09,Onset,8
Portugal,PRT,EURO,European Region,2022-08-10,Diagnosis,1
Portugal,PRT,EURO,European Region,2022-08-10,Onset,6
Portugal,PRT,EURO,European Region,2022-08-11,Onset,2
Portugal,PRT,EURO,European Region,2022-08-12,Onset,6
Portugal,PRT,EURO,European Region,2022-08-13,Onset,4
Portugal,PRT,EURO,European Region,2022-08-14,Onset,8
Portugal,PRT,EURO,European Region,2022-08-15,Onset,3
Portugal,PRT,EURO,European Region,2022-08-16,Onset,7
Portugal,PRT,EURO,European Region,2022-08-17,Onset,2
Portugal,PRT,EURO,European Region,2022-08-18,Diagnosis,1
Portugal,PRT,EURO,European Region,2022-08-18,Onset,5
Portugal,PRT,EURO,European Region,2022-08-19,Onset,3
Portugal,PRT,EURO,European Region,2022-08-20,Onset,4
Portugal,PRT,EURO,European Region,2022-08-21,Onset,2
Portugal,PRT,EURO,European Region,2022-08-22,Onset,2
Portugal,PRT,EURO,European Region,2022-08-23,Diagnosis,1
Portugal,PRT,EURO,European Region,2022-08-23,Onset,8
Portugal,PRT,EURO,European Region,2022-08-24,Onset,5
Portugal,PRT,EURO,European Region,2022-08-25,Diagnosis,1
Portugal,PRT,EURO,European Region,2022-08-25,Onset,1
Portugal,PRT,EURO,European Region,2022-08-26,Diagnosis,1
Portugal,PRT,EURO,European Region,2022-08-26,Onset,4
Portugal,PRT,EURO,European Region,2022-08-27,Onset,2
Portugal,PRT,EURO,European Region,2022-08-28,Onset,3
Portugal,PRT,EURO,European Region,2022-08-29,Onset,4
Portugal,PRT,EURO,European Region,2022-08-30,Onset,3
Portugal,PRT,EURO,European Region,2022-09-01,Onset,3
Portugal,PRT,EURO,European Region,2022-09-03,Onset,1
Portugal,PRT,EURO,European Region,2022-09-04,Onset,2
Portugal,PRT,EURO,European Region,2022-09-05,Onset,4
Portugal,PRT,EURO,European Region,2022-09-08,Onset,1
Portugal,PRT,EURO,European Region,2022-09-09,Onset,1
Portugal,PRT,EURO,European Region,2022-09-10,Onset,2
Portugal,PRT,EURO,European Region,2022-09-12,Onset,2
Portugal,PRT,EURO,European Region,2022-09-13,Onset,1
Portugal,PRT,EURO,European Region,2022-09-15,Onset,3
Portugal,PRT,EURO,European Region,2022-09-16,Onset,2
Portugal,PRT,EURO,European Region,2022-09-18,Onset,1
Portugal,PRT,EURO,European Region,2022-09-20,Onset,1
Portugal,PRT,EURO,European Region,2022-09-21,Onset,1
Portugal,PRT,EURO,European Region,2022-09-23,Onset,1
Portugal,PRT,EURO,European Region,2022-09-24,Onset,1
Portugal,PRT,EURO,European Region,2022-09-25,Onset,1
Portugal,PRT,EURO,European Region,2022-09-26,Onset,1
Portugal,PRT,EURO,European Region,2022-09-27,Onset,1
Portugal,PRT,EURO,European Region,2022-09-28,Diagnosis,1
Portugal,PRT,EURO,European Region,2022-09-28,Onset,2
Portugal,PRT,EURO,European Region,2022-10-01,Onset,1
Portugal,PRT,EURO,European Region,2022-10-04,Onset,2
Portugal,PRT,EURO,European Region,2022-10-06,Onset,2
Portugal,PRT,EURO,European Region,2022-10-07,Onset,2
Portugal,PRT,EURO,European Region,2022-10-11,Onset,1
