country,iso3,who_region,who_region_long,reference_date,date_type,cases
Canada,CAN,AMRO,Region of the Americas,2022-09-22,Onset,2
Canada,CAN,AMRO,Region of the Americas,2022-09-23,Onset,1
Canada,CAN,AMRO,Region of the Americas,2022-09-24,Onset,2
Canada,CAN,AMRO,Region of the Americas,2022-09-25,Onset,1
Canada,CAN,AMRO,Region of the Americas,2022-09-26,Onset,4
Canada,CAN,AMRO,Region of the Americas,2022-09-27,Onset,2
Canada,CAN,AMRO,Region of the Americas,2022-09-29,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-09-30,Reported,1
Canada,CAN,AMRO,Region of the Americas,2022-10-01,Onset,1
Canada,CAN,AMRO,Region of the Americas,2022-10-07,Reported,1
