country,iso3,who_region,who_region_long,reference_date,date_type,cases
Germany,DEU,EURO,European Region,2022-08-11,Onset,11
Germany,DEU,EURO,European Region,2022-08-12,Reported,6
Germany,DEU,EURO,European Region,2022-08-12,Onset,15
Germany,DEU,EURO,European Region,2022-08-13,Reported,1
Germany,DEU,EURO,European Region,2022-08-13,Onset,14
Germany,DEU,EURO,European Region,2022-08-14,Onset,11
Germany,DEU,EURO,European Region,2022-08-15,Reported,4
Germany,DEU,EURO,European Region,2022-08-15,Onset,21
Germany,DEU,EURO,European Region,2022-08-16,Reported,4
Germany,DEU,EURO,European Region,2022-08-16,Onset,17
Germany,DEU,EURO,European Region,2022-08-17,Reported,2
Germany,DEU,EURO,European Region,2022-08-17,Onset,15
Germany,DEU,EURO,European Region,2022-08-18,Reported,3
Germany,DEU,EURO,European Region,2022-08-18,Onset,10
Germany,DEU,EURO,European Region,2022-08-19,Reported,3
Germany,DEU,EURO,European Region,2022-08-19,Onset,10
Germany,DEU,EURO,European Region,2022-08-20,Onset,10
Germany,DEU,EURO,European Region,2022-08-21,Onset,8
Germany,DEU,EURO,European Region,2022-08-22,Reported,8
Germany,DEU,EURO,European Region,2022-08-22,Onset,11
Germany,DEU,EURO,European Region,2022-08-23,Reported,3
Germany,DEU,EURO,European Region,2022-08-23,Onset,4
Germany,DEU,EURO,European Region,2022-08-24,Reported,5
Germany,DEU,EURO,European Region,2022-08-24,Onset,7
Germany,DEU,EURO,European Region,2022-08-25,Reported,2
Germany,DEU,EURO,European Region,2022-08-25,Onset,7
Germany,DEU,EURO,European Region,2022-08-26,Reported,4
Germany,DEU,EURO,European Region,2022-08-26,Onset,4
Germany,DEU,EURO,European Region,2022-08-27,Onset,6
Germany,DEU,EURO,European Region,2022-08-28,Onset,6
Germany,DEU,EURO,European Region,2022-08-29,Reported,3
Germany,DEU,EURO,European Region,2022-08-29,Onset,6
Germany,DEU,EURO,European Region,2022-08-30,Reported,1
Germany,DEU,EURO,European Region,2022-08-30,Onset,4
Germany,DEU,EURO,European Region,2022-08-31,Reported,1
Germany,DEU,EURO,European Region,2022-08-31,Onset,5
Germany,DEU,EURO,European Region,2022-09-01,Reported,3
Germany,DEU,EURO,European Region,2022-09-01,Onset,7
Germany,DEU,EURO,European Region,2022-09-02,Reported,3
Germany,DEU,EURO,European Region,2022-09-02,Onset,4
Germany,DEU,EURO,European Region,2022-09-03,Onset,3
Germany,DEU,EURO,European Region,2022-09-04,Onset,3
Germany,DEU,EURO,European Region,2022-09-05,Reported,1
Germany,DEU,EURO,European Region,2022-09-05,Onset,7
Germany,DEU,EURO,European Region,2022-09-06,Reported,2
Germany,DEU,EURO,European Region,2022-09-06,Onset,6
Germany,DEU,EURO,European Region,2022-09-07,Reported,1
Germany,DEU,EURO,European Region,2022-09-07,Onset,3
Germany,DEU,EURO,European Region,2022-09-08,Reported,1
Germany,DEU,EURO,European Region,2022-09-08,Onset,7
Germany,DEU,EURO,European Region,2022-09-09,Reported,2
Germany,DEU,EURO,European Region,2022-09-09,Onset,3
Germany,DEU,EURO,European Region,2022-09-10,Onset,5
Germany,DEU,EURO,European Region,2022-09-11,Onset,3
Germany,DEU,EURO,European Region,2022-09-12,Reported,2
Germany,DEU,EURO,European Region,2022-09-12,Onset,7
Germany,DEU,EURO,European Region,2022-09-13,Reported,1
Germany,DEU,EURO,European Region,2022-09-13,Onset,4
Germany,DEU,EURO,European Region,2022-09-14,Onset,3
Germany,DEU,EURO,European Region,2022-09-15,Reported,1
Germany,DEU,EURO,European Region,2022-09-15,Onset,5
Germany,DEU,EURO,European Region,2022-09-16,Onset,2
Germany,DEU,EURO,European Region,2022-09-18,Onset,2
Germany,DEU,EURO,European Region,2022-09-19,Reported,1
Germany,DEU,EURO,European Region,2022-09-19,Onset,4
Germany,DEU,EURO,European Region,2022-09-20,Onset,3
Germany,DEU,EURO,European Region,2022-09-21,Onset,4
Germany,DEU,EURO,European Region,2022-09-22,Reported,1
Germany,DEU,EURO,European Region,2022-09-23,Onset,6
Germany,DEU,EURO,European Region,2022-09-24,Onset,1
Germany,DEU,EURO,European Region,2022-09-25,Onset,3
Germany,DEU,EURO,European Region,2022-09-26,Reported,1
Germany,DEU,EURO,European Region,2022-09-27,Reported,3
Germany,DEU,EURO,European Region,2022-09-27,Onset,2
Germany,DEU,EURO,European Region,2022-09-29,Reported,1
Germany,DEU,EURO,European Region,2022-09-29,Onset,2
Germany,DEU,EURO,European Region,2022-09-30,Onset,5
Germany,DEU,EURO,European Region,2022-10-01,Onset,2
Germany,DEU,EURO,European Region,2022-10-02,Onset,2
Germany,DEU,EURO,European Region,2022-10-03,Onset,1
Germany,DEU,EURO,European Region,2022-10-04,Onset,1
Germany,DEU,EURO,European Region,2022-10-05,Onset,2
Germany,DEU,EURO,European Region,2022-10-06,Onset,1
Germany,DEU,EURO,European Region,2022-10-07,Reported,1
Germany,DEU,EURO,European Region,2022-10-10,Onset,1
Germany,DEU,EURO,European Region,2022-10-12,Onset,1
Germany,DEU,EURO,European Region,2022-10-14,Reported,1
Germany,DEU,EURO,European Region,2022-10-14,Onset,1
Germany,DEU,EURO,European Region,2022-10-17,Onset,1
Germany,DEU,EURO,European Region,2022-10-20,Onset,1
Germany,DEU,EURO,European Region,2022-10-26,Reported,1
Germany,DEU,EURO,European Region,2022-10-27,Reported,2
