country,iso3,who_region,who_region_long,reference_date,date_type,cases
Spain,ESP,EURO,European Region,2022-07-27,Diagnosis,3
Spain,ESP,EURO,European Region,2022-07-27,Onset,97
Spain,ESP,EURO,European Region,2022-07-28,Diagnosis,3
Spain,ESP,EURO,European Region,2022-07-28,Reported,1
Spain,ESP,EURO,European Region,2022-07-28,Onset,87
Spain,ESP,EURO,European Region,2022-07-29,Diagnosis,1
Spain,ESP,EURO,European Region,2022-07-29,Onset,63
Spain,ESP,EURO,European Region,2022-07-30,Onset,64
Spain,ESP,EURO,European Region,2022-07-31,Onset,67
Spain,ESP,EURO,European Region,2022-08-01,Diagnosis,1
Spain,ESP,EURO,European Region,2022-08-01,Onset,112
Spain,ESP,EURO,European Region,2022-08-02,Diagnosis,3
Spain,ESP,EURO,European Region,2022-08-02,Onset,85
Spain,ESP,EURO,European Region,2022-08-03,Diagnosis,2
Spain,ESP,EURO,European Region,2022-08-03,Onset,78
Spain,ESP,EURO,European Region,2022-08-04,Diagnosis,1
Spain,ESP,EURO,European Region,2022-08-04,Onset,56
Spain,ESP,EURO,European Region,2022-08-05,Diagnosis,1
Spain,ESP,EURO,European Region,2022-08-05,Onset,56
Spain,ESP,EURO,European Region,2022-08-06,Reported,1
Spain,ESP,EURO,European Region,2022-08-06,Onset,50
Spain,ESP,EURO,European Region,2022-08-07,Diagnosis,2
Spain,ESP,EURO,European Region,2022-08-07,Onset,55
Spain,ESP,EURO,European Region,2022-08-08,Diagnosis,2
Spain,ESP,EURO,European Region,2022-08-08,Onset,62
Spain,ESP,EURO,European Region,2022-08-09,Onset,50
Spain,ESP,EURO,European Region,2022-08-10,Diagnosis,1
Spain,ESP,EURO,European Region,2022-08-10,Onset,56
Spain,ESP,EURO,European Region,2022-08-11,Diagnosis,1
Spain,ESP,EURO,European Region,2022-08-11,Onset,46
Spain,ESP,EURO,European Region,2022-08-12,Onset,45
Spain,ESP,EURO,European Region,2022-08-13,Onset,39
Spain,ESP,EURO,European Region,2022-08-14,Diagnosis,1
Spain,ESP,EURO,European Region,2022-08-14,Onset,42
Spain,ESP,EURO,European Region,2022-08-15,Reported,1
Spain,ESP,EURO,European Region,2022-08-15,Onset,40
Spain,ESP,EURO,European Region,2022-08-16,Diagnosis,2
Spain,ESP,EURO,European Region,2022-08-16,Reported,2
Spain,ESP,EURO,European Region,2022-08-16,Onset,39
Spain,ESP,EURO,European Region,2022-08-17,Diagnosis,4
Spain,ESP,EURO,European Region,2022-08-17,Onset,28
Spain,ESP,EURO,European Region,2022-08-18,Diagnosis,3
Spain,ESP,EURO,European Region,2022-08-18,Reported,1
Spain,ESP,EURO,European Region,2022-08-18,Onset,31
Spain,ESP,EURO,European Region,2022-08-19,Diagnosis,1
Spain,ESP,EURO,European Region,2022-08-19,Onset,36
Spain,ESP,EURO,European Region,2022-08-20,Diagnosis,1
