country,iso3,who_region,who_region_long,reference_date,date_type,cases
Brazil,BRA,AMRO,Region of the Americas,2022-08-28,Onset,87
Brazil,BRA,AMRO,Region of the Americas,2022-08-29,Onset,104
Brazil,BRA,AMRO,Region of the Americas,2022-08-30,Diagnosis,2
Brazil,BRA,AMRO,Region of the Americas,2022-08-30,Onset,83
Brazil,BRA,AMRO,Region of the Americas,2022-08-31,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-08-31,Onset,69
Brazil,BRA,AMRO,Region of the Americas,2022-09-01,Onset,115
Brazil,BRA,AMRO,Region of the Americas,2022-09-02,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-09-02,Onset,88
Brazil,BRA,AMRO,Region of the Americas,2022-09-03,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-09-03,Onset,62
Brazil,BRA,AMRO,Region of the Americas,2022-09-04,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-09-04,Onset,68
Brazil,BRA,AMRO,Region of the Americas,2022-09-05,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-09-05,Onset,97
Brazil,BRA,AMRO,Region of the Americas,2022-09-06,Diagnosis,2
Brazil,BRA,AMRO,Region of the Americas,2022-09-06,Onset,76
Brazil,BRA,AMRO,Region of the Americas,2022-09-07,Onset,79
Brazil,BRA,AMRO,Region of the Americas,2022-09-08,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-09-08,Onset,79
Brazil,BRA,AMRO,Region of the Americas,2022-09-09,Onset,82
Brazil,BRA,AMRO,Region of the Americas,2022-09-10,Onset,69
Brazil,BRA,AMRO,Region of the Americas,2022-09-11,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-09-11,Onset,55
Brazil,BRA,AMRO,Region of the Americas,2022-09-12,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-09-12,Onset,87
Brazil,BRA,AMRO,Region of the Americas,2022-09-13,Diagnosis,2
Brazil,BRA,AMRO,Region of the Americas,2022-09-13,Onset,60
Brazil,BRA,AMRO,Region of the Americas,2022-09-14,Onset,53
Brazil,BRA,AMRO,Region of the Americas,2022-09-15,Onset,70
Brazil,BRA,AMRO,Region of the Americas,2022-09-16,Onset,59
Brazil,BRA,AMRO,Region of the Americas,2022-09-17,Onset,44
Brazil,BRA,AMRO,Region of the Americas,2022-09-18,Onset,56
Brazil,BRA,AMRO,Region of the Americas,2022-09-19,Onset,59
Brazil,BRA,AMRO,Region of the Americas,2022-09-20,Onset,55
Brazil,BRA,AMRO,Region of the Americas,2022-09-21,Onset,48
Brazil,BRA,AMRO,Region of the Americas,2022-09-22,Onset,42
Brazil,BRA,AMRO,Region of the Americas,2022-09-23,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-09-23,Onset,45
Brazil,BRA,AMRO,Region of the Americas,2022-09-24,Onset,37
Brazil,BRA,AMRO,Region of the Americas,2022-09-25,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-09-25,Onset,47
Brazil,BRA,AMRO,Region of the Americas,2022-09-26,Diagnosis,3
Brazil,BRA,AMRO,Region of the Americas,2022-09-26,Onset,30
Brazil,BRA,AMRO,Region of the Americas,2022-09-27,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-09-27,Onset,21
Brazil,BRA,AMRO,Region of the Americas,2022-09-28,Onset,29
Brazil,BRA,AMRO,Region of the Americas,2022-09-29,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-09-29,Onset,23
Brazil,BRA,AMRO,Region of the Americas,2022-09-30,Onset,23
Brazil,BRA,AMRO,Region of the Americas,2022-10-01,Onset,13
Brazil,BRA,AMRO,Region of the Americas,2022-10-02,Onset,14
Brazil,BRA,AMRO,Region of the Americas,2022-10-03,Diagnosis,1
Brazil,BRA,AMRO,Region of the Americas,2022-10-03,Onset,9
Brazil,BRA,AMRO,Region of the Americas,2022-10-04,Onset,3
Brazil,BRA,AMRO,Region of the Americas,2022-10-05,Onset,2
Brazil,BRA,AMRO,Region of the Americas,2022-10-06,Onset,1
Brazil,BRA,AMRO,Region of the Americas,2022-10-07,Onset,1
Brazil,BRA,AMRO,Region of the Americas,2022-10-19,Onset,1
Brazil,BRA,AMRO,Region of the Americas,2022-10-27,Onset,1
Brazil,BRA,AMRO,Region of the Americas,2022-11-08,Onset,1
Brazil,BRA,AMRO,Region of the Americas,2022-11-09,Onset,1
