country,iso3,who_region,who_region_long,reference_date,date_type,cases
France,FRA,EURO,European Region,2022-08-17,Reported,6
France,FRA,EURO,European Region,2022-08-17,Onset,18
France,FRA,EURO,European Region,2022-08-18,Diagnosis,3
France,FRA,EURO,European Region,2022-08-18,Reported,15
France,FRA,EURO,European Region,2022-08-18,Onset,16
France,FRA,EURO,European Region,2022-08-19,Diagnosis,5
France,FRA,EURO,European Region,2022-08-19,Reported,1
France,FRA,EURO,European Region,2022-08-19,Onset,21
France,FRA,EURO,European Region,2022-08-20,Onset,10
France,FRA,EURO,European Region,2022-08-21,Diagnosis,5
France,FRA,EURO,European Region,2022-08-21,Reported,1
France,FRA,EURO,European Region,2022-08-21,Onset,14
France,FRA,EURO,European Region,2022-08-22,Diagnosis,1
France,FRA,EURO,European Region,2022-08-22,Reported,1
France,FRA,EURO,European Region,2022-08-22,Onset,18
France,FRA,EURO,European Region,2022-08-23,Diagnosis,2
France,FRA,EURO,European Region,2022-08-23,Reported,2
France,FRA,EURO,European Region,2022-08-23,Onset,12
France,FRA,EURO,European Region,2022-08-24,Diagnosis,20
France,FRA,EURO,European Region,2022-08-24,Reported,3
France,FRA,EURO,European Region,2022-08-24,Onset,17
France,FRA,EURO,European Region,2022-08-25,Diagnosis,4
France,FRA,EURO,European Region,2022-08-25,Onset,14
France,FRA,EURO,European Region,2022-08-26,Diagnosis,3
France,FRA,EURO,European Region,2022-08-26,Reported,3
France,FRA,EURO,European Region,2022-08-26,Onset,12
France,FRA,EURO,European Region,2022-08-27,Diagnosis,3
France,FRA,EURO,European Region,2022-08-27,Onset,10
France,FRA,EURO,European Region,2022-08-28,Onset,17
France,FRA,EURO,European Region,2022-08-29,Diagnosis,7
France,FRA,EURO,European Region,2022-08-29,Reported,3
France,FRA,EURO,European Region,2022-08-29,Onset,22
France,FRA,EURO,European Region,2022-08-30,Diagnosis,5
France,FRA,EURO,European Region,2022-08-30,Reported,1
France,FRA,EURO,European Region,2022-08-30,Onset,13
France,FRA,EURO,European Region,2022-08-31,Diagnosis,6
France,FRA,EURO,European Region,2022-08-31,Reported,1
France,FRA,EURO,European Region,2022-08-31,Onset,13
France,FRA,EURO,European Region,2022-09-01,Diagnosis,3
France,FRA,EURO,European Region,2022-09-01,Onset,18
France,FRA,EURO,European Region,2022-09-02,Diagnosis,4
France,FRA,EURO,European Region,2022-09-02,Onset,13
France,FRA,EURO,European Region,2022-09-03,Onset,9
France,FRA,EURO,European Region,2022-09-04,Onset,12
France,FRA,EURO,European Region,2022-09-05,Diagnosis,9
France,FRA,EURO,European Region,2022-09-05,Reported,1
France,FRA,EURO,European Region,2022-09-05,Onset,14
France,FRA,EURO,European Region,2022-09-06,Diagnosis,2
France,FRA,EURO,European Region,2022-09-06,Onset,12
France,FRA,EURO,European Region,2022-09-07,Diagnosis,5
France,FRA,EURO,European Region,2022-09-07,Reported,3
France,FRA,EURO,European Region,2022-09-07,Onset,6
France,FRA,EURO,European Region,2022-09-08,Diagnosis,4
France,FRA,EURO,European Region,2022-09-08,Onset,8
France,FRA,EURO,European Region,2022-09-09,Diagnosis,6
France,FRA,EURO,European Region,2022-09-09,Reported,1
France,FRA,EURO,European Region,2022-09-09,Onset,11
France,FRA,EURO,European Region,2022-09-10,Onset,12
France,FRA,EURO,European Region,2022-09-11,Onset,7
France,FRA,EURO,European Region,2022-09-12,Diagnosis,4
France,FRA,EURO,European Region,2022-09-12,Reported,1
France,FRA,EURO,European Region,2022-09-12,Onset,8
France,FRA,EURO,European Region,2022-09-13,Diagnosis,1
France,FRA,EURO,European Region,2022-09-13,Onset,5
France,FRA,EURO,European Region,2022-09-14,Diagnosis,4
France,FRA,EURO,European Region,2022-09-14,Onset,5
France,FRA,EURO,European Region,2022-09-15,Onset,8
France,FRA,EURO,European Region,2022-09-16,Onset,2
France,FRA,EURO,European Region,2022-09-17,Onset,2
France,FRA,EURO,European Region,2022-09-18,Onset,4
France,FRA,EURO,European Region,2022-09-19,Diagnosis,2
France,FRA,EURO,European Region,2022-09-19,Onset,2
France,FRA,EURO,European Region,2022-09-20,Diagnosis,1
France,FRA,EURO,European Region,2022-09-20,Reported,1
France,FRA,EURO,European Region,2022-09-20,Onset,4
France,FRA,EURO,European Region,2022-09-21,Diagnosis,1
France,FRA,EURO,European Region,2022-09-21,Onset,3
France,FRA,EURO,European Region,2022-09-22,Diagnosis,1
France,FRA,EURO,European Region,2022-09-22,Onset,2
France,FRA,EURO,European Region,2022-09-23,Diagnosis,2
France,FRA,EURO,European Region,2022-09-23,Onset,2
France,FRA,EURO,European Region,2022-09-24,Diagnosis,1
France,FRA,EURO,European Region,2022-09-24,Onset,3
France,FRA,EURO,European Region,2022-09-25,Onset,4
France,FRA,EURO,European Region,2022-09-26,Diagnosis,4
France,FRA,EURO,European Region,2022-09-26,Onset,2
France,FRA,EURO,European Region,2022-09-27,Onset,2
France,FRA,EURO,European Region,2022-09-28,Onset,3
France,FRA,EURO,European Region,2022-09-29,Onset,3
France,FRA,EURO,European Region,2022-09-30,Onset,4
France,FRA,EURO,European Region,2022-10-01,Onset,4
France,FRA,EURO,European Region,2022-10-02,Onset,2
France,FRA,EURO,European Region,2022-10-03,Onset,4
France,FRA,EURO,European Region,2022-10-04,Onset,1
France,FRA,EURO,European Region,2022-10-05,Onset,3
France,FRA,EURO,European Region,2022-10-07,Onset,2
France,FRA,EURO,European Region,2022-10-08,Onset,1
France,FRA,EURO,European Region,2022-10-10,Onset,1
France,FRA,EURO,European Region,2022-10-14,Onset,2
France,FRA,EURO,European Region,2022-10-15,Onset,1
France,FRA,EURO,European Region,2022-10-17,Reported,1
